method,deadband_activation_fraction,delayed_command_differs_fraction,fixed_or_mean_delay_s,negative_saturation_fraction,positive_saturation_fraction,ramp_down_activation_fraction,ramp_up_activation_fraction,run_id,sample_count,scenario_id,schema_version,seed,sg_level,true_mode
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003017,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003017,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003018,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003018,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003019,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003019,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003020,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003020,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003021,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003021,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003022,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003022,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003023,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003023,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003024,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003024,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003025,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003025,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003026,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003026,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003027,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003027,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003028,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003028,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003029,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,A,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S4_unavailable_coincident::B0::seed-003029,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,A,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003000,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003000,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003001,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003001,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003002,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003002,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003003,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3003,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003003,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3003,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003004,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3004,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003004,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3004,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003005,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003005,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003006,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003006,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003007,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003007,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003008,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003008,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003009,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003009,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003010,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003010,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003011,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003011,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003012,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003012,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003013,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003013,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003014,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003014,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003015,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003015,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003016,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003016,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003017,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003017,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003018,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003018,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003019,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003019,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003020,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003020,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003021,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003021,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003022,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003022,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003023,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003023,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003024,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003024,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003025,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003025,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003026,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003026,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003027,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003027,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003028,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003028,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003029,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,B,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-B::S4_unavailable_coincident::B0::seed-003029,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,B,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003000,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003000,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003001,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003001,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003002,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003002,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003003,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3003,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003003,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3003,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003004,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3004,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003004,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3004,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003005,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003005,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003006,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003006,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003007,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003007,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003008,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003008,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003009,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003009,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003010,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003010,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003011,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003011,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003012,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003012,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003013,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003013,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003014,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003014,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003015,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003015,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003016,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,C,nominal
B0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003016,241,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,C,unavailable
B0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S4_unavailable_coincident::B0::seed-003017,120,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,C,nominal
