run_id,scenario_id,method,seed,sg_level,scientific_success,failure_stage,solve_time_mean_s,solve_time_p95_s,solve_time_max_s,solver_attempt_count,solver_fail_count,solver_timeout_count,solver_infeasible_count,wall_time_s,max_exact_mirror_error,mean_ibr_authority_ratio,solver_status_counts_json,solver_outcome_counts_json
phase-b1::final::sg-A::S2_sluggish_switch_060::P_old::seed-003027,S2_sluggish_switch_060,P_old,3027,A,True,,0.11494994249999056,0.13618814499868676,0.1463211999998748,360,0,0,0,50.56523809999999,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-A::S2_sluggish_switch_060::P_old::seed-003028,S2_sluggish_switch_060,P_old,3028,A,True,,0.11589530222224514,0.13830465999963054,0.14548140000079002,360,0,0,0,51.05932480000047,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-A::S2_sluggish_switch_060::P_old::seed-003029,S2_sluggish_switch_060,P_old,3029,A,True,,0.11440516342859025,0.13624477500025023,0.20801600000049802,350,1,1,0,49.057767300000705,,,"{""not_run_recovery_hold"": 10, ""optimal"": 349, ""timeout"": 1}","{""not_run"": 10, ""success"": 349, ""timeout"": 1}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003000,S2_sluggish_switch_060,B0,3000,B,True,,,,,0,0,0,0,2.7199047000030987,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003001,S2_sluggish_switch_060,B0,3001,B,True,,,,,0,0,0,0,2.822882500004198,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003002,S2_sluggish_switch_060,B0,3002,B,True,,,,,0,0,0,0,2.7671247999969637,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003003,S2_sluggish_switch_060,B0,3003,B,True,,,,,0,0,0,0,2.738080199997057,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003004,S2_sluggish_switch_060,B0,3004,B,True,,,,,0,0,0,0,2.7572890000010375,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003005,S2_sluggish_switch_060,B0,3005,B,True,,,,,0,0,0,0,2.808589199994458,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003006,S2_sluggish_switch_060,B0,3006,B,True,,,,,0,0,0,0,2.783607800003665,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003007,S2_sluggish_switch_060,B0,3007,B,True,,,,,0,0,0,0,2.693784000002779,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003008,S2_sluggish_switch_060,B0,3008,B,True,,,,,0,0,0,0,2.7707420000006096,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003009,S2_sluggish_switch_060,B0,3009,B,True,,,,,0,0,0,0,2.788173699998879,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003010,S2_sluggish_switch_060,B0,3010,B,True,,,,,0,0,0,0,2.7193322000021,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003011,S2_sluggish_switch_060,B0,3011,B,True,,,,,0,0,0,0,2.7806139000022085,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003012,S2_sluggish_switch_060,B0,3012,B,True,,,,,0,0,0,0,2.748939999997674,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003013,S2_sluggish_switch_060,B0,3013,B,True,,,,,0,0,0,0,2.8439698000001954,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003014,S2_sluggish_switch_060,B0,3014,B,True,,,,,0,0,0,0,2.8039661000002525,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003015,S2_sluggish_switch_060,B0,3015,B,True,,,,,0,0,0,0,2.866075699996145,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003016,S2_sluggish_switch_060,B0,3016,B,True,,,,,0,0,0,0,2.830610999997589,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003017,S2_sluggish_switch_060,B0,3017,B,True,,,,,0,0,0,0,2.716900200000964,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003018,S2_sluggish_switch_060,B0,3018,B,True,,,,,0,0,0,0,2.9352642000012565,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003019,S2_sluggish_switch_060,B0,3019,B,True,,,,,0,0,0,0,2.747396300001128,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003020,S2_sluggish_switch_060,B0,3020,B,True,,,,,0,0,0,0,2.763755800006038,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003021,S2_sluggish_switch_060,B0,3021,B,True,,,,,0,0,0,0,2.690740600002755,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003022,S2_sluggish_switch_060,B0,3022,B,True,,,,,0,0,0,0,2.684687799999665,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003023,S2_sluggish_switch_060,B0,3023,B,True,,,,,0,0,0,0,2.8904378000006545,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003024,S2_sluggish_switch_060,B0,3024,B,True,,,,,0,0,0,0,2.634253099997295,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003025,S2_sluggish_switch_060,B0,3025,B,True,,,,,0,0,0,0,2.8965070999984164,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003026,S2_sluggish_switch_060,B0,3026,B,True,,,,,0,0,0,0,2.8098959000053583,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003027,S2_sluggish_switch_060,B0,3027,B,True,,,,,0,0,0,0,2.846043899997312,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003028,S2_sluggish_switch_060,B0,3028,B,True,,,,,0,0,0,0,2.6318428000013228,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B0::seed-003029,S2_sluggish_switch_060,B0,3029,B,True,,,,,0,0,0,0,2.8119416999979876,,,{},{}
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003000,S2_sluggish_switch_060,B2,3000,B,True,,0.028630108888844714,0.031874369996512546,0.0335992999971495,360,0,0,0,14.220271099999081,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003001,S2_sluggish_switch_060,B2,3001,B,True,,0.02845492916644111,0.030942530000902482,0.039075900000170805,360,0,0,0,14.12591390000307,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003002,S2_sluggish_switch_060,B2,3002,B,True,,0.02827830055565654,0.031249459998798558,0.035114600002998486,360,0,0,0,14.115066700003808,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003003,S2_sluggish_switch_060,B2,3003,B,True,,0.028709802777747324,0.03184427499545563,0.03551690000313101,360,0,0,0,14.205738800003019,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003004,S2_sluggish_switch_060,B2,3004,B,True,,0.028745635555161346,0.031208179994791863,0.03813139999692794,360,0,0,0,14.323382700000366,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003005,S2_sluggish_switch_060,B2,3005,B,True,,0.028982416111143217,0.03187699000045541,0.03971270000329241,360,0,0,0,14.368087900002138,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003006,S2_sluggish_switch_060,B2,3006,B,True,,0.02821775027773078,0.0309015000006184,0.03692109999974491,360,0,0,0,14.007870299996284,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003007,S2_sluggish_switch_060,B2,3007,B,True,,0.02786177027741764,0.030593140001292343,0.03489689999696566,360,0,0,0,13.790717299998505,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003008,S2_sluggish_switch_060,B2,3008,B,True,,0.028654140833289907,0.031034115001602913,0.04146490000130143,360,0,0,0,14.18262539999705,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003009,S2_sluggish_switch_060,B2,3009,B,True,,0.028325526389138152,0.031184840002970306,0.035731900003156625,360,0,0,0,14.114083000000392,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003010,S2_sluggish_switch_060,B2,3010,B,True,,0.028143156944538027,0.031082279999463936,0.04324040000210516,360,0,0,0,14.013158000001567,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003011,S2_sluggish_switch_060,B2,3011,B,True,,0.028204222222181368,0.030870330002653646,0.04099290000158362,360,0,0,0,13.981419199997617,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003012,S2_sluggish_switch_060,B2,3012,B,True,,0.02856438472208538,0.031678789999568836,0.034222399997815955,360,0,0,0,14.127107200001774,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003013,S2_sluggish_switch_060,B2,3013,B,True,,0.028472350555582834,0.03134923000579874,0.040312400000402704,360,0,0,0,14.11981889999879,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003014,S2_sluggish_switch_060,B2,3014,B,True,,0.028375989167014067,0.03117570999529562,0.03470999999990454,360,0,0,0,14.047682299998996,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003015,S2_sluggish_switch_060,B2,3015,B,True,,0.028934810277718902,0.03195692500376026,0.034234500002639834,360,0,0,0,14.342961100002867,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003016,S2_sluggish_switch_060,B2,3016,B,True,,0.028454422499817156,0.031479330003639915,0.03727280000020983,360,0,0,0,14.178118800002267,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003017,S2_sluggish_switch_060,B2,3017,B,True,,0.02896371638871642,0.0319836100043176,0.03473579999990761,360,0,0,0,14.398058599996148,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003018,S2_sluggish_switch_060,B2,3018,B,True,,0.0282280094443801,0.030882695000400417,0.035548300002119504,360,0,0,0,14.01741139999649,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003019,S2_sluggish_switch_060,B2,3019,B,True,,0.028349494999889025,0.03110062999658112,0.03398120000201743,360,0,0,0,14.063631500001065,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003020,S2_sluggish_switch_060,B2,3020,B,True,,0.0283156022223112,0.03097995999705745,0.03965980000066338,360,0,0,0,14.060088300000643,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003021,S2_sluggish_switch_060,B2,3021,B,True,,0.028225727500183793,0.030916754999998377,0.04115649999585003,360,0,0,0,14.031232700006512,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003022,S2_sluggish_switch_060,B2,3022,B,True,,0.028408209444326833,0.031487039998683033,0.032804399997985456,360,0,0,0,14.127634099997522,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003023,S2_sluggish_switch_060,B2,3023,B,True,,0.028057302777556793,0.030997150003531718,0.03363099999842234,360,0,0,0,13.89912209999602,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003024,S2_sluggish_switch_060,B2,3024,B,True,,0.029117475555540295,0.032052415002908674,0.03897149999829708,360,0,0,0,14.416721899993718,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003025,S2_sluggish_switch_060,B2,3025,B,True,,0.02837024333326149,0.031038169998646482,0.035557999995944556,360,0,0,0,14.1623247000025,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003026,S2_sluggish_switch_060,B2,3026,B,True,,0.02864838249956342,0.031303780003872815,0.037111099998583086,360,0,0,0,14.17935690000013,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003027,S2_sluggish_switch_060,B2,3027,B,True,,0.027933073610883083,0.03072016000041913,0.03302860000258079,360,0,0,0,13.853882799994608,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003028,S2_sluggish_switch_060,B2,3028,B,True,,0.02855680666661,0.031065360004504328,0.038444300000264775,360,0,0,0,14.200831900001504,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B2::seed-003029,S2_sluggish_switch_060,B2,3029,B,True,,0.028387151944621616,0.030967799999052657,0.034812600002624094,360,0,0,0,14.090123000001768,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003000,S2_sluggish_switch_060,B4,3000,B,True,,0.02878099027794734,0.03134136500084424,0.03554170000279555,360,0,0,0,13.673393099998066,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003001,S2_sluggish_switch_060,B4,3001,B,True,,0.028454899166798796,0.030856149994724545,0.041362599993590266,360,0,0,0,13.512096599995857,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003002,S2_sluggish_switch_060,B4,3002,B,True,,0.027837713055507467,0.030116284995528986,0.03273530000296887,360,0,0,0,13.27345900000364,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003003,S2_sluggish_switch_060,B4,3003,B,True,,0.028802919166688905,0.03179325499768311,0.03363419999368489,360,0,0,0,13.692957299994305,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003004,S2_sluggish_switch_060,B4,3004,B,True,,0.028832006666703415,0.03172637000134273,0.036454800007049926,360,0,0,0,13.70806970000558,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003005,S2_sluggish_switch_060,B4,3005,B,True,,0.028861040277701654,0.03154062500179862,0.03402279999863822,360,0,0,0,13.688302399998065,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003006,S2_sluggish_switch_060,B4,3006,B,True,,0.027795966388556633,0.030861069995808066,0.033651400000962894,360,0,0,0,13.265639699995518,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003007,S2_sluggish_switch_060,B4,3007,B,True,,0.027917990555356986,0.030542160001641606,0.033310399994661566,360,0,0,0,13.29313290000573,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003008,S2_sluggish_switch_060,B4,3008,B,True,,0.02838236611116574,0.031000874997698703,0.03449000000546221,360,0,0,0,13.43478089999553,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003009,S2_sluggish_switch_060,B4,3009,B,True,,0.028001554166763122,0.030598760002976632,0.03377300000283867,360,0,0,0,13.335418399998161,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003010,S2_sluggish_switch_060,B4,3010,B,True,,0.028184701944378,0.03099756500487274,0.03529120000166586,360,0,0,0,13.39544630000455,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003011,S2_sluggish_switch_060,B4,3011,B,True,,0.02810823166649546,0.030782564997207374,0.0331713999985368,360,0,0,0,13.340941200003726,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003012,S2_sluggish_switch_060,B4,3012,B,True,,0.02844832027803932,0.031098630003180007,0.03406569999788189,360,0,0,0,13.469700299996475,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003013,S2_sluggish_switch_060,B4,3013,B,True,,0.02825422083311019,0.030906570002480295,0.03955799999675946,360,0,0,0,13.457220900003449,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003014,S2_sluggish_switch_060,B4,3014,B,True,,0.02879432555546373,0.0315827900012664,0.035362299997359514,360,0,0,0,13.605677699997614,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003015,S2_sluggish_switch_060,B4,3015,B,True,,0.028807958611044644,0.031508514997767634,0.03473459999804618,360,0,0,0,13.670011300004262,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003016,S2_sluggish_switch_060,B4,3016,B,True,,0.02820186222250211,0.031307030003881665,0.0397030000021914,360,0,0,0,13.441441300004954,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003017,S2_sluggish_switch_060,B4,3017,B,True,,0.029093937499884405,0.03198359999805689,0.03635729999950854,360,0,0,0,13.802381800000148,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003018,S2_sluggish_switch_060,B4,3018,B,True,,0.02817493249998127,0.03077357999609376,0.033037299996067304,360,0,0,0,13.31025299999601,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003019,S2_sluggish_switch_060,B4,3019,B,True,,0.0285817883332129,0.031272064996664996,0.03430829999706475,360,0,0,0,13.559112700000696,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003020,S2_sluggish_switch_060,B4,3020,B,True,,0.028041881111211194,0.03062607000101707,0.033169500005897135,360,0,0,0,13.371417000002111,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003021,S2_sluggish_switch_060,B4,3021,B,True,,0.0282659238890119,0.030758965001587056,0.040045900001132395,360,0,0,0,13.436732900001516,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003022,S2_sluggish_switch_060,B4,3022,B,True,,0.028514649722233623,0.031042840001464355,0.04137590000027558,360,0,0,0,13.553516499996476,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003023,S2_sluggish_switch_060,B4,3023,B,True,,0.02796383027750077,0.03067519500546041,0.03265139999712119,360,0,0,0,13.322890600000392,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003024,S2_sluggish_switch_060,B4,3024,B,True,,0.02901761444445583,0.031163445002312076,0.03755349999846658,360,0,0,0,13.788292499993986,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003025,S2_sluggish_switch_060,B4,3025,B,True,,0.028236520833181403,0.030874839998432435,0.03442120000545401,360,0,0,0,13.421754700000747,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003026,S2_sluggish_switch_060,B4,3026,B,True,,0.02867951805532761,0.031246515002203525,0.034456800000043586,360,0,0,0,13.655501400004141,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003027,S2_sluggish_switch_060,B4,3027,B,True,,0.02788189583330273,0.030369490001976373,0.03435229999740841,360,0,0,0,13.278275600001507,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003028,S2_sluggish_switch_060,B4,3028,B,True,,0.02891489999983605,0.03156953499710653,0.035785400003078394,360,0,0,0,13.741252100000565,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B4::seed-003029,S2_sluggish_switch_060,B4,3029,B,True,,0.028408678611049253,0.030833860005077443,0.03801289999682922,360,0,0,0,13.487797200003115,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003000,S2_sluggish_switch_060,B5,3000,B,True,,0.006879960833308966,0.007055475002198368,0.023381300001346972,360,0,0,0,5.033175700002175,0.0,,"{""optimal_discrete_shooting"": 16, ""optimal_idle_equilibrium_hold"": 344}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003001,S2_sluggish_switch_060,B5,3001,B,True,,0.006725846111031488,0.00673887000157265,0.02111230000446085,360,0,0,0,4.961835000001884,0.0,,"{""optimal_discrete_shooting"": 17, ""optimal_idle_equilibrium_hold"": 343}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003002,S2_sluggish_switch_060,B5,3002,B,True,,0.006435701666608414,0.006561729998793455,0.021165800004382618,360,0,0,0,4.732870200001344,0.0,,"{""optimal_discrete_shooting"": 13, ""optimal_idle_equilibrium_hold"": 347}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003003,S2_sluggish_switch_060,B5,3003,B,True,,0.00679203055553646,0.006995489999826532,0.025323800000478514,360,0,0,0,5.007225800000015,0.0,,"{""optimal_discrete_shooting"": 13, ""optimal_idle_equilibrium_hold"": 347}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003004,S2_sluggish_switch_060,B5,3004,B,True,,0.00684703166660054,0.006808790002469323,0.022564799997780938,360,0,0,0,5.006748600004357,0.0,,"{""optimal_discrete_shooting"": 15, ""optimal_idle_equilibrium_hold"": 345}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003005,S2_sluggish_switch_060,B5,3005,B,True,,0.0068592602779568145,0.006819859999086475,0.02310839999699965,360,0,0,0,5.024752099998295,0.0,,"{""optimal_discrete_shooting"": 16, ""optimal_idle_equilibrium_hold"": 344}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003006,S2_sluggish_switch_060,B5,3006,B,True,,0.0064563708331964636,0.006435665002936731,0.045695200002228376,360,0,0,0,4.705152399998042,0.0,,"{""optimal_discrete_shooting"": 13, ""optimal_idle_equilibrium_hold"": 347}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003007,S2_sluggish_switch_060,B5,3007,B,True,,0.006856433888828582,0.007404014997882772,0.02482849999796599,360,0,0,0,5.043503099994268,0.0,,"{""optimal_discrete_shooting"": 14, ""optimal_idle_equilibrium_hold"": 346}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003008,S2_sluggish_switch_060,B5,3008,B,True,,0.006678302499838335,0.0068019649974303325,0.022631599997112062,360,0,0,0,4.936706799999229,0.0,,"{""optimal_discrete_shooting"": 14, ""optimal_idle_equilibrium_hold"": 346}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003009,S2_sluggish_switch_060,B5,3009,B,True,,0.006971786944369443,0.007542710000052469,0.04673890000412939,360,0,0,0,5.020950199999788,0.0,,"{""optimal_discrete_shooting"": 15, ""optimal_idle_equilibrium_hold"": 345}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003010,S2_sluggish_switch_060,B5,3010,B,True,,0.006545702222138061,0.006852925001294359,0.02259570000023814,360,0,0,0,4.8383388000002014,0.0,,"{""optimal_discrete_shooting"": 14, ""optimal_idle_equilibrium_hold"": 346}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003011,S2_sluggish_switch_060,B5,3011,B,True,,0.00703367388873125,0.008552250002321689,0.02267320000100881,360,0,0,0,5.183077800000319,0.0,,"{""optimal_discrete_shooting"": 16, ""optimal_idle_equilibrium_hold"": 344}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003012,S2_sluggish_switch_060,B5,3012,B,True,,0.006753938611129545,0.007018240002798848,0.022654100001091138,360,0,0,0,4.937382299998717,0.0,,"{""optimal_discrete_shooting"": 15, ""optimal_idle_equilibrium_hold"": 345}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003013,S2_sluggish_switch_060,B5,3013,B,True,,0.006824626666457334,0.006817000000955888,0.025767999999516178,360,0,0,0,5.037731500000518,0.0,,"{""optimal_discrete_shooting"": 15, ""optimal_idle_equilibrium_hold"": 345}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003014,S2_sluggish_switch_060,B5,3014,B,True,,0.006913905000227614,0.006784659994809772,0.05145440000342205,360,0,0,0,5.012692900003458,0.0,,"{""optimal_discrete_shooting"": 15, ""optimal_idle_equilibrium_hold"": 345}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003015,S2_sluggish_switch_060,B5,3015,B,True,,0.007045385555506477,0.006938459996672465,0.02315410000301199,360,0,0,0,5.12994919999619,0.0,,"{""optimal_discrete_shooting"": 17, ""optimal_idle_equilibrium_hold"": 343}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003016,S2_sluggish_switch_060,B5,3016,B,True,,0.006698956111257657,0.007082065000940944,0.02197199999500299,360,0,0,0,4.891069099998276,0.0,,"{""optimal_discrete_shooting"": 16, ""optimal_idle_equilibrium_hold"": 344}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003017,S2_sluggish_switch_060,B5,3017,B,True,,0.007179474166857997,0.007087155001499923,0.023855100000218954,360,0,0,0,5.24610269999539,0.0,,"{""optimal_discrete_shooting"": 17, ""optimal_idle_equilibrium_hold"": 343}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003018,S2_sluggish_switch_060,B5,3018,B,True,,0.00667061555559485,0.007208214998536289,0.022534499999892432,360,0,0,0,4.866669699993508,0.0,,"{""optimal_discrete_shooting"": 16, ""optimal_idle_equilibrium_hold"": 344}","{""success"": 360}"
phase-b1::final::sg-B::S2_sluggish_switch_060::B5::seed-003019,S2_sluggish_switch_060,B5,3019,B,True,,0.006937427777383063,0.02023314000471146,0.04883049999625655,360,0,0,0,4.9884072999993805,0.0,,"{""optimal_discrete_shooting"": 19, ""optimal_idle_equilibrium_hold"": 341}","{""success"": 360}"
