scope,scenario_id,sg_level,metric,attempted_pair_union_count,finite_pair_count,mean_method,mean_reference,mean_difference,mean_relative_difference,relative_ci95_low,relative_ci95_high,sign_flip_pvalue,wilcoxon_pvalue
scenario,S7_ood_asymmetric_limit,B,max_abs_freq_hz,50,50,0.2510666312769058,0.24588990062487895,0.005176730652026876,0.021054649287119975,0.01998474758686318,0.022116336577840064,9.999000099990002e-05,1.7763568394002505e-15
scenario,S7_ood_asymmetric_limit,C,max_abs_freq_hz,50,50,0.2517581071814476,0.24317211392766677,0.008585993253780828,0.035308297136137874,0.03442389547617639,0.036169957322849514,9.999000099990002e-05,1.7763568394002505e-15
scenario,S8_ood_time_varying_delay,ALL,max_abs_freq_hz,150,150,0.25068220733537533,0.2449181075753799,0.005764099759995484,0.023576260765010043,0.02207638163953719,0.025124739980399918,9.999000099990002e-05,2.2996057560669792e-26
scenario,S8_ood_time_varying_delay,A,max_abs_freq_hz,50,50,0.24922188354777272,0.24569230817359394,0.003529575374178747,0.014365835871772283,0.01328093112658032,0.0154412537985685,9.999000099990002e-05,1.7763568394002505e-15
scenario,S8_ood_time_varying_delay,B,max_abs_freq_hz,50,50,0.2510666312769058,0.24588990062487895,0.005176730652026876,0.021054649287119975,0.01998474758686318,0.022116336577840064,9.999000099990002e-05,1.7763568394002505e-15
scenario,S8_ood_time_varying_delay,C,max_abs_freq_hz,50,50,0.2517581071814476,0.24317211392766677,0.008585993253780828,0.035308297136137874,0.03442389547617639,0.036169957322849514,9.999000099990002e-05,1.7763568394002505e-15
scenario,S9_compound_unavailable_double_step,ALL,max_abs_freq_hz,150,150,0.3963692479798625,0.40319516127471405,-0.006825913294851646,-0.016871429985605455,-0.019173033416879256,-0.014563173657377018,9.999000099990002e-05,9.131572923953152e-20
scenario,S9_compound_unavailable_double_step,A,max_abs_freq_hz,50,50,0.39169027813637614,0.40368044319378804,-0.01199016505741192,-0.029702120227944762,-0.0302915628503721,-0.02913516589711472,9.999000099990002e-05,1.7763568394002505e-15
scenario,S9_compound_unavailable_double_step,B,max_abs_freq_hz,50,50,0.39607793395425794,0.4050632309769253,-0.0089852970226674,-0.0221538997552961,-0.0241737895275091,-0.020324277657096844,9.999000099990002e-05,1.7763568394002505e-15
scenario,S9_compound_unavailable_double_step,C,max_abs_freq_hz,50,50,0.4013395318489534,0.400841809653429,0.0004977221955243826,0.0012417300264244903,-0.000634648103910571,0.0030156621707414146,0.19808019198080193,0.11619549807268115
overall,ALL,ALL,sg_mileage,2070,2070,0.717005826761531,0.061451690821256046,0.6555541359402749,13.679677754498682,13.011455328020157,14.434972901165011,9.999000099990002e-05,0.0
overall,ALL,A,sg_mileage,690,690,0.8532953671196333,0.08992753623188407,0.7633678308877493,8.758541286862144,8.259539388690193,9.268541640011122,9.999000099990002e-05,1.2271828000391018e-114
overall,ALL,B,sg_mileage,690,690,0.7541458965833072,0.05573913043478261,0.6984067661485246,15.057265461868132,13.918871861514397,16.356974840501323,9.999000099990002e-05,1.2271828000391018e-114
overall,ALL,C,sg_mileage,690,690,0.543576216581652,0.03868840579710145,0.5048878107845506,17.227544971528687,15.76179890354927,18.94370840622115,9.999000099990002e-05,1.2271828000391018e-114
scenario,S0_nominal_stochastic,ALL,sg_mileage,90,90,0.719742700234505,0.003144444444444444,0.7165982557900605,107.04496784294133,63.16053412592027,151.33866881337605,9.999000099990002e-05,1.7437900167092118e-16
scenario,S0_nominal_stochastic,A,sg_mileage,30,30,0.7550612792217509,0.008333333333333333,0.7467279458884175,18.781735232273707,6.54081511442574,31.022655350121667,9.999000099990002e-05,1.862645149230957e-09
scenario,S0_nominal_stochastic,B,sg_mileage,30,30,0.7540468914372533,0.0006000000000000001,0.7534468914372533,121.37048403098363,118.65355911104122,125.43247929009446,9.999000099990002e-05,1.862645149230957e-09
scenario,S0_nominal_stochastic,C,sg_mileage,30,30,0.6501199300445107,0.0005,0.6496199300445107,184.5640633125772,134.55894403394825,215.49575185822883,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_002,ALL,sg_mileage,90,90,0.5075644200801901,0.03702222222222223,0.47054219785796797,18.540633363441092,16.624237834147884,20.40254040707517,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_002,A,sg_mileage,30,30,0.5282462101404238,0.07066666666666667,0.457579543473757,6.74688409030956,6.190192190387971,7.441442527736207,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_002,B,sg_mileage,30,30,0.5193907769890304,0.024000000000000007,0.4953907769890304,20.641282374542932,20.340272066929423,20.947838285696896,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_002,C,sg_mileage,30,30,0.4750562731111164,0.016400000000000005,0.45865627311111645,28.233733625470787,27.093883206284872,29.349940878088546,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_004,ALL,sg_mileage,90,90,0.5275896270456131,0.049366666666666684,0.47822296037894635,11.678209755239958,10.725022945470979,12.62865759761947,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_004,A,sg_mileage,30,30,0.560471671317727,0.07900000000000001,0.48147167131772706,6.10697170875467,5.9686750929779,6.267282097959168,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_004,B,sg_mileage,30,30,0.541201877821539,0.042600000000000006,0.4986018778215389,11.740009049643383,11.455280672212698,12.041942743733706,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_004,C,sg_mileage,30,30,0.48109533199757326,0.02650000000000001,0.4545953319975731,17.18764850732182,16.795581794647465,17.604227360125392,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_006,ALL,sg_mileage,90,90,0.539887565169658,0.05761111111111112,0.4822764540585468,12.054130886470656,10.905984541968735,13.171754095890051,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_006,A,sg_mileage,30,30,0.5834073355448625,0.11033333333333337,0.47307400221152923,4.523276888074327,4.14229087384524,4.870112064837134,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_006,B,sg_mileage,30,30,0.5516074938874312,0.03600000000000001,0.5156074938874312,14.322430385761978,14.126951768735434,14.526884380160952,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_006,C,sg_mileage,30,30,0.4846478660766799,0.02650000000000001,0.45814786607667984,17.316685385575667,16.954867346801894,17.69066713393998,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_008,ALL,sg_mileage,90,90,0.5513112469621202,0.07088888888888889,0.4804223580732313,8.43150221491245,7.714393369723463,9.135245467228625,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_008,A,sg_mileage,30,30,0.598926339714378,0.11666666666666667,0.4822596730477112,4.272229683456374,3.980599244556383,4.531281548919108,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_008,B,sg_mileage,30,30,0.5655135764146694,0.060000000000000026,0.5055135764146693,8.425226273577822,8.309436164562996,8.542442409047062,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_008,C,sg_mileage,30,30,0.48949382475731346,0.036000000000000004,0.45349382475731337,12.59705068770315,12.373801840072893,12.81258141601856,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_002,ALL,sg_mileage,90,90,0.506701971772912,0.03797777777777778,0.46872419399513426,18.23406763499609,16.343361114058766,20.091986428469557,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_pos_002,A,sg_mileage,30,30,0.5267969090898881,0.07333333333333333,0.4534635757565547,6.2878412587625805,5.979006303433735,6.598841313193999,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_002,B,sg_mileage,30,30,0.518738347176628,0.024000000000000007,0.49473834717662796,20.614097799026165,20.301272157520756,20.93363512655836,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_002,C,sg_mileage,30,30,0.4745706590522199,0.016600000000000004,0.45797065905222,27.800263847199528,26.88865877051167,28.772683202652246,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_004,ALL,sg_mileage,90,90,0.5271999827361059,0.04966666666666667,0.47753331606943916,11.66366832189512,10.70238324682282,12.626482040589892,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_pos_004,A,sg_mileage,30,30,0.5602788191130466,0.08000000000000003,0.4802788191130466,6.003485238913081,5.913418895945182,6.0954724765045,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_004,B,sg_mileage,30,30,0.5406673096724112,0.042600000000000006,0.49806730967241114,11.711771840445676,11.467282074157378,11.94444353060425,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_004,C,sg_mileage,30,30,0.48065381942285956,0.02640000000000001,0.45425381942285964,17.275747886326602,16.78131976636468,17.854617001602083,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_006,ALL,sg_mileage,90,90,0.5392980609759586,0.058911111111111115,0.4803869498648474,12.024951089533577,10.863455521985108,13.150273840785589,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_pos_006,A,sg_mileage,30,30,0.5827238834277578,0.11433333333333334,0.46839055009442454,4.392901743574789,3.949241452538117,4.782462128836879,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_006,B,sg_mileage,30,30,0.5510847949482832,0.03600000000000001,0.5150847949482833,14.307910970785649,14.110173394015495,14.511836638844535,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_006,C,sg_mileage,30,30,0.48408550455183447,0.02640000000000001,0.4576855045518344,17.374040554240295,16.97828293442339,17.798421466687756,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_008,ALL,sg_mileage,90,90,0.5504545386335713,0.06955555555555555,0.4808989830780157,8.462434763998372,7.765823186326579,9.150692329455726,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_pos_008,A,sg_mileage,30,30,0.5978591715066899,0.11266666666666666,0.4851925048400235,4.398828180967999,4.156932231726331,4.615030726361408,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_008,B,sg_mileage,30,30,0.5647982609926189,0.060000000000000026,0.5047982609926188,8.413304349876979,8.293880742098356,8.536557833147581,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_008,C,sg_mileage,30,30,0.4887061834014049,0.036000000000000004,0.452706183401405,12.575171761150138,12.357461273682137,12.783895933878394,9.999000099990002e-05,1.862645149230957e-09
scenario,S2_sluggish_switch_050,ALL,sg_mileage,90,90,0.8604126574582615,0.051933333333333324,0.8084793241249282,17.688141690042798,16.60611191123532,18.73064135475266,9.999000099990002e-05,1.7437900167092118e-16
scenario,S2_sluggish_switch_050,A,sg_mileage,30,30,1.0042316580864,0.07100000000000001,0.9332316580863999,14.48592728939414,12.934818661379278,15.948021840429702,9.999000099990002e-05,1.862645149230957e-09
scenario,S2_sluggish_switch_050,B,sg_mileage,30,30,0.9195888711242599,0.0548,0.8647888711242598,17.263440246697183,15.31977407717025,19.346835084110044,9.999000099990002e-05,1.862645149230957e-09
scenario,S2_sluggish_switch_050,C,sg_mileage,30,30,0.6574174431641245,0.030000000000000006,0.6274174431641245,21.315057534037074,20.249900255721,22.32007263009891,9.999000099990002e-05,1.862645149230957e-09
scenario,S2_sluggish_switch_060,ALL,sg_mileage,90,90,0.8511484064950255,0.051933333333333324,0.7992150731616923,17.54538207101856,16.461305107361447,18.59082844250005,9.999000099990002e-05,1.7437900167092118e-16
scenario,S2_sluggish_switch_060,A,sg_mileage,30,30,0.9857316114524889,0.07100000000000001,0.9147316114524889,14.208304617531784,12.686116715912982,15.658851926082907,9.999000099990002e-05,1.862645149230957e-09
scenario,S2_sluggish_switch_060,B,sg_mileage,30,30,0.9078241331843715,0.0548,0.8530241331843713,17.0280360636585,15.113098309317191,19.080152898742295,9.999000099990002e-05,1.862645149230957e-09
scenario,S2_sluggish_switch_060,C,sg_mileage,30,30,0.6598894748482166,0.030000000000000006,0.6298894748482167,21.399805531865404,20.33317236156111,22.41139872535214,9.999000099990002e-05,1.862645149230957e-09
scenario,S2_sluggish_switch_090,ALL,sg_mileage,90,90,0.805279909179781,0.08076666666666667,0.7245132425131143,12.064426695976532,11.025932347827204,13.078877282416084,9.999000099990002e-05,1.7437900167092118e-16
scenario,S2_sluggish_switch_090,A,sg_mileage,30,30,0.9433458916534042,0.14800000000000002,0.7953458916534042,5.70904287314178,5.132079329578334,6.284810838792454,9.999000099990002e-05,1.862645149230957e-09
scenario,S2_sluggish_switch_090,B,sg_mileage,30,30,0.8428179709292342,0.058400000000000014,0.7844179709292345,13.772845633706327,12.924146686219757,14.645268212474727,9.999000099990002e-05,1.862645149230957e-09
scenario,S2_sluggish_switch_090,C,sg_mileage,30,30,0.6296758649567045,0.03590000000000001,0.5937758649567044,16.711391581081493,16.087059211294875,17.294245676625845,9.999000099990002e-05,1.862645149230957e-09
scenario,S3_derated_coincident,ALL,sg_mileage,90,90,1.5732250857520067,0.05384444444444444,1.5193806413075626,31.407625216827984,28.489127125684195,34.52840968756573,9.999000099990002e-05,1.7437900167092118e-16
scenario,S3_derated_coincident,A,sg_mileage,30,30,2.246128560031535,0.0873333333333333,2.158795226698202,25.22198214582017,23.295865926238726,27.291866298214106,9.999000099990002e-05,1.862645149230957e-09
scenario,S3_derated_coincident,B,sg_mileage,30,30,1.6720597164186999,0.038000000000000006,1.6340597164186996,47.86244678493794,42.76705226644921,52.877178147062004,9.999000099990002e-05,1.862645149230957e-09
scenario,S3_derated_coincident,C,sg_mileage,30,30,0.8014869808057848,0.0362,0.7652869808057845,21.13844671972583,20.20873857467396,22.12339050604614,9.999000099990002e-05,1.862645149230957e-09
scenario,S4_unavailable_coincident,ALL,sg_mileage,90,90,0.5459579806244735,0.05651111111111112,0.4894468695133624,8.635509649364112,7.973027583324581,9.295449130769265,9.999000099990002e-05,1.7437900167092118e-16
scenario,S4_unavailable_coincident,A,sg_mileage,30,30,0.6730227190036955,0.061333333333333344,0.6116893856703621,10.057655475741898,9.696192055515317,10.351365569170797,9.999000099990002e-05,1.862645149230957e-09
scenario,S4_unavailable_coincident,B,sg_mileage,30,30,0.6732790379554401,0.054000000000000006,0.6192790379554401,11.468130332508151,11.241619806548105,11.684484674551792,9.999000099990002e-05,1.862645149230957e-09
scenario,S4_unavailable_coincident,C,sg_mileage,30,30,0.2915721849142849,0.05420000000000002,0.23737218491428483,4.380743139842289,4.29694452064724,4.467734290321656,9.999000099990002e-05,1.862645149230957e-09
scenario,S5_multi_switch_stochastic,ALL,sg_mileage,90,90,1.0625157669398537,0.004033333333333334,1.0584824336065202,107.5361390950452,58.46001996576055,158.53984616903202,9.999000099990002e-05,1.7437900167092118e-16
scenario,S5_multi_switch_stochastic,A,sg_mileage,30,30,1.3437528545240272,0.010000000000000002,1.333752854524027,24.730315984481333,11.329914561876466,39.65632453516484,9.999000099990002e-05,1.862645149230957e-09
scenario,S5_multi_switch_stochastic,B,sg_mileage,30,30,1.103325984818865,0.0014,1.101925984818865,133.84706243453064,36.21972478084893,195.20178888550683,9.999000099990002e-05,1.862645149230957e-09
scenario,S5_multi_switch_stochastic,C,sg_mileage,30,30,0.7404684614766693,0.0007,0.7397684614766694,170.608769700995,101.20736449984224,240.01017490214775,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_high_noise,ALL,sg_mileage,90,90,1.5085739637586124,0.16683333333333333,1.341740630425279,9.223469791858287,8.009570876658003,10.508035835806623,9.999000099990002e-05,1.7437900167092118e-16
scenario,S6_sluggish_coincident_high_noise,A,sg_mileage,30,30,2.1497180126179396,0.12933333333333338,2.0203846792846063,16.728219543804467,15.055883996379904,18.443649663820032,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_high_noise,B,sg_mileage,30,30,1.5220071130339414,0.20879999999999996,1.3132071130339418,6.588580544788526,6.057945654793635,7.112622122791045,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_high_noise,C,sg_mileage,30,30,0.8539967656239554,0.16236666666666663,0.6916300989572887,4.353609286981873,4.10427117249576,4.607551900662918,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_low_noise,ALL,sg_mileage,90,90,0.8504497460370934,0.051955555555555546,0.7984941904815378,17.513336001024882,16.419168323881077,18.573135820422454,9.999000099990002e-05,1.7437900167092118e-16
scenario,S6_sluggish_coincident_low_noise,A,sg_mileage,30,30,0.9814760244637082,0.06966666666666668,0.9118093577970416,14.444308992779854,12.918316796795608,15.907609227582054,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_low_noise,B,sg_mileage,30,30,0.9066354039523811,0.055799999999999995,0.8508354039523812,16.783484923577927,14.805114462596658,18.89511454241046,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_low_noise,C,sg_mileage,30,30,0.6632378096951902,0.030400000000000003,0.6328378096951902,21.312214086716875,20.123627061816055,22.428622827206812,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_medium_noise,ALL,sg_mileage,90,90,0.8511484064950255,0.051933333333333324,0.7992150731616923,17.54538207101856,16.461305107361447,18.59082844250005,9.999000099990002e-05,1.7437900167092118e-16
scenario,S6_sluggish_coincident_medium_noise,A,sg_mileage,30,30,0.9857316114524889,0.07100000000000001,0.9147316114524889,14.208304617531784,12.686116715912982,15.658851926082907,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_medium_noise,B,sg_mileage,30,30,0.9078241331843715,0.0548,0.8530241331843713,17.0280360636585,15.113098309317191,19.080152898742295,9.999000099990002e-05,1.862645149230957e-09
scenario,S6_sluggish_coincident_medium_noise,C,sg_mileage,30,30,0.6598894748482166,0.030000000000000006,0.6298894748482167,21.399805531865404,20.33317236156111,22.41139872535214,9.999000099990002e-05,1.862645149230957e-09
scenario,S7_ood_asymmetric_limit,ALL,sg_mileage,150,150,0.46136247976951966,0.08713333333333334,0.3742291464361864,4.683692162406369,4.520516519319068,4.831344933018796,9.999000099990002e-05,2.2996057560669792e-26
scenario,S7_ood_asymmetric_limit,A,sg_mileage,50,50,0.5479569762185273,0.12400000000000003,0.42395697621852724,3.8892574292381337,3.519256686273441,4.237678342553639,9.999000099990002e-05,1.7763568394002505e-15
scenario,S7_ood_asymmetric_limit,B,sg_mileage,50,50,0.4852857144945738,0.07848,0.40680571449457376,5.193196446319591,5.09349366396362,5.279449223358415,9.999000099990002e-05,1.7763568394002505e-15
scenario,S7_ood_asymmetric_limit,C,sg_mileage,50,50,0.35084474859545806,0.05892,0.2919247485954582,4.96862261166138,4.868607647737342,5.068318404405059,9.999000099990002e-05,1.7763568394002505e-15
scenario,S8_ood_time_varying_delay,ALL,sg_mileage,150,150,0.4616976009829729,0.06521333333333333,0.39648426764963957,8.350830308615988,7.8092150876396405,8.88297014615682,9.999000099990002e-05,2.2996057560669792e-26
scenario,S8_ood_time_varying_delay,A,sg_mileage,50,50,0.548669542287322,0.1234,0.425269542287322,3.7284923562770627,3.424883051935277,4.0281471929908665,9.999000099990002e-05,1.7763568394002505e-15
scenario,S8_ood_time_varying_delay,B,sg_mileage,50,50,0.4855785120661386,0.04247999999999999,0.44309851206613865,10.47976047708686,10.240970100837362,10.665359869921302,9.999000099990002e-05,1.7763568394002505e-15
scenario,S8_ood_time_varying_delay,C,sg_mileage,50,50,0.35084474859545806,0.029759999999999998,0.32108474859545816,10.844238092484044,10.578384146732933,11.100810589863071,9.999000099990002e-05,1.7763568394002505e-15
scenario,S9_compound_unavailable_double_step,ALL,sg_mileage,150,150,0.644543106746173,0.09335333333333333,0.5511897734128397,5.972099400297076,5.873290948382007,6.068248228525857,9.999000099990002e-05,2.2996057560669792e-26
scenario,S9_compound_unavailable_double_step,A,sg_mileage,50,50,0.7147032103277643,0.10319999999999999,0.6115032103277643,5.982574328369782,5.792233159323743,6.154938338788313,9.999000099990002e-05,1.7763568394002505e-15
scenario,S9_compound_unavailable_double_step,B,sg_mileage,50,50,0.6989021299240684,0.10428000000000001,0.5946221299240684,5.75978678130917,5.569671909375149,5.94812336969704,9.999000099990002e-05,1.7763568394002505e-15
scenario,S9_compound_unavailable_double_step,C,sg_mileage,50,50,0.5200239799866866,0.07258,0.4474439799866865,6.173937091212277,6.0705844352333465,6.273333902217742,9.999000099990002e-05,1.7763568394002505e-15
overall,ALL,ALL,ibr_mileage,2070,2070,0.7425241515084271,0.12251690821256042,0.6200072432958667,8.433628060299196,7.776644994651678,9.133638626149942,9.999000099990002e-05,0.0
overall,ALL,A,ibr_mileage,690,690,0.7280263541205951,0.16904347826086957,0.5589828758597256,5.77193846909134,5.260327793959861,6.312438562738465,9.999000099990002e-05,2.123134683690141e-114
overall,ALL,B,ibr_mileage,690,690,0.8109296778487954,0.11823188405797103,0.6926977937908244,9.647262214142708,8.193304245017538,11.220339237236416,9.999000099990002e-05,1.2271828000391018e-114
overall,ALL,C,ibr_mileage,690,690,0.6886164225558907,0.0802753623188406,0.6083410602370501,9.977439122542759,8.774430550177561,11.29036449274873,9.999000099990002e-05,1.2271653933035717e-114
scenario,S0_nominal_stochastic,ALL,ibr_mileage,90,90,0.44123823848418364,0.0031111111111111114,0.4381271273730725,25.59185737559551,12.355456772610498,38.60864127224981,9.999000099990002e-05,1.7437900167092118e-16
scenario,S0_nominal_stochastic,A,ibr_mileage,30,30,0.47165942715357556,0.008333333333333333,0.4633260938202423,11.28424894683308,3.7273080367648572,18.841189856901302,9.999000099990002e-05,1.862645149230957e-09
scenario,S0_nominal_stochastic,B,ibr_mileage,30,30,0.46882470228547646,0.001,0.4678247022854764,44.66866861394541,43.2044739239314,46.303633264397405,9.999000099990002e-05,1.862645149230957e-09
scenario,S0_nominal_stochastic,C,ibr_mileage,30,30,0.38323058601349885,0.0,0.38323058601349885,,,,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_002,ALL,ibr_mileage,90,90,0.3171109147276773,0.028666666666666663,0.28844424806101066,12.251683458799777,10.378334865611505,14.24887352175672,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_002,A,ibr_mileage,30,30,0.33662717813134085,0.05066666666666667,0.28596051146467427,6.2322263731347585,5.356494075903867,7.350583906581261,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_002,B,ibr_mileage,30,30,0.32668073525861707,0.030000000000000006,0.29668073525861705,9.889357841953903,9.749324447363268,10.036034238288755,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_002,C,ibr_mileage,30,30,0.28802483079307384,0.005333333333333334,0.28269149745974054,27.9675260260077,27.444806509862843,28.464475281593526,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_004,ALL,ibr_mileage,90,90,0.32892308048624996,0.03133333333333333,0.29758974715291664,10.338727716418981,9.64336168070383,11.073444674902701,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_004,A,ibr_mileage,30,30,0.3497725046640067,0.03900000000000001,0.31077250466400674,8.037039653842184,7.739261763712159,8.408607589046918,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_004,B,ibr_mileage,30,30,0.33578932560472174,0.023333333333333338,0.3124559922713885,14.359256397027343,13.206563642723191,15.371321790384824,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_004,C,ibr_mileage,30,30,0.3012074111900213,0.03166666666666667,0.2695407445233546,8.619887098387425,8.250068957261448,8.949333826914875,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_006,ALL,ibr_mileage,90,90,0.3419364326839584,0.0541111111111111,0.2878253215728473,5.852866884462478,5.419273289965579,6.331217948697178,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_006,A,ibr_mileage,30,30,0.3592887494340945,0.05033333333333334,0.30895541610076127,7.593926411268651,6.49002248479999,8.71489107113381,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_006,B,ibr_mileage,30,30,0.34924424495522655,0.06033333333333335,0.2889109116218932,4.793447478067279,4.695584119394964,4.886614254756468,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_006,C,ibr_mileage,30,30,0.31727630366255416,0.05166666666666668,0.2656096369958874,5.171226764051501,4.996621185167488,5.331288679001539,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_008,ALL,ibr_mileage,90,90,0.35662677824208816,0.06222222222222223,0.2944045560198658,5.1435610062522885,4.830049953219891,5.461540087615028,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_neg_008,A,ibr_mileage,30,30,0.3695486821556165,0.05666666666666668,0.3128820154889498,6.176659072462582,5.511591331511097,6.78248257513693,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_008,B,ibr_mileage,30,30,0.3670145473491559,0.08000000000000002,0.28701454734915605,3.5876818418644505,3.5317376494856854,3.646549343787838,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_neg_008,C,ibr_mileage,30,30,0.33331710522149177,0.05000000000000002,0.2833171052214917,5.666342104429836,5.5816484743052825,5.751624959648529,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_002,ALL,ibr_mileage,90,90,0.31669333761390045,0.029333333333333336,0.2873600042805671,11.451462282250965,9.683046129394516,13.40002910235357,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_pos_002,A,ibr_mileage,30,30,0.33594086668371376,0.053333333333333344,0.28260753335038047,5.4798943595382825,5.100851552575722,5.8686126112035994,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_002,B,ibr_mileage,30,30,0.326343012481029,0.030000000000000006,0.29634301248102896,9.878100416034302,9.722447103025537,10.042207694505388,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_002,C,ibr_mileage,30,30,0.28779613367695855,0.004666666666666667,0.28312946701029185,27.61916897281385,26.995131118296072,28.243509025161423,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_004,ALL,ibr_mileage,90,90,0.3280165225120193,0.03111111111111111,0.29690541140090826,10.434235033126438,9.721080116323163,11.19973765646229,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_pos_004,A,ibr_mileage,30,30,0.34914051838378474,0.04000000000000001,0.30914051838378476,7.728512959594623,7.622181791870185,7.840206021866351,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_004,B,ibr_mileage,30,30,0.3354469345770906,0.022000000000000006,0.31344693457709055,14.925704122911275,13.96655115667882,15.740636888840555,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_004,C,ibr_mileage,30,30,0.29946211457518246,0.03133333333333334,0.26812878124184913,8.64848801687342,8.298257885981352,8.947185440528155,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_006,ALL,ibr_mileage,90,90,0.34062907527063124,0.055444444444444435,0.28518463082618684,5.708528154202314,5.283513128716131,6.157047515152088,9.999000099990002e-05,1.7437900167092118e-16
scenario,S1_step_pos_006,A,ibr_mileage,30,30,0.35852507687214347,0.054333333333333345,0.30419174353881007,7.22963834512792,6.045787083005499,8.298842803726725,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_006,B,ibr_mileage,30,30,0.34857718401155136,0.06000000000000002,0.28857718401155125,4.809619733525854,4.73540921658045,4.888211086388483,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_006,C,ibr_mileage,30,30,0.314784964928199,0.05200000000000002,0.26278496492819897,5.086326383953168,4.908948410920285,5.250155760323906,9.999000099990002e-05,1.862645149230957e-09
scenario,S1_step_pos_008,ALL,ibr_mileage,90,90,0.35512283541505874,0.060888888888888895,0.29423394652616985,5.225634970687619,4.913302450364994,5.541251108128423,9.999000099990002e-05,1.7437900167092118e-16
