scope,scenario_id,sg_level,factor,method,reference_method,metric,attempted_pair_union_count,finite_pair_count,mean_method,mean_reference,mean_difference,mean_relative_difference,relative_ci95_low,relative_ci95_high,sign_flip_pvalue,wilcoxon_pvalue
scenario,S1_step_pos_006,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.1879249991866863,1.260415920641113,-0.07249092145442723,-0.03712222835271288,-0.10338273341501489,0.039000806349483386,0.132986701329867,0.14931809041071556
scenario,S1_step_pos_006,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.3240658058508044,1.3157501441395423,0.008315661711262072,0.02792688653303069,-0.03705729244790957,0.10282707352470484,0.8201179882011799,0.8910150860267575
scenario,S1_step_pos_008,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S1_step_pos_008,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S1_step_pos_008,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S1_step_pos_008,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S2_sluggish_switch_050,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,90,90,1.2243483543083746,1.2341818770665232,-0.009833522758148697,-0.003784136653765456,-0.024666336932476288,0.016238364792368197,0.47225277472252775,0.7187115676188394
scenario,S2_sluggish_switch_050,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.15231685491307,1.1708649900283195,-0.018548135115249373,-0.00729864289733286,-0.0538680621111573,0.0413914060081752,0.5605439456054394,0.5766628496724953
scenario,S2_sluggish_switch_050,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.2017496319584067,1.2185154186152605,-0.016765786656853816,-0.010499867197065289,-0.04361223313542259,0.012666688891838786,0.692030796920308,0.6551319340800421
scenario,S2_sluggish_switch_050,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.3189785760536468,1.3131652225559898,0.0058133534976570955,0.006446100133101781,-0.018241889265777387,0.03249274161240366,0.8563143685631437,0.7270811200449181
scenario,S2_sluggish_switch_060,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,90,90,1.299050707379032,1.205895911153206,0.09315479622582636,0.09893585403611982,0.05626936481045586,0.142940371209005,9.999000099990002e-05,0.0027911082694402236
scenario,S2_sluggish_switch_060,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.2515886656287258,1.1584252896007745,0.09316337602795167,0.10149306222440238,0.033398610007960315,0.18200039521199746,0.006199380061993801,0.030046159555299105
scenario,S2_sluggish_switch_060,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.3185407810243073,1.1753523339403023,0.14318844708400483,0.15234083533661336,0.06636230082729204,0.25113051195266284,0.0034996500349965005,0.03970521049934479
scenario,S2_sluggish_switch_060,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.327022675484063,1.2839101099185406,0.04311256556552257,0.04297366454734378,-0.003909636346032427,0.0965538097042525,0.16968303169683033,0.30485616828150774
scenario,S2_sluggish_switch_090,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S2_sluggish_switch_090,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S2_sluggish_switch_090,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S2_sluggish_switch_090,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S3_derated_coincident,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,90,90,1.2102389068038848,1.0708434996899534,0.1393954071139314,0.14323164293450777,0.09820532679168631,0.19132933469725635,9.999000099990002e-05,4.934052498861262e-07
scenario,S3_derated_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0.996635814763265,0.900454941928806,0.09618087283445918,0.11008692938326944,0.042723339720390816,0.18769879189559396,0.0046995300469953,0.00931730001443815
scenario,S3_derated_coincident,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.2096110265511422,1.0283442418255768,0.1812667847255655,0.20166613381582973,0.10934383666053041,0.29693730704202975,0.00029997000299970003,0.0017537195790860013
scenario,S3_derated_coincident,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.424469879097246,1.2837313153154772,0.1407385637817694,0.11794186560442418,0.05823697920745953,0.18460985052951273,0.00029997000299970003,0.0015188819698570349
scenario,S4_unavailable_coincident,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,90,90,2.069400291674321,2.068370420349231,0.0010298713250903838,-0.0010626989087934532,-0.006102262377721976,0.0035514966062417494,0.8151184881511849,0.40299974466709176
scenario,S4_unavailable_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.3710949830873818,1.3863204810321859,-0.015225497944804071,-0.010182172868391832,-0.02243610840408041,0.0008623946342197753,0.096990300969903,0.013649493818259
scenario,S4_unavailable_coincident,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.6156385818985521,1.6122450517938598,0.003393530104692218,0.002255580939754489,-0.003749450707745419,0.007278544822876986,0.5261473852614739,0.06840212567598523
scenario,S4_unavailable_coincident,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,3.221467310037031,3.206545728221647,0.014921581815383004,0.004738495202256985,-0.00023733260682468483,0.009862505426274653,0.0836916308369163,0.09888690877928374
scenario,S5_multi_switch_stochastic,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,90,90,0.5182387201984866,0.5181286486626446,0.00011007153584192686,0.00021530559179500796,-0.0003610151182369794,0.0008333244707420604,0.49265073492650735,0.7099483659814612
scenario,S5_multi_switch_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0.5159856984491709,0.5155271803447843,0.00045851810438661084,0.0008560059735697722,-0.00022255844877103079,0.0023019473948133065,0.25417458254174585,0.2928809725606021
scenario,S5_multi_switch_stochastic,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0.5165345696533038,0.5167307529963482,-0.00019618334304434272,-0.00036588180313260505,-0.0013767206216815382,0.00048679472057063634,0.49655034496550343,0.537285477196683
scenario,S5_multi_switch_stochastic,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0.5221958924929849,0.5221280126468015,6.787984618351247e-05,0.00015579260494785657,-0.0004603125655915295,0.0009276903804350991,1.0,0.9808795062755976
scenario,S6_sluggish_coincident_high_noise,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,90,90,2.1194380720438035,2.127173514682998,-0.007735442639194575,-0.0010810452125069952,-0.02012528293079639,0.01877654389982175,0.6938306169383062,0.9386493514627038
scenario,S6_sluggish_coincident_high_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.921192130166739,1.9254995269344066,-0.0043073967676679,0.0025027148231299905,-0.03742977570805839,0.045841183090407,0.9157084291570843,0.82874533129762
scenario,S6_sluggish_coincident_high_noise,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,1.9942420108491254,2.0346726013279524,-0.040430590478826724,-0.017152328788661263,-0.05183384006674394,0.01665669821337998,0.29317068293170684,0.22357489383376217
scenario,S6_sluggish_coincident_high_noise,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,2.442880075115546,2.421348415786635,0.0215316593289109,0.011406478328010288,-0.007879728629336998,0.030861806496759434,0.3701629837016298,0.18992126412013377
scenario,S6_sluggish_coincident_low_noise,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,150,150,1.2187315826426601,1.2941825118016146,-0.07545092915895463,-0.043751050555775946,-0.06872026296616177,-0.020188066395785305,0.00019998000199980003,0.0016695859635181155
scenario,S7_ood_asymmetric_limit,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,1.114085498931029,1.1352824029698612,-0.021196904038832124,-0.006335546582070361,-0.05387853446031388,0.04006998431328468,0.47905209479052097,0.9715785029795251
scenario,S7_ood_asymmetric_limit,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,1.1607226202734944,1.3462383688318724,-0.18551574855837794,-0.11588750571143398,-0.15885768410067494,-0.07330258701593459,9.999000099990002e-05,3.496424704587053e-05
scenario,S7_ood_asymmetric_limit,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,1.3813866287234566,1.4010267636031104,-0.01964013487965385,-0.009030099373823501,-0.034525434160767435,0.012182618591293878,0.3768623137686231,0.381261786157553
scenario,S8_ood_time_varying_delay,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,150,150,1.6339216551885631,1.7398078208936432,-0.10588616570507955,-0.047416203322225944,-0.07291781091718758,-0.022495597918923606,9.999000099990002e-05,2.451936673851488e-05
scenario,S8_ood_time_varying_delay,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,1.348601566042735,1.390467781069028,-0.04186621502629277,-0.017206989506240052,-0.06716642477139644,0.03456263912786451,0.26787321267873215,0.25641485619877447
scenario,S8_ood_time_varying_delay,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,1.6369854494335216,1.8022031400111436,-0.16521769057762178,-0.07788916726774371,-0.1246511793405212,-0.03453107740246291,0.0006999300069993001,0.0010889563034038319
scenario,S8_ood_time_varying_delay,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,1.916177950089433,2.0267525416007572,-0.1105745915113241,-0.04715245319269404,-0.0785184394916499,-0.0173382658733774,0.0015998400159984002,0.0031954528959787917
scenario,S9_compound_unavailable_double_step,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,150,150,3.9957084559405773,3.9894994039950884,0.0062090519454890605,-0.0008255317587529302,-0.006950454421439453,0.005301983313617071,0.6659334066593341,0.8065267554763256
scenario,S9_compound_unavailable_double_step,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,2.4085980612470945,2.428988351737973,-0.020390290490878718,-0.007523208987919638,-0.020582053015856097,0.0068268835209761725,0.26037396260373963,0.1150309162752815
scenario,S9_compound_unavailable_double_step,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,2.5579219744880803,2.5639066766053475,-0.005984702117267302,-0.002135764010438864,-0.007376464137522902,0.0024584273339101114,0.38416158384161586,0.4764605410781445
scenario,S9_compound_unavailable_double_step,C,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,7.020605332086557,6.975603183641944,0.0450021484446132,0.007182377722099712,-0.003613598415811205,0.017677877948773124,0.24737526247375263,0.0891184087894374
overall,ALL,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,1170,1170,0.24899520573127046,0.24914702394980306,-0.00015181821853258115,0.0006301252393434509,-0.0019901856155788294,0.004943297922653405,0.07269273072692731,3.669240594946719e-05
overall,ALL,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,390,390,0.2431622188105201,0.2434536210271621,-0.000291402216641957,-0.001767525771787318,-0.003677874754520516,-0.0001903070866696145,0.0812918708129187,0.6563391705264405
overall,ALL,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,390,390,0.25003057944562085,0.2500910240932127,-6.044464759179786e-05,0.004684510769468211,-0.002505618604466448,0.017168040339809013,0.7398260173982601,2.9093961460177605e-08
overall,ALL,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,390,390,0.2537928189376704,0.25389642672903434,-0.00010360779136398849,-0.0010266092796505399,-0.0019556144397696765,-0.00029334295716633646,0.052394760523947606,0.2617820601220686
scenario,S0_nominal_stochastic,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,90,90,0.012046828475545588,0.01187720801708226,0.0001696204584633297,0.018887049261347395,-0.011648305073245708,0.07029081379598544,0.8518148185181482,0.5709663973307648
scenario,S0_nominal_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.01168126175558958,0.01168126175558958,0.0,0.0,0.0,0.0,1.0,1.0
scenario,S0_nominal_stochastic,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.012549195244101275,0.011942181127139108,0.0006070141169621651,0.06491773494726263,-0.026097346509202136,0.21913251484444438,0.6832316768323168,0.7401144896906433
scenario,S0_nominal_stochastic,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.01191002842694591,0.012008181168518085,-9.815274157217613e-05,-0.00825658716322045,-0.018478616034319748,0.0,0.25207479252074794,0.08338673648566837
scenario,S1_step_neg_002,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_002,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_002,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_002,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_004,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_004,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_004,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_004,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_006,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_006,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_006,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_006,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_008,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_008,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_008,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_neg_008,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_002,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_002,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_002,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_002,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_004,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_004,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_004,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_004,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_006,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,90,90,0.2581111051411677,0.25850084055994926,-0.0003897354187815863,-0.0014503731532026821,-0.004997604607813102,0.002241185015627358,0.43665633436656337,0.0046163790936082465
scenario,S1_step_pos_006,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.24255404619745605,0.24389440958494987,-0.0013403633874938647,-0.005347511028683988,-0.010304936746194367,-0.0013951562730328173,0.027497250274972504,0.23619693496767824
scenario,S1_step_pos_006,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.2611246526221179,0.260891554290016,0.0002330983321019738,0.0012267455791442378,-0.008303211278390813,0.011128240643258132,0.9913008699130087,0.02253158799790161
scenario,S1_step_pos_006,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.2706546166039292,0.2707165578048821,-6.194120095286785e-05,-0.00023035401006829648,-0.0006457949824545387,6.340894013365273e-05,0.2606739326067393,0.24657187852889884
scenario,S1_step_pos_008,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_008,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_008,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S1_step_pos_008,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S2_sluggish_switch_050,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,90,90,0.2880162959874731,0.28806904006782197,-5.274408034889137e-05,-0.00018141461418547447,-0.0006950183517564773,0.0002464717028244361,0.507949205079492,0.41965986364180374
scenario,S2_sluggish_switch_050,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.2861013947756324,0.2861341321602337,-3.273738460130201e-05,-0.00011440139940503982,-0.00028625309670396784,0.0,0.5057494250574942,0.15735882751618868
scenario,S2_sluggish_switch_050,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.28800623153370286,0.28814442523519873,-0.00013819370149581827,-0.00047711088558885414,-0.0016288690331529164,0.00019753637638635383,1.0,0.9808795062755976
scenario,S2_sluggish_switch_050,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.2899412616530838,0.2899285628080334,1.2698845050446161e-05,4.726844243747053e-05,-0.000896390473036902,0.0010381958003493137,1.0,0.9808795062755976
scenario,S2_sluggish_switch_060,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,90,90,0.2882322147178525,0.28831670835164525,-8.449363379277844e-05,-0.0002895082869090248,-0.0009139407451404171,0.0002488564421678648,0.3621637836216378,0.2232479254223969
scenario,S2_sluggish_switch_060,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.2860368576436018,0.28607091756458203,-3.4059920980239466e-05,-0.00011929718530496684,-0.0005938135658323748,0.00032084857997035965,0.6219378062193781,0.6322606314179173
scenario,S2_sluggish_switch_060,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.2881932658078521,0.28832656362772224,-0.00013329781987016695,-0.0004574326010181933,-0.0018666077550372423,0.000518027905709883,0.5378462153784621,0.6278218798495794
scenario,S2_sluggish_switch_060,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.2904665207021037,0.2905526438626316,-8.61231605279289e-05,-0.0002917950744039142,-0.0015940295371351123,0.0007590179892488942,0.5708429157084292,0.190863264381128
scenario,S2_sluggish_switch_090,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S2_sluggish_switch_090,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S2_sluggish_switch_090,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S2_sluggish_switch_090,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S3_derated_coincident,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,90,90,0.2683197017994604,0.26889829516423946,-0.0005785933647790798,-0.0021600643006311295,-0.004295894572752744,-0.0005643261735155253,0.011898810118988102,0.0670720663727436
scenario,S3_derated_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.2710052310413641,0.2710955174898701,-9.028644850600695e-05,-0.0003345325801352802,-0.0010420399225444003,5.589446979182667e-05,0.49185081491850813,0.32624715109794045
scenario,S3_derated_coincident,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.26831632198918604,0.2692673372030533,-0.000951015213867279,-0.003542105710657403,-0.008862215350333137,-5.076910900736624e-05,0.039696030396960305,0.03129422929118979
scenario,S3_derated_coincident,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.26563755236783104,0.266332030799795,-0.0006944784319639538,-0.002603554611100705,-0.005953637010914244,-1.6444604370900677e-05,0.1105889411058894,0.7958000719945406
scenario,S4_unavailable_coincident,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,90,90,0.29655851372921244,0.2966315908029647,-7.307707375232317e-05,-0.00024094256279413122,-0.0009608072495756448,0.00023052426338231275,0.6052394760523948,0.47711848842434423
scenario,S4_unavailable_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.29313883163889426,0.2932065077213839,-6.767608248966124e-05,-0.00022919839040731507,-0.0006282624152930548,0.0,0.24477552244775522,0.08338673648566837
scenario,S4_unavailable_coincident,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.2962050565755545,0.2963566117143218,-0.00015155513876730827,-0.0004936292979750786,-0.002597010690853226,0.0008685162964748103,0.8774122587741225,0.6783314432308616
scenario,S4_unavailable_coincident,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.30033165297318837,0.30033165297318837,0.0,0.0,0.0,0.0,1.0,1.0
scenario,S5_multi_switch_stochastic,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,90,90,0.012559791740964535,0.012626198101069365,-6.640636010482972e-05,-0.0034936773567639688,-0.010140689317092862,0.0009746193571064808,0.42505749425057493,0.6990885029802743
scenario,S5_multi_switch_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.012480676947950697,0.012673824949388726,-0.0001931480014380263,-0.010009071522864984,-0.028994703179898534,0.0035127820045226473,0.49795020497950204,0.9440969518128917
scenario,S5_multi_switch_stochastic,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.012351457558642651,0.012351086248951471,3.713096911808535e-07,2.4331296709822613e-05,0.0,7.299389012946784e-05,1.0,0.31731050786291415
scenario,S5_multi_switch_stochastic,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.012847240716300251,0.012853683104867895,-6.442388567643708e-06,-0.0004962918441367456,-0.0014692092083232254,0.0,0.49345065493450657,0.15735882751618868
scenario,S6_sluggish_coincident_high_noise,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,90,90,0.2873309723242436,0.2880405442890768,-0.0007095719648332154,-0.0022625047048224953,-0.0072431668860168255,0.0020513081801547596,0.3471652834716528,0.7053680942238751
scenario,S6_sluggish_coincident_high_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.28562409254664334,0.28693102465582476,-0.0013069321091814209,-0.003998131620137331,-0.017030830240343384,0.00749851637644059,0.5272472752724727,0.9272172050218419
scenario,S6_sluggish_coincident_high_noise,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.28754055606156537,0.2883086287861414,-0.000768072724576028,-0.0026187616932089783,-0.01046766492123887,0.003269325067123963,0.5154484551544846,0.9813831935622651
scenario,S6_sluggish_coincident_high_noise,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0.28882826836452213,0.2888819794252643,-5.371106074219719e-05,-0.0001706208011211771,-0.00149153944200976,0.0009656500461667462,0.748025197480252,0.46782312308023966
scenario,S6_sluggish_coincident_low_noise,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_low_noise,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S6_sluggish_coincident_medium_noise,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,0,0,,,,,,,,
scenario,S7_ood_asymmetric_limit,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,150,150,0.2594108757660166,0.25959909727503744,-0.0001882215090207486,-0.0006273346280690806,-0.002799711033624261,0.001604105869107672,0.5727427257274272,0.02342944240725165
scenario,S7_ood_asymmetric_limit,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,50,50,0.24565519500459929,0.24586700826610064,-0.0002118132615013296,-0.0007586310351796224,-0.005029966614703614,0.002966835079376389,0.9998000199980002,0.03479263436933335
scenario,S7_ood_asymmetric_limit,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,50,50,0.2626461480500258,0.2627122946621699,-6.614661214410233e-05,-0.00010185859636140239,-0.005156456390537071,0.005151906975709764,0.5048495150484952,6.877788777795527e-06
scenario,S7_ood_asymmetric_limit,C,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,50,50,0.269931284243425,0.2702179888968418,-0.00028670465341681386,-0.0010215142526662166,-0.003196711468422078,0.00013216871042342812,1.0,0.9886031996189143
