method,candidate_set_contains_truth,classifier,diagnostic_declared_mode_change,event_time_s,false_mode_alarm_under_load,missed_mode_change,pre_mode,run_id,scenario_id,schema_version,seed,sg_level,target_mode_detected_within_20s,true_mode_after,true_source
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-B::S6_sluggish_coincident_high_noise::P_old::seed-003028,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3028,B,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S6_sluggish_coincident_high_noise::P_old::seed-003028,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3028,B,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-B::S6_sluggish_coincident_high_noise::P_old::seed-003029,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3029,B,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-B::S6_sluggish_coincident_high_noise::P_old::seed-003029,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3029,B,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003000,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3000,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003000,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3000,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003001,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3001,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003001,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3001,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003002,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3002,C,True,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003002,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3002,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003003,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3003,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003003,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3003,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003004,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3004,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003004,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3004,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003005,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3005,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003005,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3005,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003006,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3006,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003006,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3006,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003007,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3007,C,True,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003007,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3007,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003008,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3008,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003008,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3008,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003009,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3009,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003009,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3009,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003010,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3010,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003010,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3010,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003011,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3011,C,True,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003011,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3011,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003012,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3012,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003012,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3012,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003013,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3013,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003013,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3013,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003014,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3014,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003014,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3014,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003015,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3015,C,True,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003015,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3015,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003016,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3016,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003016,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3016,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003017,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3017,C,True,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003017,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3017,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003018,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3018,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003018,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3018,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003019,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3019,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003019,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3019,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003020,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3020,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003020,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3020,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003021,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3021,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003021,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3021,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003022,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3022,C,True,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003022,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3022,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003023,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3023,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003023,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3023,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003024,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3024,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003024,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3024,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003025,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3025,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003025,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3025,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003026,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3026,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003026,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3026,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003027,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3027,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003027,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3027,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,True,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003028,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3028,C,False,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003028,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3028,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003029,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3029,C,True,sluggish,coincident
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,False,False,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003029,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3029,C,True,sluggish,coincident
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003000,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3000,A,True,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003000,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3000,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003000,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3000,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003000,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3000,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003001,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3001,A,True,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003001,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3001,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003001,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3001,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003001,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3001,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003002,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3002,A,True,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003002,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3002,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003002,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3002,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003002,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3002,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003003,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3003,A,False,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003003,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3003,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003003,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3003,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003003,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3003,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003004,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3004,A,True,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003004,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3004,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003004,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3004,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003004,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3004,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003005,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3005,A,True,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003005,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3005,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003005,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3005,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003005,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3005,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003006,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3006,A,False,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003006,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3006,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003006,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3006,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003006,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3006,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003007,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3007,A,False,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003007,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3007,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003007,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3007,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003007,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3007,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003008,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3008,A,True,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003008,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3008,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003008,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3008,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003008,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3008,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003009,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3009,A,True,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003009,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3009,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003009,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3009,A,False,asymmetric_limit,mode_only
P_old,False,evaluation_only_bayes_correct_candidates,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003009,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3009,A,False,asymmetric_limit,mode_only
P_old,True,current_native_diagnostic,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003010,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3010,A,False,nominal,load_only
P_old,True,evaluation_only_bayes_correct_candidates,True,60.0,True,False,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003010,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3010,A,False,nominal,load_only
P_old,False,current_native_diagnostic,True,90.0,False,True,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003010,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3010,A,False,asymmetric_limit,mode_only
