method,candidate_set_contains_truth,censoring_time_s,classifier,detection_censored,detection_delay_s,from_mode,run_id,scenario_id,schema_version,seed,sg_level,switch_time_s,to_mode
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003010,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3010,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,3.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003010,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3010,C,60.0,sluggish
P_old,True,,current_native_diagnostic,False,7.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003011,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3011,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003011,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3011,C,60.0,sluggish
P_old,True,,current_native_diagnostic,False,64.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003012,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3012,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003012,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3012,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003013,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3013,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,3.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003013,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3013,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003014,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3014,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003014,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3014,C,60.0,sluggish
P_old,True,,current_native_diagnostic,False,5.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003015,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3015,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003015,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3015,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003016,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3016,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003016,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3016,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003017,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3017,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003017,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3017,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003018,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3018,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003018,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3018,C,60.0,sluggish
P_old,True,,current_native_diagnostic,False,36.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003019,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3019,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,3.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003019,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3019,C,60.0,sluggish
P_old,True,,current_native_diagnostic,False,25.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003020,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3020,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,3.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003020,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3020,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003021,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3021,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,3.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003021,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3021,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003022,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3022,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,3.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003022,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3022,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003023,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3023,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003023,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3023,C,60.0,sluggish
P_old,True,,current_native_diagnostic,False,38.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003024,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3024,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,3.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003024,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3024,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003025,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3025,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003025,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3025,C,60.0,sluggish
P_old,True,,current_native_diagnostic,False,84.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003026,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3026,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003026,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3026,C,60.0,sluggish
P_old,True,120.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003027,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3027,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,3.0,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003027,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3027,C,60.0,sluggish
P_old,True,,current_native_diagnostic,False,31.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003028,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3028,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003028,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3028,C,60.0,sluggish
P_old,True,,current_native_diagnostic,False,3.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003029,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3029,C,60.0,sluggish
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S6_sluggish_coincident_high_noise::P_old::seed-003029,S6_sluggish_coincident_high_noise,d5freq.phase_b1.compact_episode_audits.v1,3029,C,60.0,sluggish
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003000,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3000,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003000,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3000,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003001,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3001,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003001,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3001,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003002,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3002,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003002,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3002,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003003,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3003,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003003,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3003,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003004,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3004,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003004,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3004,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003005,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3005,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003005,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3005,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003006,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3006,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003006,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3006,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003007,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3007,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003007,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3007,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003008,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3008,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003008,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3008,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003009,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3009,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003009,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3009,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003010,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3010,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003010,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3010,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003011,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3011,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003011,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3011,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003012,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3012,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003012,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3012,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003013,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3013,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003013,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3013,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003014,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3014,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003014,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3014,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003015,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3015,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003015,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3015,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003016,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3016,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003016,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3016,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003017,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3017,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003017,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3017,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003018,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3018,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003018,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3018,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003019,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3019,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003019,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3019,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003020,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3020,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003020,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3020,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003021,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3021,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003021,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3021,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003022,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3022,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003022,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3022,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003023,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3023,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003023,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3023,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003024,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3024,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003024,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3024,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003025,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3025,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003025,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3025,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003026,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3026,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003026,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3026,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003027,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3027,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003027,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3027,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003028,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3028,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003028,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3028,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003029,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3029,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003029,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3029,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003030,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3030,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003030,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3030,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003031,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3031,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003031,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3031,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003032,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3032,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003032,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3032,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003033,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3033,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003033,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3033,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003034,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3034,A,90.0,asymmetric_limit
P_old,False,90.0,evaluation_only_bayes_correct_candidates,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003034,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3034,A,90.0,asymmetric_limit
P_old,False,90.0,current_native_diagnostic,True,,nominal,phase-b1::final::sg-A::S7_ood_asymmetric_limit::P_old::seed-003035,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3035,A,90.0,asymmetric_limit
