evidence_source,member_path,bytes,declared_sha256,actual_sha256,hash_match,retention
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,07_EXPERIMENT_DESIGN/locked_protocol/LOCKED_HASHES.json,2723,4cedbc00dca8d18246388fcf14ef56dfd7ec657130d8e959f64ec61bb7a5ced6,4cedbc00dca8d18246388fcf14ef56dfd7ec657130d8e959f64ec61bb7a5ced6,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,07_EXPERIMENT_DESIGN/manifests/CONTROLLER_MANIFEST.csv,1402,24136c3cc0fcfd2968f9b67f7684f8b4997ec9937ce56a90cf59cadd59b930b5,24136c3cc0fcfd2968f9b67f7684f8b4997ec9937ce56a90cf59cadd59b930b5,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,07_EXPERIMENT_DESIGN/manifests/SCENARIO_MANIFEST.csv,594798,7cf0d5db2079eb9e91f016461ab40ccefb4515c2217d0414db3454e3f25aefa3,7cf0d5db2079eb9e91f016461ab40ccefb4515c2217d0414db3454e3f25aefa3,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,07_EXPERIMENT_DESIGN/manifests/SEED_FIREWALL.json,687,467e5594dacb152fc055ee759a36daa1929511126c1b431d21168190ccf4a3e0,467e5594dacb152fc055ee759a36daa1929511126c1b431d21168190ccf4a3e0,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,07_EXPERIMENT_DESIGN/protocol/COMPUTE_BUDGET.md,362,c72416ab47668ba95155f51ae2238d59055d9ea747c51f5a4356acdc298da212,c72416ab47668ba95155f51ae2238d59055d9ea747c51f5a4356acdc298da212,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,07_EXPERIMENT_DESIGN/protocol/METRIC_DICTIONARY.csv,750,ffc9e8237dd9791f12dfb3b09b5e46d902e7be7a8bdc00f70cc61d45fa48b84e,ffc9e8237dd9791f12dfb3b09b5e46d902e7be7a8bdc00f70cc61d45fa48b84e,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,07_EXPERIMENT_DESIGN/protocol/STATISTICAL_ANALYSIS_PLAN.md,600,3c27499c480cebec7ae6578b2fe262cf530885634f5136d95c6babfdb1791828,3c27499c480cebec7ae6578b2fe262cf530885634f5136d95c6babfdb1791828,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D2/model_validation.json,2040,6e0b68c24321a6e5e85d032477795ee99a9d6bc3ffeade478e3f79d22739e522,6e0b68c24321a6e5e85d032477795ee99a9d6bc3ffeade478e3f79d22739e522,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D2/physical_validation_checks.csv,730,e9dbf74a35ee44fcf7f83b86bb4c2c5b0fbc7fc5147fd87498c1cd2154fc8395,e9dbf74a35ee44fcf7f83b86bb4c2c5b0fbc7fc5147fd87498c1cd2154fc8395,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D2/plant_a_validation_trace.parquet,549767,b830a98dbb410037e7e06dbbf10af2de3c83886052eb4dbac28021f4005f3e1d,b830a98dbb410037e7e06dbbf10af2de3c83886052eb4dbac28021f4005f3e1d,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D2/plant_b_native_validation_trace.parquet,409333,17a7e4561eb25b37a353fcedf9ce9c673c13458eee0bcf42616df96f0ed43bc5,17a7e4561eb25b37a353fcedf9ce9c673c13458eee0bcf42616df96f0ed43bc5,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D3/capability_coverage_summary.csv,488,525cc0c61b164bd5e04796f5119d770d9c58f247c2ffa82f256468e148662912,525cc0c61b164bd5e04796f5119d770d9c58f247c2ffa82f256468e148662912,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D3/development_round_0.parquet,15599,f082c8aa00bd004c8adc414fc374eeeeeda330ee4b6e2fe1140a9395f3e1ca23,f082c8aa00bd004c8adc414fc374eeeeeda330ee4b6e2fe1140a9395f3e1ca23,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D3/development_round_1.parquet,15618,0313e047e753e061f24df61af4f6cb36e2aed777c92648c350ad23c396da6b67,0313e047e753e061f24df61af4f6cb36e2aed777c92648c350ad23c396da6b67,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D3/development_round_2.parquet,15075,4af455899d7145d968fc1fe093e7795f03a464cc4b8a17e99d8b43b9d40206f3,4af455899d7145d968fc1fe093e7795f03a464cc4b8a17e99d8b43b9d40206f3,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D3/h2_gate.json,4202,7d8f334e4aa746d4248a9e898a86e104e8de2478f4199561a3bc684af0c718a1,7d8f334e4aa746d4248a9e898a86e104e8de2478f4199561a3bc684af0c718a1,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D3/representative_causal_traces.parquet,1108533,2eb49b1a7c82bdc92449d104ce1ecd60bafe5ec387691378e739f415c92d2f70,2eb49b1a7c82bdc92449d104ce1ecd60bafe5ec387691378e739f415c92d2f70,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D3/structural_nonidentifiability.csv,364,0d6c6018feaab795471d2a2e35213ee29b2d72d52274a66ecd59378e87fc8a85,0d6c6018feaab795471d2a2e35213ee29b2d72d52274a66ecd59378e87fc8a85,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D3/update_before_loss.csv,73,41285c125302342fe9c2e8282e4f3eee6380a79a029c578b5286b63bee05e641,41285c125302342fe9c2e8282e4f3eee6380a79a029c578b5286b63bee05e641,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D3/validation_episode_summary.parquet,15202,0a853c740094b5503754dd25ecd16d199f4a426fcfada0577ff6f0263442de67,0a853c740094b5503754dd25ecd16d199f4a426fcfada0577ff6f0263442de67,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D7/CONTROLLER_MANIFEST.csv,1402,24136c3cc0fcfd2968f9b67f7684f8b4997ec9937ce56a90cf59cadd59b930b5,24136c3cc0fcfd2968f9b67f7684f8b4997ec9937ce56a90cf59cadd59b930b5,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D7/SCENARIO_MANIFEST.csv,594798,7cf0d5db2079eb9e91f016461ab40ccefb4515c2217d0414db3454e3f25aefa3,7cf0d5db2079eb9e91f016461ab40ccefb4515c2217d0414db3454e3f25aefa3,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D7/SEED_FIREWALL.json,687,467e5594dacb152fc055ee759a36daa1929511126c1b431d21168190ccf4a3e0,467e5594dacb152fc055ee759a36daa1929511126c1b431d21168190ccf4a3e0,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/ablation_summary.csv,83,742e4a779268690c1774e9c4eee8bc190c1beeb6e6b94b46e258c93df6ba77bd,742e4a779268690c1774e9c4eee8bc190c1beeb6e6b94b46e258c93df6ba77bd,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/all_d3_validation_episode_metrics.parquet,17374,a6ef3b2a30259f39c9899fc0b4454d9a9a1529c1e5099b28ecdd0622a8fd1257,a6ef3b2a30259f39c9899fc0b4454d9a9a1529c1e5099b28ecdd0622a8fd1257,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/all_failed_d3_episodes.parquet,16427,401c9153343fd4a532e9a126eef75019b03f07dfda25340f87f0a26ffcffee51,401c9153343fd4a532e9a126eef75019b03f07dfda25340f87f0a26ffcffee51,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/capability_coverage_summary.csv,484,e2350b9a40673c815db08b7d16a7cb2db6351f52bbc168d3cb9021f84eaa3472,e2350b9a40673c815db08b7d16a7cb2db6351f52bbc168d3cb9021f84eaa3472,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/controller_compute_time.csv,100,545558e8d9752fed59e93af9b857bef8968a920c10de30419147e01f95307e40,545558e8d9752fed59e93af9b857bef8968a920c10de30419147e01f95307e40,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/cost_pareto.csv,105,ed51a36e0ff00817219c3083c1a9127d2b51a0d20042addcab35db6f764e5c30,ed51a36e0ff00817219c3083c1a9127d2b51a0d20042addcab35db6f764e5c30,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/FAILURE_LEDGER.csv,791,75793dc1e2e8119ab9fa2e1404d4332996c1b48cf1cb47dac823e8ea7aaf24df,75793dc1e2e8119ab9fa2e1404d4332996c1b48cf1cb47dac823e8ea7aaf24df,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/FIGURE_CATALOG.csv,637,62b23c5d421c1c85f68566232ec6f7fdc6495ae0c092b1f243b060a52013c823,62b23c5d421c1c85f68566232ec6f7fdc6495ae0c092b1f243b060a52013c823,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/figure_source_data/retained_failure_case.csv,550691,2aedf9a5ae9d3b68f900d1a32d328ec5d4aa200156614314b6bc76eae2168068,2aedf9a5ae9d3b68f900d1a32d328ec5d4aa200156614314b6bc76eae2168068,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/HYPOTHESES_AND_GATES.csv,940,afc23ac934ad31b9aed313cdd74a4ad4c81a29faa8cddb5917bd0c1ecc523c27,afc23ac934ad31b9aed313cdd74a4ad4c81a29faa8cddb5917bd0c1ecc523c27,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/known_ood_status.csv,247,3cc42408c3600700c66f59830fc370a431435168e11a724fbd98235a17f2232d,3cc42408c3600700c66f59830fc370a431435168e11a724fbd98235a17f2232d,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/paired_differences_and_ci.csv,105,fa9e9cb213acb99af3376b13dcf34ac35b777675dad09e4fb0bdec7f29b6fc66,fa9e9cb213acb99af3376b13dcf34ac35b777675dad09e4fb0bdec7f29b6fc66,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/scenario_balanced_d3_summary.csv,800,b187ca199d5f0b91ab122104a3f6af2027c8f18cc7dfbb27913f4db6ea737371,b187ca199d5f0b91ab122104a3f6af2027c8f18cc7dfbb27913f4db6ea737371,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/D8/success_first_status_counts.csv,607,0869765703d8a0cc0602b688f901a822142770479850c86a38df6aea25b783bd,0869765703d8a0cc0602b688f901a822142770479850c86a38df6aea25b783bd,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/DATA_RETENTION_POLICY.md,1101,9be2c45f1ce1e02ea1c7701fe22c84ef6cfd0890d32148011bfe94f8c09242ec,9be2c45f1ce1e02ea1c7701fe22c84ef6cfd0890d32148011bfe94f8c09242ec,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/NOT_EVALUATED_DATA_CONTRACT.md,260,9077e30f95d3075524eeb6c53ac963700bd206ae3a1b677a75e728dfe23830ca,9077e30f95d3075524eeb6c53ac963700bd206ae3a1b677a75e728dfe23830ca,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/progress/D0.json,1280,b418388c0818d14c9d1ec4af617db9f8ca0ede1382f4aa22dc08aa4ba666adaa,b418388c0818d14c9d1ec4af617db9f8ca0ede1382f4aa22dc08aa4ba666adaa,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/progress/D1.json,1818,aa217096ddc2d631299068010c18508147266ff07ce7df9a478cd76e95ef99ad,aa217096ddc2d631299068010c18508147266ff07ce7df9a478cd76e95ef99ad,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/progress/D2.json,2634,ca7f1501c82e3ef8aea92f75009aa4536839688354a0f8465af02e4bc0319f94,ca7f1501c82e3ef8aea92f75009aa4536839688354a0f8465af02e4bc0319f94,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/progress/D3.json,5283,dcf463fdb6a3b6a336080beb0e8b817da239675b14d18b2debae7ad33e427919,dcf463fdb6a3b6a336080beb0e8b817da239675b14d18b2debae7ad33e427919,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/progress/D7.json,1232,bfaaeb19bd604f5eca5197e99fca03404aee442c18af1399db7530413a22cc17,bfaaeb19bd604f5eca5197e99fca03404aee442c18af1399db7530413a22cc17,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/progress/D8.json,4787,0ac0f7948ce27f5f032ad79b819b8956fe09db0a761299f373d2d77432f7eb15,0ac0f7948ce27f5f032ad79b819b8956fe09db0a761299f373d2d77432f7eb15,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,08_RAW_RESULTS/progress/D9.json,1957,2ead882e2b7cecb1532ccae0045f2c955aaa309e0afd188f777a2ed33d6f0e25,2ead882e2b7cecb1532ccae0045f2c955aaa309e0afd188f777a2ed33d6f0e25,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/ablation_summary.csv,83,742e4a779268690c1774e9c4eee8bc190c1beeb6e6b94b46e258c93df6ba77bd,742e4a779268690c1774e9c4eee8bc190c1beeb6e6b94b46e258c93df6ba77bd,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/capability_coverage_summary.csv,484,e2350b9a40673c815db08b7d16a7cb2db6351f52bbc168d3cb9021f84eaa3472,e2350b9a40673c815db08b7d16a7cb2db6351f52bbc168d3cb9021f84eaa3472,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/controller_compute_time.csv,100,545558e8d9752fed59e93af9b857bef8968a920c10de30419147e01f95307e40,545558e8d9752fed59e93af9b857bef8968a920c10de30419147e01f95307e40,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/cost_pareto.csv,105,ed51a36e0ff00817219c3083c1a9127d2b51a0d20042addcab35db6f764e5c30,ed51a36e0ff00817219c3083c1a9127d2b51a0d20042addcab35db6f764e5c30,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/D3_CAPABILITY_COVERAGE.csv,488,525cc0c61b164bd5e04796f5119d770d9c58f247c2ffa82f256468e148662912,525cc0c61b164bd5e04796f5119d770d9c58f247c2ffa82f256468e148662912,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/D3_UPDATE_BEFORE_LOSS.csv,73,41285c125302342fe9c2e8282e4f3eee6380a79a029c578b5286b63bee05e641,41285c125302342fe9c2e8282e4f3eee6380a79a029c578b5286b63bee05e641,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/FAILURE_LEDGER.csv,791,75793dc1e2e8119ab9fa2e1404d4332996c1b48cf1cb47dac823e8ea7aaf24df,75793dc1e2e8119ab9fa2e1404d4332996c1b48cf1cb47dac823e8ea7aaf24df,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/FIGURE_CATALOG.csv,637,62b23c5d421c1c85f68566232ec6f7fdc6495ae0c092b1f243b060a52013c823,62b23c5d421c1c85f68566232ec6f7fdc6495ae0c092b1f243b060a52013c823,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/HYPOTHESES_AND_GATES.csv,940,afc23ac934ad31b9aed313cdd74a4ad4c81a29faa8cddb5917bd0c1ecc523c27,afc23ac934ad31b9aed313cdd74a4ad4c81a29faa8cddb5917bd0c1ecc523c27,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/known_ood_status.csv,247,3cc42408c3600700c66f59830fc370a431435168e11a724fbd98235a17f2232d,3cc42408c3600700c66f59830fc370a431435168e11a724fbd98235a17f2232d,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/paired_differences_and_ci.csv,105,fa9e9cb213acb99af3376b13dcf34ac35b777675dad09e4fb0bdec7f29b6fc66,fa9e9cb213acb99af3376b13dcf34ac35b777675dad09e4fb0bdec7f29b6fc66,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/scenario_balanced_d3_summary.csv,800,b187ca199d5f0b91ab122104a3f6af2027c8f18cc7dfbb27913f4db6ea737371,b187ca199d5f0b91ab122104a3f6af2027c8f18cc7dfbb27913f4db6ea737371,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,09_SUMMARY_TABLES/success_first_status_counts.csv,607,0869765703d8a0cc0602b688f901a822142770479850c86a38df6aea25b783bd,0869765703d8a0cc0602b688f901a822142770479850c86a38df6aea25b783bd,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/FIGURE_CATALOG.csv,637,62b23c5d421c1c85f68566232ec6f7fdc6495ae0c092b1f243b060a52013c823,62b23c5d421c1c85f68566232ec6f7fdc6495ae0c092b1f243b060a52013c823,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D2/native_cross_validation.png,70543,2a4d69b516e9d6ad7fbf0d9f0032c842e0d6c2460d520d69416adc930775d89e,2a4d69b516e9d6ad7fbf0d9f0032c842e0d6c2460d520d69416adc930775d89e,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D3/capability_coverage.png,42839,10a18072f6d3965c3d947eb8e9f5eaea3f330b98f6c11063e4882c6794f38e38,10a18072f6d3965c3d947eb8e9f5eaea3f330b98f6c11063e4882c6794f38e38,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D3/causal_update_timing.png,25947,d16465da499c014e41bee048b69a2635bd2a0218db02734e26fff4c7b937b786,d16465da499c014e41bee048b69a2635bd2a0218db02734e26fff4c7b937b786,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D8/ablation_not_evaluated.png,31460,35996680f8d0cc2d18b6b725ad1d8602cf71051f2f7545de6675806b7273717a,35996680f8d0cc2d18b6b725ad1d8602cf71051f2f7545de6675806b7273717a,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D8/controller_timeseries_not_evaluated.png,38219,03b1bf591f8386239b7a56f51959436c4b4540309d1e042df9a05ddfc1430002,03b1bf591f8386239b7a56f51959436c4b4540309d1e042df9a05ddfc1430002,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D8/h2_capability_coverage.png,58452,d122fe182194b8cb1300643c66cbd9782f4330f1a2ffb45acb953e09cad089d3,d122fe182194b8cb1300643c66cbd9782f4330f1a2ffb45acb953e09cad089d3,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D8/h2_causal_update_timing.png,46609,a0e22d3f1d2d52d370b89690dac04e3feb36e471a1fb213ac07dbb5ae850b0ce,a0e22d3f1d2d52d370b89690dac04e3feb36e471a1fb213ac07dbb5ae850b0ce,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D8/known_ood_not_evaluated.png,36360,054c7289ac8873b7328321d87255f6c00f8211143cc1dd3c26ae037493612957,054c7289ac8873b7328321d87255f6c00f8211143cc1dd3c26ae037493612957,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D8/oracle_materiality_not_evaluated.png,33958,f49a27f5a681c3a63cb746955ae4f25e28229d1efba7a72267e3b0c41d0f1688,f49a27f5a681c3a63cb746955ae4f25e28229d1efba7a72267e3b0c41d0f1688,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D8/pareto_not_evaluated.png,36897,41c7e67be3beea71cded2d1d86694a31d1dbf99f8b34a6807548b805c06c9aba,41c7e67be3beea71cded2d1d86694a31d1dbf99f8b34a6807548b805c06c9aba,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D8/retained_failure_case.png,81368,ede35cdb4bec90fd37161d3e8ef4148514bc23af99a02971ff637a528c95105f,ede35cdb4bec90fd37161d3e8ef4148514bc23af99a02971ff637a528c95105f,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/figures_phase_d/D8/system_and_gate_flow.png,61158,f1f082be280423bb46b4eff36692ecd1f9890a5dcbca41d21c9dc1fea3d7bd82,f1f082be280423bb46b4eff36692ecd1f9890a5dcbca41d21c9dc1fea3d7bd82,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/generation/d8_finalize_negative.py,22418,54b73b787897e1d67f18bf64404eabb8ffef13ad74bb2218426dbeef02a3be7a,54b73b787897e1d67f18bf64404eabb8ffef13ad74bb2218426dbeef02a3be7a,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,10_FIGURES/source_data/retained_failure_case.csv,550691,2aedf9a5ae9d3b68f900d1a32d328ec5d4aa200156614314b6bc76eae2168068,2aedf9a5ae9d3b68f900d1a32d328ec5d4aa200156614314b6bc76eae2168068,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,11_FAILURES/all_failed_d3_episodes.parquet,16427,401c9153343fd4a532e9a126eef75019b03f07dfda25340f87f0a26ffcffee51,401c9153343fd4a532e9a126eef75019b03f07dfda25340f87f0a26ffcffee51,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,11_FAILURES/FAILURE_LEDGER.csv,791,75793dc1e2e8119ab9fa2e1404d4332996c1b48cf1cb47dac823e8ea7aaf24df,75793dc1e2e8119ab9fa2e1404d4332996c1b48cf1cb47dac823e8ea7aaf24df,True,read_only_phase_d_archive
