scenario_id,plant,mechanism,sg_tension,period_s,condition,evaluation_status,fallback_calls,surplus_active_calls,excitation_fraction,frequency_peak_hz__contract_only_rolling_mpc,frequency_peak_hz__dcsv_cr_mpc,ace_iae_pu_s__contract_only_rolling_mpc,ace_iae_pu_s__dcsv_cr_mpc,tie_rms_pu__contract_only_rolling_mpc,tie_rms_pu__dcsv_cr_mpc,physical_success__contract_only_rolling_mpc,physical_success__dcsv_cr_mpc,attribution,contract_minus_dcsv__frequency_peak_hz,contract_minus_dcsv__ace_iae_pu_s,contract_minus_dcsv__tie_rms_pu
R5-V-A-024,A_full_nonlinear,power_drop,high,2.0,known,EVALUATED,0,0,0.0,0.2279427715343999,0.22752342814305643,0.8193938618932158,0.8367081462981621,0.002587884456259333,0.0028640239649959207,True,True,INSUFFICIENT_NATURAL_EXCITATION_NO_SURPLUS,0.0004193433913434741,-0.017314284404946312,-0.0002761395087365875
R5-V-A-025,A_full_nonlinear,power_drop,high,2.0,known,PHYSICALLY_INFEASIBLE_CERTIFIED,5,0,0.5629139072847682,3.370526570263394,3.370033025920976,93.87176579557301,94.80155773435918,0.011352524262685484,0.011298032417867176,False,False,PHYSICAL_INFEASIBILITY_PRECLASSIFIED,0.0004935443424183283,-0.9297919387861668,5.4491844818307586e-05
R5-V-A-026,A_full_nonlinear,power_drop,high,2.0,OOD,PHYSICALLY_INFEASIBLE_CERTIFIED,0,0,0.5099337748344371,1.0465789119676538,1.0320776283639916,29.665496106708684,30.091640383582977,0.00858606781280673,0.008807851943839118,False,False,PHYSICAL_INFEASIBILITY_PRECLASSIFIED,0.014501283603662207,-0.4261442768742931,-0.00022178413103238898
R5-V-A-027,A_full_nonlinear,power_drop,high,2.0,known,EVALUATED,0,0,0.64,0.6516742214402382,0.6560149025331997,3.256418551254153,3.545373362358299,0.008670330593964784,0.01088777206894769,True,True,CONSERVATIVE_ONLINE_ENVELOPE_NO_SURPLUS,-0.004340681092961485,-0.288954811104146,-0.002217441474982906
R5-V-A-028,A_full_nonlinear,power_drop,high,2.0,OOD,EVALUATED,0,0,0.0,0.2259556628000831,0.22568196191451975,0.7915354525006698,0.8096408895005129,0.0027072049460547683,0.0031844711647040316,True,True,INSUFFICIENT_NATURAL_EXCITATION_NO_SURPLUS,0.0002737008855633605,-0.018105436999843127,-0.00047726621864926325
R5-V-A-029,A_full_nonlinear,power_drop,high,2.0,known,EVALUATED,0,0,0.0,0.31875786449871385,0.320297657607069,1.380363092625248,1.3829207156617283,0.0008480497468344963,0.0011697730796535186,True,True,INSUFFICIENT_NATURAL_EXCITATION_NO_SURPLUS,-0.0015397931083551697,-0.0025576230364803276,-0.00032172333281902234
R5-V-A-030,A_full_nonlinear,power_drop,high,4.0,known,EVALUATED,0,0,0.0,0.6844172676312692,0.6689849900478821,4.143031211776493,3.8420166916480176,0.00957665075636331,0.009414008999726704,True,True,INSUFFICIENT_NATURAL_EXCITATION_NO_SURPLUS,0.015432277583387055,0.3010145201284753,0.00016264175663660563
R5-V-A-031,A_full_nonlinear,power_drop,high,4.0,OOD,EVALUATED,0,0,0.5526315789473685,0.9760085523017061,0.9600988242398556,8.113225023616911,7.061811218096114,0.0031937434118792245,0.0031934886516446583,True,True,CONSERVATIVE_ONLINE_ENVELOPE_NO_SURPLUS,0.015909728061850537,1.0514138055207969,2.5476023456615093e-07
R5-V-A-032,A_full_nonlinear,power_drop,high,4.0,OOD,PHYSICALLY_INFEASIBLE_CERTIFIED,5,0,0.5789473684210527,3.6116836464730295,3.60909051568628,120.4469169637239,120.98399542100779,0.011530476418350439,0.01159664304509436,False,False,PHYSICAL_INFEASIBILITY_PRECLASSIFIED,0.002593130786749498,-0.5370784572838971,-6.616662674392183e-05
R5-V-A-033,A_full_nonlinear,power_drop,high,4.0,known,PHYSICALLY_INFEASIBLE_CERTIFIED,0,1,0.6266666666666667,1.533835663757584,1.5191854071251907,33.749946241824695,33.07848301569754,0.0330474249200579,0.03174474722567166,False,False,PHYSICAL_INFEASIBILITY_PRECLASSIFIED,0.014650256632393388,0.6714632261271518,0.001302677694386238
R5-V-A-034,A_full_nonlinear,power_drop,high,4.0,OOD,EVALUATED,0,0,0.5,0.38917372547944606,0.389163080611641,2.0690654541286606,2.0062605682291346,0.0013971606947289898,0.001608667064606173,True,True,CONSERVATIVE_ONLINE_ENVELOPE_NO_SURPLUS,1.0644867805054137e-05,0.06280488589952604,-0.00021150636987718333
R5-V-A-035,A_full_nonlinear,power_drop,high,4.0,known,EVALUATED,0,0,0.3815789473684211,0.27595025656063,0.26186430721746295,1.3364425736787842,1.3014401727024894,0.00409990826508281,0.004316901116392773,True,True,CONSERVATIVE_ONLINE_ENVELOPE_NO_SURPLUS,0.014085949343167037,0.03500240097629481,-0.00021699285130996268
