point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,candidate_count,robust_cost,perfect_information_cost,perfect_information_value,heuristic_value,maximum_safe_probe_upper_value,maximum_exact_probe_value,region,selected_probe_id,no_probe_reason,registered_probe_count,safe_probe_count,evaluated_probe_count,all_safe_probes_evaluated,solver_attempts,solver_failures,elapsed_s
B1_LHS_0129,2.0,high,0.04006693769516127,0.025993336241972215,0.025426160400452782,1.2555663189895585,0.0014312417857887472,0.5923626926287586,0.01391483647057859,balanced,8,2.071362530267889,2.071362531988339,-1.7204500046830162e-09,0.035946857807076196,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.7000620999897365
B1_LHS_0130,2.0,medium,0.019091113173869537,0.003873515369091666,0.03355358640409615,0.04083035648234689,0.0015222261960543394,0.696066552647946,0.010498908743903988,regional_responsibility,8,0.7554653387248513,0.7554653393305133,-6.05661965025206e-10,-0.002300982819045194,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.5020660999871325
B1_LHS_0131,4.0,medium,0.06394322422762644,0.01560854144341335,0.019166207938156637,1.0550645971368384,0.0015258355071574303,0.505034508149269,0.015376781199571286,resource_economy,8,8.571887488949484,8.570683209735613,0.0012042792138711178,0.008514031276329822,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.1519681999925524
B1_LHS_0132,2.0,low,0.04513686959229421,0.0006125972815114977,0.012488161222863137,0.15619464393507307,0.0007562993437345087,0.548504538914275,0.021839632726351508,balanced,8,2.983143948055654,2.9831439584791775,-1.0423523377767197e-08,0.0030876404727464167,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.543899899988901
B1_LHS_0133,4.0,high,0.039522660998415456,0.011256280799045674,0.01227378504636923,0.9373990936238417,0.000659540065538161,0.31561920335119537,0.02048476622827494,regional_responsibility,8,5.058164703949914,5.058164703890209,5.970512972908182e-11,0.011129294764754645,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1777769000036642
B1_LHS_0134,2.0,medium,0.031152615973050662,9.823942061134863e-05,0.004008057713388877,0.6655722269933502,0.0010732420033969733,0.3339242213909218,0.020229380002166772,resource_economy,8,1.898445365934173,1.898445365475389,4.5878389975939626e-10,0.03381426594003582,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.578298399981577
B1_LHS_0135,4.0,high,0.015908201138190255,0.009315591119860748,0.010478848473332395,0.29884570625273865,0.00190812254649923,0.3145465317718312,0.01016930938146427,balanced,8,0.6771083980930398,0.6771083984373492,-3.443093588018087e-10,-0.004491653238496969,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1433856000076048
B1_LHS_0136,4.0,high,0.04869768221618885,0.003545020743009015,0.03144561324519183,0.1681190745727904,0.0009959725039669063,0.5676938883875295,0.03484475017525757,regional_responsibility,8,9.048162627404047,9.048162627635651,-2.3160495743468346e-10,-0.003348647206735212,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.2000245999952313
B1_LHS_0137,2.0,high,0.05388297989240606,0.02581522407867085,0.007867319851008829,0.14693287533143137,0.0011875235825294728,0.36808905099137246,0.007787324619605907,resource_economy,8,3.857377807891376,3.8573778090577804,-1.1664043064740781e-09,0.0065569001084933125,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.572878999984823
B1_LHS_0138,2.0,low,0.035346208026983766,0.014358137383884091,0.005063087011491158,0.6996698013207714,0.001143242273752624,0.4765285951969356,0.03911307607616269,balanced,8,3.5876421169027846,3.5876421174935853,-5.908007416621786e-10,0.029864254642026543,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.6121103999903426
B1_LHS_0139,2.0,medium,0.03399695142702337,0.02440297612110201,0.03053506034891467,0.3626808709021277,0.0017827477115876448,0.453141958525891,0.017386203035571857,regional_responsibility,8,2.2888405731935286,2.288840575115992,-1.9224635217085506e-09,0.013579831482377232,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.5941372999805026
B1_LHS_0140,4.0,high,0.027031815787313902,0.007474190911997523,0.015050470026330287,0.333174965642346,0.001022119719331598,0.6778598621891658,0.02967295326237907,resource_economy,8,2.7623198440938657,2.7623198436407046,4.531610642288797e-10,-0.005832150170217082,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,2.14670670000487
B1_LHS_0141,2.0,high,0.050885998705434345,0.001829855356657101,0.010558655540334002,1.2929974416508543,0.0019193966688336617,0.606622354278336,0.0029149475292652837,balanced,8,2.800539333101152,2.8005393338395868,-7.384346467631531e-10,0.03695577400951076,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.814919499971438
B1_LHS_0142,4.0,low,0.06007076528903839,0.02077757294321305,0.02772887199294637,0.5052911166959999,0.0009442117106644052,0.3667716393730207,0.025299562933434726,regional_responsibility,8,10.86232603975006,10.862326038437407,1.3126530973295303e-09,0.009322906081021261,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.2152579000103287
B1_LHS_0143,4.0,high,0.04047522446535498,0.02449087603810816,0.013013126670151925,0.7070813548593678,0.0011399803701022558,0.6716605586004298,0.015534078327688237,resource_economy,8,3.6788430999648614,3.6788430999383026,2.6558755195082995e-11,-0.0034652550694774624,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.3651759000204038
B1_LHS_0144,4.0,low,0.022606932758599537,0.01818018663769311,0.0026595442649915923,0.26206170455698186,0.0007419223543622905,0.6197685719785082,0.004807255426892381,balanced,8,1.0596234992722218,1.0596234992028286,6.939315788656586e-11,-0.00396039689271383,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1836194999923464
B1_LHS_0145,2.0,low,0.049537114200685246,0.03271336793707317,0.009808585877645442,1.1715477982441767,0.0010802547696806245,0.4363281741873334,0.03718223611152429,regional_responsibility,8,6.511022156037875,6.511022154911445,1.1264296162494247e-09,0.1011046670316721,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.513088899984723
B1_LHS_0146,4.0,medium,0.07318999565836204,0.027179047064962915,0.00013738450559448628,1.2625211354345989,0.001735114013273181,0.4766771262022653,0.006538788551836241,resource_economy,8,10.827101389111984,10.82700717471651,9.421439547452337e-05,0.027702808060626787,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.1537824999832083
B1_LHS_0147,4.0,high,0.054798378409185715,0.03460430264196537,0.030878707623001933,0.7879965954362474,0.001541034866084528,0.347020440793992,0.035209505314659204,balanced,8,8.053547795152697,8.053547792332791,2.819906086415358e-09,0.012700329175145157,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.196530299988808
B1_LHS_0148,2.0,high,0.06736586287215117,0.004158001540789897,0.01582114431077995,1.216430520878441,0.0019511354174269098,0.4864425869835612,0.006194317770993702,regional_responsibility,8,6.219455702559099,6.219455733195383,-3.063628373212168e-08,0.07278240037555625,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.5105385999777354
B1_LHS_0149,2.0,low,0.035059396347551966,0.025639366226262998,0.015658837246768493,0.32487223718125247,0.0010056580896896715,0.4468063835114774,0.022875715795771457,resource_economy,8,2.4117715795565,2.411771580369929,-8.134288798089528e-10,0.017871059312511813,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.4453688999929
B1_LHS_0150,4.0,high,0.07014260390426394,0.0037262548254440846,0.021465871052351943,0.7193084609672099,0.0016604332413745347,0.3699023390939475,0.03445158721084787,balanced,8,11.881824337820087,11.881824338452052,-6.319655909692301e-10,0.014371933212097846,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1303221999842208
B1_LHS_0151,2.0,high,0.03345954211113459,0.003319164284617412,0.033793683366845274,1.052562033555259,0.0008757426158278557,0.4389762658382018,0.00045272984515532585,regional_responsibility,8,1.4969029374859995,1.4969029550858959,-1.75998964291324e-08,0.029583457488730314,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.485289300006116
B1_LHS_0152,4.0,low,0.01822476755906809,0.015043824019854374,0.020583033403643623,0.2059958379964993,0.0014984323114173121,0.42546239637916194,0.0029825150460801282,resource_economy,8,0.6721145346716385,0.672114536149651,-1.4780124901747627e-09,-0.004923724622683434,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1191124999895692
B1_LHS_0153,4.0,medium,0.05539829734234648,0.004523680572665939,0.022623561566870138,0.8810823095826874,0.0014884003048353102,0.6933513643433744,0.028623079869076442,balanced,8,7.537386533819712,7.537386531584756,2.2349553319145343e-09,0.012557242422505431,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1949213000189047
B1_LHS_0154,2.0,medium,0.03242723992947455,0.0025480974024902603,0.029094816605204365,0.8320198261304991,0.001848526478875384,0.5689219944943149,0.015807063027257828,regional_responsibility,8,2.0251992376486703,2.02519923884613,-1.1974599090081028e-09,0.03237077508599409,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.479583900014404
B1_LHS_0155,2.0,high,0.018638991430096653,0.030392763127503428,7.13272096593346e-05,1.0632152735458802,0.0005263114027282797,0.674923591123487,0.03654424048598642,resource_economy,8,2.3247101415609586,2.324710142257934,-6.969753663099709e-10,0.07105435645785792,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.468371800001478
B1_LHS_0156,2.0,high,0.01886238031390551,0.018823764120183672,0.023035984343424715,0.6000514884664382,0.0006661133389823518,0.5327876366947419,0.026295899104813572,balanced,8,1.3738231961317484,1.373823196820969,-6.892206805275691e-10,0.010674872666906534,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.4846966000040993
B1_LHS_0157,2.0,low,0.018142724310086532,0.01962995216323097,0.00708026946857355,0.8118186655952467,0.001931354723870616,0.5889353097875492,0.01120862306155164,regional_responsibility,8,0.7407766524073348,0.7407766557204012,-3.3130663767977353e-09,0.016193894013511047,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.481287100003101
B1_LHS_0158,2.0,medium,0.01517483547783344,0.010169091682122936,0.007138900868310671,0.916086749169631,0.0005517467840849801,0.5637301883539741,0.03657785228365652,resource_economy,8,2.1531185831885495,2.1527772677557424,0.00034131543280713217,0.05696123846121389,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,180,180,0,False,9,0,2.508646399975987
B1_LHS_0159,4.0,low,0.04209049963040716,0.014850338382122977,0.022872534856332446,0.7091570828783754,0.0018465509772748491,0.42351343158603694,0.00913394347509673,balanced,8,3.6799660656536135,3.6799660646914476,9.62165902507195e-10,0.0023587283321876863,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.2095812000043225
B1_LHS_0160,4.0,medium,0.041978391110626914,0.01595900788340589,0.017385251083183333,0.21290988415555928,0.000593152513559962,0.5466558434078509,0.01973598861957709,regional_responsibility,8,5.498922282637259,5.498922283292432,-6.551728048975747e-10,-0.002447952623097953,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.223864900006447
B1_LHS_0161,2.0,low,0.015348604933299237,0.02626430348004988,0.018842940934514628,1.2392738042442746,0.0006757024005957531,0.5839219500534114,0.004326499797601336,resource_economy,8,0.33770921256478537,0.33770923719570056,-2.4630915196333092e-08,0.015805104773127614,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.641115999984322
B1_LHS_0162,4.0,low,0.041649223716780814,0.004394050347976579,0.028630755571071104,0.6137517396771784,0.0016510481637468603,0.41195420586119913,0.028413166802587334,balanced,8,4.790066065923775,4.790066066009277,-8.550138375085226e-11,0.004192659932834353,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.2482549000123981
B1_LHS_0163,4.0,low,0.04259172458090889,0.02775319678349479,0.0025155172377533406,1.2499143729754565,0.0006694743665469081,0.4573518284142982,0.009636256008935645,regional_responsibility,8,4.83439167818962,4.83439167689181,1.2978098595795018e-09,0.011643386040651568,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.3067788000043947
B1_LHS_0164,2.0,low,0.03517159161577675,0.028883953428942323,0.005348461645560469,0.8239097289838742,0.0013800415494602258,0.6635515480507683,0.02114439600928502,resource_economy,8,2.310281221766354,2.31028122288172,-1.1153660217644301e-09,0.046637001887389576,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.655006599990884
B1_LHS_0165,4.0,high,0.04960987474464487,0.02848378543031177,0.0017643611591131837,0.14953653675649461,0.0007983974455735854,0.3641391695529265,0.002118488854176962,balanced,8,4.823879415694919,4.823879414997454,6.974651967084355e-10,-0.003445039994232509,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.8235528000222985
B1_LHS_0166,2.0,medium,0.015987886358045034,0.023411669873311412,0.016998124657873273,0.3182556901274425,0.0017140389117213256,0.45063658061244116,0.011747376141048321,regional_responsibility,8,0.6649712998064289,0.6649712998962037,-8.977485421723941e-11,0.0037176820106535205,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,3.214542600006098
B1_LHS_0167,2.0,low,0.0393710015755233,0.013697542835277464,0.007948338292731833,0.9186293381750779,0.0012856236183460233,0.3587896621695513,0.03111765275492603,resource_economy,8,3.4880135985985232,3.488013598004784,5.937392799637564e-10,0.0735458676236084,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.6975744000228588
B1_LHS_0168,4.0,high,0.06190691974714903,0.020561986051321406,0.01651554753431748,0.833729648858537,0.0019442639253933634,0.38880445594952157,0.029873676459748946,balanced,8,9.203869806244482,9.203869806303127,-5.864464469595987e-11,0.013671436461262898,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.225227899994934
B1_LHS_0169,2.0,low,0.07191859378844949,0.016536317873416445,0.008385716251544743,0.4379095326167669,0.0015919236523670177,0.661536240349022,0.016569744801448977,regional_responsibility,8,7.714194614436501,7.714194619563569,-5.127068547494673e-09,0.03820310349505319,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.5640402999997605
B1_LHS_0170,4.0,low,0.05442549294277283,0.00393570872786031,0.017266515280105633,1.0570780397573134,0.000644578068119068,0.511499131161614,0.03873895576384917,resource_economy,8,8.28221312000299,8.282213120533006,-5.300169192423709e-10,-0.0018383404222741765,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1304582000011578
B1_LHS_0171,4.0,high,0.05973948148632323,0.026658141369012796,0.024087859087986368,0.33206405450070176,0.0016567464267464138,0.4325160021434513,0.012128742197671778,balanced,8,7.369551220829344,7.369551220294592,5.347517983977923e-10,-0.00037934085949895956,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.183657099987613
B1_LHS_0172,4.0,high,0.01673342537599294,0.033693892895102155,0.0029071281452393827,0.6086391751034402,0.0019355310854319331,0.6357643866306097,0.0370799944360884,regional_responsibility,8,3.7034095371865092,3.7034095368228996,3.6360958688419487e-10,0.0032989339200351023,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1612096000171732
B1_LHS_0173,4.0,low,0.05820905288720652,0.011312392351724989,0.008918009506688392,0.8252120194256738,0.0015430037479895842,0.4660251882120515,0.029773888928048022,resource_economy,8,8.229328896712985,8.229328892106754,4.606231840398323e-09,-0.0006410240394355438,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.245671000011498
B1_LHS_0174,2.0,medium,0.05326728404831413,0.006680804416852692,0.011838892819399384,0.26804011037309017,0.0005986018125684407,0.5876283604555868,0.003932315921862486,balanced,8,3.0858901472143616,3.0858902106897568,-6.34753951622713e-08,0.00845710840785995,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.4603253999957815
B1_LHS_0175,4.0,medium,0.037864192221268786,0.02146457914880897,0.032366042242506936,0.20354204523687347,0.0007292872243397244,0.504005115306713,0.009421814646446676,regional_responsibility,8,3.8671077249309214,3.8671077252944417,-3.63520324953015e-10,-0.0027799583478152847,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.132281199999852
B1_LHS_0176,4.0,high,0.023201321640673175,0.02331857725352003,0.019575415598053793,0.3528096587001282,0.0013762414501941878,0.6689139675026882,0.03571969546682709,resource_economy,8,2.8820526377857334,2.882052637682908,1.028253038271032e-10,-0.0059622151152153545,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.2004606999980751
B1_LHS_0177,4.0,low,0.035459635476757796,0.0309929253020604,0.015911476694004455,0.013734149389318833,0.001981538876698754,0.613952773865333,0.030547359017600504,balanced,8,3.985061759291732,3.98506175953024,-2.3850788011259283e-10,-0.009547820346663481,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.191693500004476
B1_LHS_0178,4.0,medium,0.016815378022017345,0.03412791852422354,0.007603276415770248,0.5052485386010876,0.0016249908148011241,0.666458140768496,0.019811837059438814,regional_responsibility,8,1.6318532631161033,1.6318532629053615,2.1074186840053244e-10,-0.001081646409471635,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1821992000041064
B1_LHS_0179,2.0,high,0.06460945744250635,0.02290719447900128,0.013342708582838243,0.8069782208170493,0.0007777722165016646,0.5240824917906981,7.357053848507748e-05,resource_economy,8,5.307848499527761,5.307848554633806,-5.510604506042682e-08,0.04038120740963119,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.5246355999843217
B1_LHS_0180,4.0,medium,0.021052930754461456,0.03254816345066532,0.0012704076891312465,0.9279564940860491,0.0009587903387372168,0.3115077224102393,0.015402176826715448,balanced,8,1.2701845706263672,1.2701845745120375,-3.8856702300194e-09,0.0011170764873614904,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1233810000121593
B1_LHS_0181,4.0,low,0.07070330226668191,0.0016633834580450618,0.008569317322004796,0.5116454365198407,0.0006986106719407955,0.36122241448616466,0.0319537382974926,regional_responsibility,8,15.388855296571709,15.38885529479787,1.7738397417588203e-09,0.013842188078401227,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.2440351000113878
B1_LHS_0182,4.0,medium,0.0700193158646771,0.03234251626589044,0.012626538020955999,0.3489872850545403,0.0017528560200852465,0.699872166817936,0.00756495762784801,resource_economy,8,9.88719954662159,9.887050783710913,0.0001487629106762256,0.01918184722506972,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.249315499997465
B1_LHS_0183,4.0,high,0.062463870858415156,0.011196250014300363,0.007525897811766842,0.13239522639699608,0.0011207737972172564,0.5200708424682148,0.016300636591749015,balanced,8,8.266657178558832,8.26665717617419,2.384641817343436e-09,-0.004443266633273421,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.2629176000191364
B1_LHS_0184,2.0,medium,0.06056194751119335,0.022610216954819125,0.003665657368778379,1.00572478582714,0.0014957728495256836,0.3780626148269234,0.02517939013323609,regional_responsibility,8,6.518806398773038,6.518806399536488,-7.634497478647972e-10,0.08211343049958479,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.495682200009469
B1_LHS_0185,2.0,high,0.05138818613868056,0.02941257004383431,0.016169530957360744,0.5576192716958585,0.0012887032256413493,0.34032740130641326,0.006803993423058,resource_economy,8,3.4902397022481337,3.4902397045098192,-2.2616855055446194e-09,0.028486939396613523,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.5718408999964595
B1_LHS_0186,2.0,high,0.04792615087890677,0.009629755198864609,0.0012265579130998961,0.2834682817053599,0.0011139070197639265,0.5870199580636446,0.034347207052367594,balanced,8,4.300979911875889,4.300979913244319,-1.3684298139082784e-09,0.011252636286039187,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.488519800012
B1_LHS_0187,4.0,medium,0.05121407377107436,0.018437409817606446,0.02293947658777843,0.06039190419015599,0.0008883706059901514,0.351270894226657,0.024133860603159585,regional_responsibility,8,8.191446618752368,8.19144661741401,1.338356980795652e-09,-0.006684801853689996,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1209169999929145
B1_LHS_0188,2.0,low,0.06574187439786269,0.005661732900526706,0.016024629810385656,0.6203738837121067,0.0017870134444479898,0.5135824679694642,0.03396881545724402,resource_economy,8,7.463712670565978,7.463686378435449,2.62921305287378e-05,0.07558213827409697,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,180,180,0,False,9,0,2.6011388000042643
B1_LHS_0189,4.0,low,0.034114082725819214,0.019260790672307807,0.014662065975071635,0.09662788081063328,0.0008124250380975135,0.6604145410779843,0.03481350612787993,balanced,8,4.187712648002015,4.1877126522687345,-4.266719422219012e-09,-0.007997137692457999,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.2218159000040032
B1_LHS_0190,2.0,high,0.06854295704500316,0.019538312843220718,0.027303591709950725,0.5144961837036052,0.0017640162014388526,0.6263944605478803,0.003615756200010038,regional_responsibility,8,6.345327155233363,6.345327155232659,7.043254868221993e-13,0.03631575404787273,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,3.4531548999948427
B1_LHS_0191,2.0,high,0.01764254327260767,0.025751606052676776,0.0069441601828165184,1.2698574392865116,0.0015807950867727408,0.5129898965078745,0.0016286289224798037,resource_economy,8,0.40513563864667607,0.4051356414973255,-2.850649438723707e-09,0.014344184447501011,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.4852216000144836
B1_LHS_0192,4.0,medium,0.07271324451803665,0.023724416766618,0.027588908305113274,1.254141309543347,0.0009372211577512214,0.44338822760187124,0.0053709471361602455,balanced,8,10.444342931908201,10.444342934282576,-2.3743744748117024e-09,0.013785006980120442,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1449541999900248
B1_LHS_0193,4.0,low,0.01912946171298065,0.017734260436932787,0.018423645730891485,0.2217958459006956,0.0005659380705121517,0.35558903239704076,0.014575346053859127,regional_responsibility,8,1.454053096888705,1.4540530967151206,1.7358448012316785e-10,-0.004341971468928235,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.202014299982693
B1_LHS_0194,2.0,low,0.06310342630246678,0.026856209429524745,0.011784226366139936,0.40819712237683903,0.001137163892077735,0.6466115603290166,0.03782538174502775,resource_economy,8,7.424384776855013,7.424384777792356,-9.37342647944206e-10,0.05153193852642016,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.495124400011264
B1_LHS_0195,2.0,medium,0.07279842602180202,0.028644866026820703,0.01035951877709343,0.1365116557988814,0.0018764844079654742,0.6547515515324808,0.005144246434707217,balanced,8,5.757333890836924,5.7573338933947,-2.557775324874001e-09,0.005252928488491116,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.521755200024927
