seed,scenario,time_s,issued_total_pu,measured_power_pu,true_power_capability_pu,estimated_power_lower_pu,estimated_power_upper_pu,true_ramp_pu_s,estimated_ramp_lower_pu_s,true_delay_s,delay_candidate_count,true_energy_mwh,energy_lower_mwh,energy_upper_mwh,alarm,joint_covered,load_true_pu,load_estimate_pu
100,headroom_after_load,98.2,-0.03532106211538591,0.013900346266605778,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.156048894565842,17.290503829017812,32.32084651583312,False,False,0.05327489563484296,0.05484041604733678
100,headroom_after_load,98.25,-0.0345277810055345,0.009872917462447997,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15587763087551,17.290356384013894,32.32070515103555,False,False,0.05329053643714631,0.054312404477375474
100,headroom_after_load,98.30000000000001,-0.03366844692693383,0.005763042216080775,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15576484671734,17.290270317075183,32.320622633248945,False,False,0.053306266291515525,0.05449468077414366
100,headroom_after_load,98.35000000000001,-0.03274803724173819,0.0016420141115187329,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.155710542091335,17.29024579476169,32.32059912216487,False,False,0.053322083068380086,0.05452577071420204
100,headroom_after_load,98.4,-0.03177222439628004,-0.002204910157504915,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15571430994414,17.290274274851225,32.320628827204494,False,False,0.053337984626401616,0.054720649538167555
100,headroom_after_load,98.45,-0.03074742324347234,-0.006622238441268107,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.155770855574726,17.29035981209776,32.32071804347238,False,False,0.0533539688127637,0.054238958178991076
100,headroom_after_load,98.5,-0.029684779640433586,-0.010279426540634705,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15588017898309,17.29049258802391,32.32085653019106,False,False,0.05337003346346336,0.05486115609044394
100,headroom_after_load,98.55000000000001,-0.02859957045380087,-0.014346172023999897,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15604228016923,17.290677892745887,32.321049805008606,False,False,0.053386176403604074,0.05506438370450668
100,headroom_after_load,98.60000000000001,-0.02750359152258716,-0.018103396256916572,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15625433208361,17.29091172828087,32.32129369798596,False,False,0.053402395447690126,0.054248085761041606
100,headroom_after_load,98.65,-0.02640737817589102,-0.020332093359756002,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.156505653730232,17.291174351153437,32.32156761646594,False,False,0.053418688399922594,0.054394150258135335
100,headroom_after_load,98.7,-0.025328815246934415,-0.021749034306098834,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15678315519835,17.291455276179892,32.32186062428923,False,False,0.053435053054496535,0.05458312774760449
100,headroom_after_load,98.75,-0.024287959281252904,-0.022810072933910967,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.1570781098808,17.291749906288622,32.3221679266607,False,False,0.0534514871958997,0.05405210652495989
100,headroom_after_load,98.80000000000001,-0.023300476142019855,-0.023711339027802307,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15738470003947,17.292056177751064,32.32248737108927,False,False,0.0534679885992124,0.05335664427931977
100,headroom_after_load,98.85000000000001,-0.02237890377986152,-0.02423427375601383,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.157699047182284,17.29236920378708,32.3228138606107,False,False,0.053484555030408776,0.05316065770636982
100,headroom_after_load,98.9,-0.02153347020151034,-0.024348507621359913,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.158018565647865,17.292683705343855,32.32314188911616,False,False,0.05350118424665923,0.05237633949773653
100,headroom_after_load,98.95,-0.020772617632413063,-0.024406623233965436,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.158339965831672,17.292998957560627,32.32347070056806,False,False,0.05351787399663407,0.05293506827140148
100,headroom_after_load,99.0,-0.020104812126808647,-0.023962836166676663,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.158658883115443,17.29330847752778,32.32379353322197,False,False,0.05353462202080832,0.0520672893292481
100,headroom_after_load,99.05000000000001,-0.019538812992897746,-0.02316668458598733,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.158971946978063,17.29360771387035,32.32410563994487,False,False,0.053551426051767596,0.0517718128142841
100,headroom_after_load,99.10000000000001,-0.019081639731169706,-0.023138760210038786,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15927722278296,17.293906589523065,32.32441737046437,False,False,0.0535682838145151,0.052165310119924986
100,headroom_after_load,99.15,-0.018738099834578546,-0.02210406170604893,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.15957377420716,17.2941921003201,32.324715161295686,False,False,0.0535851930267796,0.05214079350830009
100,headroom_after_load,99.2,-0.01851116213069949,-0.021515403319395502,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.159861367652624,17.294470007612976,32.32500502159041,False,False,0.05360215139932444,0.051792216291669635
100,headroom_after_load,99.25,-0.018402184725224053,-0.020712337601619005,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.16014027588447,17.294737541973664,32.325284062805316,False,False,0.053619156636257444,0.051621835515387474
100,headroom_after_load,99.30000000000001,-0.018411022623720432,-0.02046468806459796,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.160411143942014,17.29500187752783,32.32555976763063,False,False,0.05363620643534173,0.050974766050256956
100,headroom_after_load,99.35000000000001,-0.01853608047104767,-0.019508192938775076,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.160674891055812,17.29525385835329,32.325822586341054,False,False,0.053653298488307424,0.05106457083170699
100,headroom_after_load,99.4,-0.01877436630496975,-0.019828187319872466,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.160932636351276,17.295509972439508,32.32608971608689,False,False,0.05367043048116416,0.051112265293216205
100,headroom_after_load,99.45,-0.01912155847683269,-0.01877380633301208,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.16118564173231,17.295752467437975,32.326342640977764,False,False,0.05368760009451436,0.05105734190068843
100,headroom_after_load,99.5,-0.019572085748280194,-0.019118391515437136,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.161435266956197,17.29599941332838,32.326600208196794,False,False,0.05370480500386719,0.05073710723398346
100,headroom_after_load,99.55000000000001,-0.020119220901247223,-0.018587787298966096,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.16168293318865,17.296239505580992,32.3268506269979,False,False,0.053722042879953365,0.05075278766838498
100,headroom_after_load,99.60000000000001,-0.02075518803251829,-0.01843526765344816,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.161930092446482,17.29647762778818,32.327098991020456,False,False,0.053739311389040374,0.05077797388631942
100,headroom_after_load,99.65,-0.02147128310933162,-0.01906484156470471,0.025,0.07361108612239119,0.1,0.08,0.0,0.2,2,28.162178201230738,17.296723881991724,32.327355836802646,False,False,0.053756608193248526,0.05049391492897347
