scope,scenario_id,sg_level,factor,method,reference_method,metric,attempted_pair_count,both_success,method_only_failure,reference_only_failure,both_failure,method_failure_rate,reference_failure_rate,failure_rate_difference,method_safety_failure_rate,reference_safety_failure_rate,safety_failure_rate_difference,common_success_pair_count,scenario_count,method_scenario_balanced_mean,reference_scenario_balanced_mean,scenario_balanced_absolute_effect,scenario_balanced_relative_effect,absolute_ci95_low,absolute_ci95_high,relative_ci95_low,relative_ci95_high,sign_flip_pvalue,episode_ratio_mean_diagnostic_only,episode_ratio_minus_primary,failure_penalty_value,penalized_method_mean,penalized_reference_mean,penalized_relative_effect,primary_estimator
scenario,S1_step_neg_008,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.33532290404922743,0.3197346476997886,0.015588256349438834,0.04875372894862261,,,,,1.0,0.04875372894862273,1.249000902703301e-16,0.42135569412790724,0.33532290404922743,0.3197346476997886,0.04875372894862261,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_008,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5655135764146694,0.05999999999999999,0.5055135764146694,8.425226273577826,,,,,1.0,8.425226273577824,-1.7763568394002505e-15,0.7553749541884047,0.5655135764146694,0.05999999999999999,8.425226273577826,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_neg_008,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.367014547349156,0.08,0.287014547349156,3.5876818418644496,,,,,1.0,3.58768184186445,4.440892098500626e-16,0.48965614967459903,0.367014547349156,0.08,3.5876818418644496,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_002,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.321431303209255,1.0142298056425252,-0.6927985024332701,-0.6830784291478942,,,,,1.0,-0.6830615528839955,1.687626389867969e-05,1.2852357376193624,0.321431303209255,1.0142298056425252,-0.6830784291478942,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_002,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.08266614245918466,0.0820669081852345,0.0005992342739501583,0.007301777137718132,,,,,1.0,0.007301777137718273,1.4137996329210978e-16,0.10498188228155286,0.08266614245918466,0.0820669081852345,0.007301777137718132,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_002,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.518738347176628,0.024,0.494738347176628,20.614097799026165,,,,,1.0,20.614097799026162,-3.552713678800501e-15,0.6979326608430158,0.518738347176628,0.024,20.614097799026165,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_002,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.3263430124810289,0.029999999999999995,0.29634301248102896,9.8781004160343,,,,,1.0,9.8781004160343,0.0,0.43995794866315363,0.3263430124810289,0.029999999999999995,9.8781004160343,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_004,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5689443950964305,1.1571891724151726,-0.5882447773187421,-0.5083393375441069,,,,,1.0,-0.4859183568943936,0.022420980649713262,1.5229793581272555,0.5689443950964305,1.1571891724151726,-0.5083393375441069,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_004,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.16656616927038836,0.16380461349255462,0.0027615557778337407,0.016858840047012845,,,,,1.0,0.016858840047012942,9.71445146547012e-17,0.210533591606033,0.16656616927038836,0.16380461349255462,0.016858840047012845,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_004,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5406673096724113,0.042599999999999895,0.49806730967241136,11.691720884328934,,,,,1.0,11.711771840445708,0.020050956116774543,0.7263060656213591,0.5406673096724113,0.042599999999999895,11.691720884328934,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_004,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.3354469345770906,0.022000000000000002,0.3134469345770906,14.247587935322299,,,,,1.0,14.925704122911275,0.6781161875889765,0.44981148220774825,0.3354469345770906,0.022000000000000002,14.247587935322299,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8134290953062348,0.8045420250296832,0.008887070276551556,0.011046123135983694,,,,,1.0,0.011101893642295019,5.577050631132459e-05,1.0353684449569638,0.8134290953062348,0.8045420250296832,0.011046123135983694,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2511102205394915,0.2458515127897711,0.005258707749720398,0.021389771777475888,,,,,1.0,0.021389771777475777,-1.1102230246251565e-16,0.3163413912661767,0.2511102205394915,0.2458515127897711,0.021389771777475888,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5510847949482833,0.036,0.5150847949482833,14.307910970785649,,,,,1.0,14.307910970785649,0.0,0.7404464997191095,0.5510847949482833,0.036,14.307910970785649,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.3485771840115513,0.05999999999999999,0.2885771840115513,4.809619733525856,,,,,1.0,4.809619733525854,-1.7763568394002505e-15,0.46861873476569177,0.3485771840115513,0.05999999999999999,4.809619733525856,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_008,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.0617895793908037,0.9930439203641007,0.06874565902670293,0.06922720900551635,,,,,1.0,0.06924524392814282,1.8034922626475325e-05,1.3499448133617071,1.0617895793908037,0.9930439203641007,0.06922720900551635,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_008,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.33526080365895633,0.3197346476997886,0.015526155959167731,0.04855950417280347,,,,,1.0,0.04855950417280351,4.163336342344337e-17,0.4207452144642514,0.33526080365895633,0.3197346476997886,0.04855950417280347,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_008,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5647982609926189,0.05999999999999999,0.5047982609926189,8.413304349876983,,,,,1.0,8.41330434987698,-1.7763568394002505e-15,0.7550713579458816,0.5647982609926189,0.05999999999999999,8.413304349876983,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_008,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.36534661413781816,0.08,0.28534661413781814,3.5668326767227265,,,,,1.0,3.566832676722727,4.440892098500626e-16,0.4863619117265906,0.36534661413781816,0.08,3.5668326767227265,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9969359780704197,1.155950085194253,-0.15901410712383335,-0.13756139573891,,,,,1.0,-0.12782649219910114,0.009734903539808853,2.148703387496345,0.9969359780704197,1.155950085194253,-0.13756139573891,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2884025760325381,0.2929128197038461,-0.0045102436713079785,-0.015397904659373149,,,,,1.0,-0.01539790465937316,-1.214306433183765e-17,0.3672684760525838,0.2884025760325381,0.2929128197038461,-0.015397904659373149,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9195888711242599,0.05479999999999993,0.86478887112426,15.78081881613615,,,,,1.0,17.263440246697193,1.4826214305610428,1.229582518040661,0.9195888711242599,0.05479999999999993,15.78081881613615,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8123909428771486,0.134,0.6783909428771486,5.062618976695139,,,,,1.0,5.34166519618023,0.27904621948509156,1.212227278063092,0.8123909428771486,0.134,5.062618976695139,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9893281585576504,1.155950085194253,-0.16662192663660258,-0.14414283866643118,,,,,1.0,-0.13464128073569015,0.009501557930741034,2.148703387496345,0.9893281585576504,1.155950085194253,-0.14414283866643118,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2881518651022254,0.2929128197038461,-0.004760954601620682,-0.016253828038097877,,,,,1.0,-0.0162538280380978,7.632783294297951e-17,0.3663529866393875,0.2881518651022254,0.2929128197038461,-0.016253828038097877,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9078241331843715,0.05479999999999993,0.8530241331843715,15.566133817233077,,,,,1.0,17.028036063658515,1.4619022464254385,1.2200931865002689,0.9078241331843715,0.05479999999999993,15.566133817233077,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7947084055526474,0.134,0.6607084055526474,4.930659742930205,,,,,1.0,5.195558304107311,0.2648985611771062,1.1142887958947905,0.7947084055526474,0.134,4.930659742930205,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_090,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8962751488525494,1.011793051620345,-0.11551790276779561,-0.11417147269671246,,,,,1.0,-0.11328960690033184,0.0008818657963806237,1.3103527622945546,0.8962751488525494,1.011793051620345,-0.11417147269671246,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_090,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2510818803563251,0.2458515127897711,0.005230367566554012,0.021274498200979246,,,,,1.0,0.02127449820097936,1.1449174941446927e-16,0.3163189094345278,0.2510818803563251,0.2458515127897711,0.021274498200979246,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_090,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8428179709292344,0.0584,0.7844179709292344,13.431814570706068,,,,,1.0,13.77284563370633,0.341031063000262,1.135375870142461,0.8428179709292344,0.0584,13.431814570706068,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_090,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6132951410813268,0.14633333333333332,0.46696180774799345,3.191082968665104,,,,,1.0,3.520159575048849,0.32907660638374514,0.8395774991822864,0.6132951410813268,0.14633333333333332,3.191082968665104,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,2.2890573566434713,1.0000652967231607,1.2889920599203106,1.2889078984580853,,,,,1.0,1.3482053995438001,0.059297501085714854,3.004408170793668,2.2890573566434713,1.0000652967231607,1.2889078984580853,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2721851142682353,0.26311190992209815,0.00907320434613712,0.03448420236401881,,,,,1.0,0.03468698967262336,0.00020278730860455452,0.3472333171031066,0.2721851142682353,0.26311190992209815,0.03448420236401881,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.6720597164187,0.038,1.6340597164187,43.00157148470264,,,,,1.0,47.862446784937944,4.860875300235307,2.1770880395872334,1.6720597164187,0.038,43.00157148470264,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,4.759149145881773,0.06433333333333334,4.69481581254844,72.9764115940172,,,,,1.0,77.67561403151491,4.699202437497718,6.156707626672487,4.759149145881773,0.06433333333333334,72.9764115940172,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9777693340119326,1.6500407493706561,-0.6722714153587236,-0.40742715936872187,,,,,1.0,-0.39822489036980807,0.009202268998913798,2.175517619128376,0.9777693340119326,1.6500407493706561,-0.40742715936872187,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2957087143963485,0.3033145701461424,-0.007605855749793888,-0.025075800829908207,,,,,1.0,-0.02507660524841337,-8.044185051646335e-07,0.379192456789193,0.2957087143963485,0.3033145701461424,-0.025075800829908207,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6732790379554402,0.0539999999999999,0.6192790379554403,11.468130332508174,,,,,1.0,11.468130332508174,0.0,0.9072185350865614,0.6732790379554402,0.0539999999999999,11.468130332508174,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.6014506069933809,0.20933333333333334,0.39211727366004756,1.8731716894588257,,,,,1.0,1.8849795514599035,0.011807862001077751,0.7908307804164165,0.6014506069933809,0.20933333333333334,1.8731716894588257,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9362278856585842,0.5714451526684775,0.36478273299010666,0.6383512595857724,,,,,1.0,0.6805919231822346,0.04224066359646217,1.2945151647881246,0.9362278856585842,0.5714451526684775,0.6383512595857724,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.030265262642641053,0.01260531320537689,0.017659949437264164,1.4009925139925266,,,,,1.0,1.4389993231058065,0.038006809113279916,0.045343515927927874,0.030265262642641053,0.01260531320537689,1.4009925139925266,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.1033259848188648,0.0013999999999999998,1.1019259848188647,787.0899891563321,,,,,1.0,133.84706243453064,-653.2429267218015,1.5340414867621008,1.1033259848188648,0.0013999999999999998,787.0899891563321,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.784765817086981,0.002,1.782765817086981,891.3829085434904,,,,,1.0,143.0498380362,-748.3330705072905,2.8027370488424856,1.784765817086981,0.002,891.3829085434904,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.6317787744501482,1.3198687294238056,0.31191004502634256,0.23631898996691,,,,,1.0,0.2538659953724225,0.01754700540551249,2.236314092748679,1.6317787744501482,1.3198687294238056,0.23631898996691,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.29220308555990987,0.29250656578743633,-0.00030348022752646475,-0.0010375159501445274,,,,,1.0,-0.001031250121695617,6.265828448910474e-06,0.3815140170218305,0.29220308555990987,0.29250656578743633,-0.0010375159501445274,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.5220071130339419,0.20879999999999993,1.313207113033942,6.289306096905855,,,,,1.0,6.5885805447885275,0.29927444788267277,1.9831810660766844,1.5220071130339419,0.20879999999999993,6.289306096905855,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,2.39661974088514,0.5953333333333333,1.801286407551807,3.0256770563580186,,,,,1.0,3.247729663959265,0.22205260760124634,3.338985288161181,2.39661974088514,0.5953333333333333,3.0256770563580186,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_low_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9893965044730427,1.1372291913196655,-0.14783268684662276,-0.12999374969883995,,,,,1.0,-0.12529824599598569,0.0046955037028542645,1.7616255803564185,0.9893965044730427,1.1372291913196655,-0.12999374969883995,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_low_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.288135253621643,0.2929128197038461,-0.0047775660822030885,-0.016310539385177878,,,,,1.0,-0.016310539385178,-1.214306433183765e-16,0.3667382609234154,0.288135253621643,0.2929128197038461,-0.016310539385177878,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_low_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9066354039523812,0.05579999999999993,0.8508354039523812,15.247946307390363,,,,,1.0,16.783484923577937,1.5355386161875746,1.211582269990488,0.9066354039523812,0.05579999999999993,15.247946307390363,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_low_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7952114225715872,0.13433333333333333,0.6608780892382539,4.91968800921777,,,,,1.0,5.18976883621254,0.27008082699476965,1.126942849690209,0.7952114225715872,0.13433333333333333,4.91968800921777,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_medium_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9893281585576504,1.155950085194253,-0.16662192663660258,-0.14414283866643118,,,,,1.0,-0.13464128073569015,0.009501557930741034,2.148703387496345,0.9893281585576504,1.155950085194253,-0.14414283866643118,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_medium_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2881518651022254,0.2929128197038461,-0.004760954601620682,-0.016253828038097877,,,,,1.0,-0.0162538280380978,7.632783294297951e-17,0.3663529866393875,0.2881518651022254,0.2929128197038461,-0.016253828038097877,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_medium_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9078241331843715,0.05479999999999993,0.8530241331843715,15.566133817233077,,,,,1.0,17.028036063658515,1.4619022464254385,1.2200931865002689,0.9078241331843715,0.05479999999999993,15.566133817233077,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_medium_noise,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7947084055526474,0.134,0.6607084055526474,4.930659742930205,,,,,1.0,5.195558304107311,0.2648985611771062,1.1142887958947905,0.7947084055526474,0.134,4.930659742930205,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,1.8749780070355655,1.6577691893326894,0.21720881770287614,0.13102476454536494,,,,,1.0,0.1321096426325987,0.0010848780872337593,2.5892981408192606,1.8749780070355655,1.6577691893326894,0.13102476454536494,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.2510666312769058,0.24588990062487892,0.005176730652026895,0.02105304300368292,,,,,1.0,0.021054649287119986,1.6062834370667023e-06,0.3163189094345278,0.2510666312769058,0.24588990062487892,0.02105304300368292,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.4852857144945738,0.07848,0.4068057144945738,5.183559053192837,,,,,1.0,5.193196446319591,0.009637393126754823,0.6630271399840432,0.4852857144945738,0.07848,5.183559053192837,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.27773051602770077,0.0704,0.20733051602770075,2.94503573902984,,,,,1.0,2.950401071351932,0.005365332322092353,0.38314935437170383,0.27773051602770077,0.0704,2.94503573902984,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,1.8546115881588714,0.8655720415381751,0.9890395466206963,1.1426426676895798,,,,,1.0,1.1493092920536896,0.006666624364109808,2.374964220429975,1.8546115881588714,0.8655720415381751,1.1426426676895798,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.2510666312769058,0.24588990062487892,0.005176730652026895,0.02105304300368292,,,,,1.0,0.021054649287119986,1.6062834370667023e-06,0.3163189094345278,0.2510666312769058,0.24588990062487892,0.02105304300368292,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,B,identified_arx_vs_exact_plant_shooting,B4,B5,sg_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.4855785120661386,0.042480000000000004,0.4430985120661386,10.430755933760324,,,,,1.0,10.47976047708686,0.04900454332653581,0.6634243896498931,0.4855785120661386,0.042480000000000004,10.430755933760324,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,B,identified_arx_vs_exact_plant_shooting,B4,B5,ibr_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.27773051602770077,0.0604,0.21733051602770076,3.5981873514519993,,,,,1.0,3.6062961644250366,0.008108812973037338,0.38314935437170383,0.27773051602770077,0.0604,3.5981873514519993,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,B,identified_arx_vs_exact_plant_shooting,B4,B5,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,1.9040349511764993,2.468253143432762,-0.5642181922562626,-0.22859008354044563,,,,,1.0,-0.22410892787573075,0.004481155664714881,3.9350777278619886,1.9040349511764993,2.468253143432762,-0.22859008354044563,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,B,identified_arx_vs_exact_plant_shooting,B4,B5,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.39607793395425794,0.40506323097692537,-0.008985297022667427,-0.022182455319375256,,,,,1.0,-0.02215389975529617,2.8555564079085077e-05,0.5278680771696118,0.39607793395425794,0.40506323097692537,-0.022182455319375256,scenario_balanced_paired_difference_and_ratio_of_means
