scenario_id,seed,factor,sg_level,method,reference_method,method_present,reference_present,method_success,reference_success,both_success,method_only_failure,reference_only_failure,both_failure,method_safety_failure,reference_safety_failure
S3_derated_coincident,3013,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3013,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3013,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3014,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3014,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3014,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3015,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3015,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3015,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3016,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3016,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3016,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3017,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3017,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3017,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3018,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3018,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3018,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3019,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3019,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3019,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3020,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3020,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3020,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3021,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3021,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3021,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3022,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3022,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3022,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3023,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3023,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3023,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,False,True,False,True,False,False,True,False
S3_derated_coincident,3024,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3024,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3024,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3025,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3025,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3025,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3026,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3026,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3026,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3027,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3027,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3027,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3028,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3028,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3028,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3029,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3029,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S3_derated_coincident,3029,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3000,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3000,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3000,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3001,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3001,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3001,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3002,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3002,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3002,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3003,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3003,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3003,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3004,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3004,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3004,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3005,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3005,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3005,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3006,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3006,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3006,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3007,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3007,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3007,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3008,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3008,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3008,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3009,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3009,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3009,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3010,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3010,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3010,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3011,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3011,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3011,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3012,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3012,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3012,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3013,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3013,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3013,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3014,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3014,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3014,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3015,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3015,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3015,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3016,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3016,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3016,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3017,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3017,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3017,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3018,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3018,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3018,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3019,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3019,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3019,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3020,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3020,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3020,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3021,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3021,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3021,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3022,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3022,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3022,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3023,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3023,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3023,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3024,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3024,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3024,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3025,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3025,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3025,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3026,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3026,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3026,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3027,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3027,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3027,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3028,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3028,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3028,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3029,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3029,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S4_unavailable_coincident,3029,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3000,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3000,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3000,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3001,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3001,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3001,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3002,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3002,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3002,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3003,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3003,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3003,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3004,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3004,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3004,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3005,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3005,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3005,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3006,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3006,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3006,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3007,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3007,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3007,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3008,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3008,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3008,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3009,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3009,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3009,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3010,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3010,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3010,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3011,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3011,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3011,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3012,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3012,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3012,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3013,constraint_tightening_penalty,A,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3013,constraint_tightening_penalty,B,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
S5_multi_switch_stochastic,3013,constraint_tightening_penalty,C,C2_perfect_belief_current_mpc,C1_true_arx_worst,True,True,True,True,True,False,False,False,False,False
