scope,scenario_id,sg_level,factor,method,reference_method,metric,attempted_pair_count,both_success,method_only_failure,reference_only_failure,both_failure,method_failure_rate,reference_failure_rate,failure_rate_difference,method_safety_failure_rate,reference_safety_failure_rate,safety_failure_rate_difference,common_success_pair_count,scenario_count,method_scenario_balanced_mean,reference_scenario_balanced_mean,scenario_balanced_absolute_effect,scenario_balanced_relative_effect,absolute_ci95_low,absolute_ci95_high,relative_ci95_low,relative_ci95_high,sign_flip_pvalue,episode_ratio_mean_diagnostic_only,episode_ratio_minus_primary,failure_penalty_value,penalized_method_mean,penalized_reference_mean,penalized_relative_effect,primary_estimator
scenario,S8_ood_time_varying_delay,C,remove_worst_mode_cost,C3_current_belief_expected,P_old,ibr_mileage,50,48,2,0,0,0.04,0.0,0.04,0.04,0.0,0.04,48,1,0.6008123619920833,0.5545566004236794,0.04625576156840394,0.08341035258270246,,,,,1.0,0.19902872278812533,0.11561837020542287,1.660015165430619,0.6431804741296248,0.5582637725016534,0.15210856553963456,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,C,remove_worst_mode_cost,C3_current_belief_expected,P_old,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,3.833272779711728,6.975603183641944,-3.142330403930216,-0.45047436346423786,,,,,1.0,-0.4499538867162569,0.0005204767479809469,9.574348336997534,3.833272779711728,6.975603183641944,-0.45047436346423786,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,C,remove_worst_mode_cost,C3_current_belief_expected,P_old,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.4022900000811335,0.4009813640151193,0.0013086360660142238,0.003263583257113367,,,,,1.0,0.0033037998970893673,4.021663997600018e-05,0.5352537415384542,0.4022900000811335,0.4009813640151193,0.003263583257113367,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,C,remove_worst_mode_cost,C3_current_belief_expected,P_old,sg_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.5434702590460586,0.40640804894256677,0.13706221010349184,0.33725269580687206,,,,,1.0,0.3390631857466983,0.001810489939826243,0.7453679600837821,0.5434702590460586,0.40640804894256677,0.33725269580687206,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,C,remove_worst_mode_cost,C3_current_belief_expected,P_old,ibr_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.5558222260283685,0.6248515301022788,-0.06902930407391028,-0.1104731296130638,,,,,1.0,-0.07661166147777346,0.03386146813529034,1.2159442294873928,0.5558222260283685,0.6248515301022788,-0.1104731296130638,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,ALL,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,1170,1170,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1170,33,1.5425301454628482,1.5404630799340442,0.0020670655288039796,0.0013418468483467206,-0.02325072315672962,0.02752175340666077,-0.015495329048269365,0.019184516105393304,0.8732126787321268,0.006625862697188229,0.005284015848841508,9.574348336997534,1.5425301454628482,1.5404630799340442,0.0013418468483467206,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,ALL,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,1170,1170,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1170,33,0.2387847976609343,0.23895735972272755,-0.00017256206179325217,-0.0007221458338570668,-0.00031929149264964404,-4.6463306298059973e-05,-0.0013363303337123144,-0.00019768225666748533,0.0188981101889811,0.0006301252393434724,0.0013522710732005393,0.5158765680271402,0.2387847976609343,0.23895735972272755,-0.0007221458338570668,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,ALL,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,1170,1170,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1170,33,0.7310953802623875,0.7370963678055316,-0.006000987543144043,-0.008141388026385291,-0.010270165340201162,-0.0021471050768157697,-0.014143076884704868,-0.0029472371280151754,0.004899510048995101,-0.005659386289822192,0.002482001736563099,2.3924566957791336,0.7310953802623875,0.7370963678055316,-0.008141388026385291,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,ALL,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,1170,1170,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1170,33,0.4701623304705776,0.4793707412343204,-0.009208410763742791,-0.0192093717276784,-0.017314568316835737,-0.0022286444516911143,-0.03451634696004712,-0.005014512578577398,0.0207979202079792,0.0032045683849593622,0.02241394011263776,1.9584747813600256,0.4701623304705776,0.4793707412343204,-0.0192093717276784,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,390,390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,390,11,1.2376059707641054,1.2304509577995137,0.007155012964591645,0.005814951761578021,-0.015575983587096831,0.0353227681275949,-0.012020742164199637,0.031652931906801095,0.5830078125,0.012753981567169913,0.006939029805591892,3.631436534389559,1.2376059707641054,1.2304509577995137,0.005814951761578021,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,390,390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,390,11,0.23382856943099173,0.23414666203314483,-0.0003180926021530972,-0.001358518628414482,-0.0006488694146645913,-7.283106794153256e-05,-0.0028109916468459953,-0.00031306404378011424,0.0078125,-0.0017675257717873053,-0.00040900714337282324,0.4957151416646766,0.23382856943099173,0.23414666203314483,-0.001358518628414482,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,390,390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,390,11,0.887051326155555,0.8901795762186798,-0.0031282500631247823,-0.00351417865192214,-0.00857118601179735,0.0015992853975895045,-0.010050577315718406,0.001688956600461855,0.291015625,-0.0013313725398367362,0.002182806112085404,2.3924566957791336,0.887051326155555,0.8901795762186798,-0.00351417865192214,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,390,390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,390,11,0.43118516494884546,0.44527463156444025,-0.014089466615594792,-0.03164219476436928,-0.031013594891069515,-0.00232512513250294,-0.06346453856318338,-0.006239380977748452,0.0361328125,-0.011039184751833497,0.020603010012535783,1.7321814256950383,0.43118516494884546,0.44527463156444025,-0.03164219476436928,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.49581306057495017,0.4954604527076304,0.00035260786731977634,0.0007116771185123207,,,,,1.0,0.0006890597675636154,-2.2617350948705268e-05,0.6894770718914014,0.49581306057495017,0.4954604527076304,0.0007116771185123207,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.011681261755589527,0.011681261755589527,0.0,0.0,,,,,1.0,0.0,0.0,0.019051182549792,0.011681261755589527,0.011681261755589527,0.0,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.738336633384694,0.7380107691357238,0.00032586424897018684,0.000441544029705424,,,,,1.0,0.0003890632118032198,-5.2480817902204175e-05,1.059171404248393,0.738336633384694,0.7380107691357238,0.000441544029705424,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S0_nominal_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.199501636297159,0.19915670914320266,0.00034492715395634255,0.0017319384089055437,,,,,1.0,0.0016959041883118642,-3.60342205936795e-05,0.27766120476365275,0.199501636297159,0.19915670914320266,0.0017319384089055437,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.0377533446009988,1.0276691374408828,0.010084207160115932,0.00981269826320539,,,,,1.0,0.01943104576071512,0.00961834749750973,1.8338973835500445,1.0377533446009988,1.0276691374408828,0.00981269826320539,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.24255404619745594,0.24389440958494985,-0.0013403633874939092,-0.005495670810064438,,,,,1.0,-0.005347511028683993,0.00014815978138044486,0.320207764766997,0.24255404619745594,0.24389440958494985,-0.005495670810064438,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8185903918456262,0.8192234991261217,-0.0006331072804954818,-0.0007728138672423668,,,,,1.0,-0.001211123224212127,-0.0004383093569697603,1.248888287179296,0.8185903918456262,0.8192234991261217,-0.0007728138672423668,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S1_step_pos_006,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.22587128955761618,0.24145447414000712,-0.015583184582390941,-0.06453881063042571,,,,,1.0,-0.059940405677914775,0.0045984049525109386,0.3784570907937889,0.22587128955761618,0.24145447414000712,-0.06453881063042571,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.15231685491307,1.1708649900283195,-0.018548135115249442,-0.015841395270346944,,,,,1.0,-0.007298642897332851,0.008542752373014093,1.9407047950526852,1.15231685491307,1.1708649900283195,-0.015841395270346944,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.28610139477563235,0.28613413216023365,-3.273738460130016e-05,-0.00011441272089471448,,,,,1.0,-0.00011440139940504629,1.132148966819012e-08,0.35944448926899547,0.28610139477563235,0.28613413216023365,-0.00011441272089471448,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8622303688626206,0.862165803456293,6.45654063275991e-05,7.4887459081265e-05,,,,,1.0,0.00019882145281160113,0.00012393399373033614,1.202085753426925,0.8622303688626206,0.862165803456293,7.4887459081265e-05,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_050,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7018534695414252,0.725763283563501,-0.023909814022075704,-0.03294436982906935,,,,,1.0,-0.020238330862094738,0.01270603896697461,1.692314391458042,0.7018534695414252,0.725763283563501,-0.03294436982906935,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.251588665628726,1.1584252896007745,0.09316337602795155,0.0804224293653484,,,,,1.0,0.10149306222440238,0.021070632859053987,1.9669858127074302,1.251588665628726,1.1584252896007745,0.0804224293653484,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.28603685764360176,0.28607091756458203,-3.405992098026722e-05,-0.00011906110998709966,,,,,1.0,-0.00011929718530496033,-2.3607531786067472e-07,0.3592379030511115,0.28603685764360176,0.28607091756458203,-0.00011906110998709966,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8311435545213179,0.8484408617740533,-0.017297307252735372,-0.02038716902032211,,,,,1.0,-0.01930808320282987,0.0010790858174922376,1.1928540218699242,0.8311435545213179,0.8484408617740533,-0.02038716902032211,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S2_sluggish_switch_060,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.5764354852523621,0.6641886156774219,-0.08775313042505983,-0.13212079875165927,,,,,1.0,-0.10676312593470795,0.025357672816951324,1.4473807452357677,0.5764354852523621,0.6641886156774219,-0.13212079875165927,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9966358147632651,0.900454941928806,0.09618087283445909,0.10681364314402704,,,,,1.0,0.11008692938326944,0.003273286239242404,1.816803401598563,0.9966358147632651,0.900454941928806,0.10681364314402704,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2710052310413641,0.2710955174898701,-9.028644850600509e-05,-0.0003330429412554886,,,,,1.0,-0.0003345325801352871,-1.489638879798483e-06,0.34134598032776176,0.2710052310413641,0.2710955174898701,-0.0003330429412554886,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.9879768873082685,0.9889613136859307,-0.000984426377662162,-0.0009954144454782901,,,,,1.0,0.007038002608204106,0.008033417053682396,1.571119959877971,0.9879768873082685,0.9889613136859307,-0.0009954144454782901,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S3_derated_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.28686617869904746,0.2863269843445758,0.0005391943544716393,0.0018831419459325361,,,,,1.0,0.0014724176403338551,-0.000410724305598681,0.4811469966693535,0.28686617869904746,0.2863269843445758,0.0018831419459325361,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.3710949830873818,1.3863204810321859,-0.0152254979448041,-0.010982668259699912,,,,,1.0,-0.010182172868391844,0.0008004953913080676,2.0052996164941166,1.3710949830873818,1.3863204810321859,-0.010982668259699912,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.29313883163889426,0.29320650772138385,-6.767608248958723e-05,-0.0002308137122041495,,,,,1.0,-0.00022919839040731516,1.6153217968343549e-06,0.3697081531592244,0.29313883163889426,0.29320650772138385,-0.0002308137122041495,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7372701928803623,0.7582787185632557,-0.021008525682893353,-0.027705545689979457,,,,,1.0,-0.02728844280159583,0.00041710288838362614,1.0337403953259765,0.7372701928803623,0.7582787185632557,-0.027705545689979457,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S4_unavailable_coincident,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.4336048975164982,0.4465380694364936,-0.012933171919995379,-0.028963201136056167,,,,,1.0,-0.03168400936818896,-0.0027208082321327903,0.8421545694084619,0.4336048975164982,0.4465380694364936,-0.028963201136056167,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.515985698449171,0.5155271803447844,0.0004585181043865738,0.0008894159646052359,,,,,1.0,0.0008560059735697722,-3.340999103546374e-05,0.7211042109581398,0.515985698449171,0.5155271803447844,0.0008894159646052359,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.012480676947950653,0.012673824949388677,-0.00019314800143802394,-0.015239913933586438,,,,,1.0,-0.010009071522864827,0.005230842410721611,0.026957073983500876,0.012480676947950653,0.012673824949388677,-0.015239913933586438,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.7444110795593544,0.7459371483499431,-0.0015260687905886972,-0.0020458409853490356,,,,,1.0,-0.0020732254926139355,-2.738450726489988e-05,1.1394070137930805,0.7444110795593544,0.7459371483499431,-0.0020458409853490356,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S5_multi_switch_stochastic,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.35726718634106513,0.34653678572977037,0.010730400611294766,0.03096467980649633,,,,,1.0,0.04328748449248291,0.01232280468598658,0.8832113263092081,0.35726718634106513,0.34653678572977037,0.03096467980649633,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.921192130166739,1.9254995269344068,-0.004307396767667893,-0.0022370282139335088,,,,,1.0,0.002502714823130033,0.004739743037063542,2.79431676329303,1.921192130166739,1.9254995269344068,-0.0022370282139335088,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.2856240925466433,0.2869310246558247,-0.0013069321091814246,-0.004554865096059573,,,,,1.0,-0.003998131620137338,0.000556733475922235,0.38562435764889236,0.2856240925466433,0.2869310246558247,-0.004554865096059573,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1.339850820626425,1.3284502011048183,0.011400619521606759,0.008581894535546251,,,,,1.0,0.022983691386651,0.014401796851104749,2.3924566957791336,1.339850820626425,1.3284502011048183,0.008581894535546251,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S6_sluggish_coincident_high_noise,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0.8180399516642133,0.8274593962489962,-0.009419444584782943,-0.011383573172874426,,,,,1.0,0.020833145336435106,0.03221671850930953,1.7321814256950383,0.8180399516642133,0.8274593962489962,-0.011383573172874426,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,1.114085498931029,1.135282402969861,-0.02119690403883201,-0.018671040776622287,,,,,1.0,-0.006335546582070375,0.012335494194551912,2.036445770728842,1.114085498931029,1.135282402969861,-0.018671040776622287,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.24565519500459923,0.24586700826610056,-0.00021181326150132573,-0.0008614952571110369,,,,,1.0,-0.0007586310351796175,0.00010286422193141935,0.33577564767043366,0.24565519500459923,0.24586700826610056,-0.0008614952571110369,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.8794043185660836,0.8812779729366779,-0.0018736543705942799,-0.0021260651328328466,,,,,1.0,-4.5997243550047195e-05,0.0020800678892827994,1.373485467791662,0.8794043185660836,0.8812779729366779,-0.0021260651328328466,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S7_ood_asymmetric_limit,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.28928497656882046,0.28652399159491027,0.0027609849739101966,0.009636138874589244,,,,,1.0,0.01289528019303218,0.003259141318442937,0.540862860705509,0.28928497656882046,0.28652399159491027,0.009636138874589244,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,1.348601566042735,1.390467781069028,-0.04186621502629295,-0.030109446328993764,,,,,1.0,-0.017206989506240083,0.01290245682275368,2.5644999131535613,1.348601566042735,1.390467781069028,-0.030109446328993764,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.2456417161850203,0.24590454349165694,-0.00026282730663665377,-0.0010688184240303432,,,,,1.0,-0.0010402617889331807,2.855663509716247e-05,0.33577564767043366,0.2456417161850203,0.24590454349165694,-0.0010688184240303432,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,1.0028632277855558,1.0084632305711814,-0.005600002785625557,-0.005553006411997573,,,,,1.0,-0.002793672862699999,0.002759333549297574,1.676359427844559,1.0028632277855558,1.0084632305711814,-0.005553006411997573,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S8_ood_time_varying_delay,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.42476532829818225,0.4303121017131721,-0.005546773414989825,-0.01289011717984885,,,,,1.0,0.012397983093022435,0.025288100272871285,0.9261128221497984,0.42476532829818225,0.4303121017131721,-0.01289011717984885,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,A,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,2.408598061247094,2.428988351737973,-0.020390290490878815,-0.008394560836938266,,,,,1.0,-0.0075232089879196384,0.0008713518490186273,3.631436534389559,2.408598061247094,2.428988351737973,-0.008394560836938266,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,A,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.39219496000415804,0.392154134725013,4.082527914506251e-05,0.00010410518602255739,,,,,1.0,0.00010347804033507729,-6.27145687480098e-07,0.4957151416646766,0.39219496000415804,0.392154134725013,0.00010410518602255739,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,A,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.8154871123707959,0.8127658197014813,0.0027212926693145345,0.0033481878830903975,,,,,1.0,0.004017741932592605,0.0006695540495022072,1.1052374703289842,0.8154871123707959,0.8127658197014813,0.0033481878830903975,scenario_balanced_paired_difference_and_ratio_of_means
scenario,S9_compound_unavailable_double_step,A,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.4295464147009103,0.44376053561679163,-0.014214120915881312,-0.032031061293282474,,,,,1.0,-0.020596752239150282,0.011434309054132192,0.9696499298363436,0.4295464147009103,0.44376053561679163,-0.032031061293282474,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,B,replace_binary_fallback,C4_gradual_authority,P_old,freq_iae,390,390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,390,11,1.3540568154731998,1.368533741918151,-0.014476926444951133,-0.010578421270534495,-0.07500901298267135,0.0500335394726392,-0.052619986217463326,0.04041800856306844,0.6494140625,-0.0027878056435879234,0.007790615626946572,3.438891568919055,1.3540568154731998,1.368533741918151,-0.010578421270534495,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,B,replace_binary_fallback,C4_gradual_authority,P_old,max_abs_freq_hz,390,390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,390,11,0.2396321104211756,0.23972230392909785,-9.019350792224823e-05,-0.00037624161975735295,-0.00035366754732177666,0.00014842730366805822,-0.0013934336605187444,0.0007644473017097708,0.53125,0.004684510769468242,0.005060752389225595,0.5045633383522666,0.2396321104211756,0.23972230392909785,-0.00037624161975735295,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,B,replace_binary_fallback,C4_gradual_authority,P_old,sg_mileage,390,390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,390,11,0.8060728132024658,0.8146526307094344,-0.008579817506968568,-0.01053187233863947,-0.01679996712086431,-0.0014316754936181185,-0.020716414621527766,-0.0018173992421588042,0.0615234375,-0.007527858396200372,0.003004013942439098,1.7967492116641184,0.8060728132024658,0.8146526307094344,-0.01053187233863947,scenario_balanced_paired_difference_and_ratio_of_means
overall,ALL,B,replace_binary_fallback,C4_gradual_authority,P_old,ibr_mileage,390,390,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,390,11,0.42513239426895344,0.4287958192537392,-0.003663424984785779,-0.008543518430663508,-0.016965768100578572,0.008212190381756895,-0.035773801475032715,0.02223805494910647,0.61328125,0.02097658294587265,0.02952010137653616,1.6195990785747425,0.42513239426895344,0.4287958192537392,-0.008543518430663508,scenario_balanced_paired_difference_and_ratio_of_means
