point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,nominal_frequency_hz,candidate_count,robust_cost,perfect_information_cost,perfect_information_value,heuristic_value,maximum_safe_probe_upper_value,maximum_exact_probe_value,region,selected_probe_id,no_probe_reason,registered_probe_count,safe_probe_count,evaluated_probe_count,all_safe_probes_evaluated,solver_attempts,solver_failures,elapsed_s
B3F_0057,2.0,low,0.06268606906418886,0.0032106411701185488,0.02956176350672628,1.2673164417090637,0.0018042157974575757,0.3405685740425086,0.03561445143328121,balanced,50.0,8,6.270688055535171,6.270688056143217,-6.08046057948286e-10,0.08326982855234936,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.9166156999999657
B3F_0058,4.0,high,0.037548925592701614,0.028817983299569267,0.01319242900620903,1.2809469872234693,0.0005204553454566296,0.39324888284476356,0.03604094992004237,regional_responsibility,50.0,8,6.687332684776432,6.687332684017836,7.585958528011361e-10,0.021847525662732528,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.528812000004109
B3F_0059,2.0,high,0.055585376488093044,0.012391771850976363,0.009523854630761877,0.633747634976278,0.0012668521568313606,0.58944905511472,0.008171071911447919,resource_economy,50.0,8,4.1094726114511095,4.109472616801933,-5.350823784056047e-09,0.036041366009192985,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,3.1217462999920826
B3F_0060,4.0,medium,0.03702632799704336,0.017506269084328913,0.03289138664474671,0.36234275157993123,0.0009246956843816146,0.30929544436467094,0.03846435128388291,balanced,50.0,8,5.006610623704478,5.006610623362326,3.4215119626423984e-10,-0.0007978381290956373,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.4781629999924917
B3F_0061,4.0,low,0.01899504749285278,0.03403936994624273,0.012678871486374331,0.44411774095473633,0.0009574068706772404,0.6323140518783312,0.039373762051349244,regional_responsibility,50.0,8,4.310255343257627,4.310255342818505,4.391225161270995e-10,0.0009714077360077986,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.4787323999917135
B3F_0062,4.0,high,0.050312547556243065,0.03445616302245055,0.02109039319965144,0.8183438296920291,0.0010559430321005771,0.5490786579818239,0.035652558209647356,resource_economy,50.0,8,7.061146842666295,7.061146843246493,-5.801981117770083e-10,-0.0017393140416045502,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.6114019000087865
B3F_0063,2.0,high,0.029260591190631628,0.028367997059709753,0.020344369387165356,0.021304948729746045,0.000744892980212606,0.4863740295108538,0.009013359314397226,balanced,50.0,8,1.069579726451296,1.0695797326471275,-6.195831403488228e-09,-0.0026622568945736174,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.854695099988021
B3F_0064,2.0,medium,0.07345646595145663,0.030973955299142344,0.03194876810324735,0.4953611804912337,0.0011181062790236566,0.5074539513763219,0.007145333280879112,regional_responsibility,50.0,8,7.4121081131723585,7.412108122663335,-9.490976893289371e-09,0.03948576255021643,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,3.0005573000235017
B3F_0065,2.0,high,0.019964832215088733,0.0036710582665367576,0.024397513057832682,0.08298855085034607,0.0012464923485114797,0.3794927767360256,0.0039947649378223584,resource_economy,50.0,8,0.5441252879631546,0.5441253975319867,-1.0956883211843405e-07,-0.0008211036952081967,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,3.11990390002029
B3F_0066,4.0,medium,0.03413596750856954,0.02546757869533435,0.0065526953216316205,0.8368534380739977,0.0011558801317211756,0.4876674497183421,0.0054592768374516175,balanced,50.0,8,2.3660249600313015,2.36602495985751,1.737916477395629e-10,0.0015179038930930155,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.584711800009245
B3F_0067,4.0,high,0.028406112537954904,0.02811854737359407,0.03217520657086677,0.19484818433815063,0.0006375711147348213,0.48350695122712667,0.03305903691150328,regional_responsibility,50.0,8,4.597469833070375,4.597469833534158,-4.637836781284932e-10,-0.00438646076948172,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.5674170999845956
B3F_0068,2.0,low,0.019476700863660802,0.010034742168320327,0.014599698480320045,0.1543252234115963,0.0016897201523306572,0.3419421748698798,0.019695256171847406,resource_economy,50.0,8,1.0678359390924952,1.0678359433613689,-4.2688736989759946e-09,0.0025672272390207165,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.9627869999967515
