scenario_id,method,metric,absolute_difference,matches_frozen
H7_A_00,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_00,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_00,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_00,sg_only_pi,failure_aware_cost,0.0,True
H7_A_00,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_00,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_00,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_00,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_00,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_00,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_00,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_00,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_00,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_00,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_00,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_00,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_00,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_00,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_00,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_00,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_00,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_00,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_00,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_00,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_00,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_00,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_00,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_00,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_01,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_01,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_01,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_01,sg_only_pi,failure_aware_cost,0.0,True
H7_A_01,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_01,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_01,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_01,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_01,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_01,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_01,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_01,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_01,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_01,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_01,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_01,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_01,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_01,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_01,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_01,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_01,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_01,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_01,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_01,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_01,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_01,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_01,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_01,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_02,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_02,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_02,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_02,sg_only_pi,failure_aware_cost,0.0,True
H7_A_02,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_02,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_02,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_02,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_02,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_02,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_02,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_02,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_02,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_02,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_02,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_02,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_02,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_02,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_02,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_02,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_02,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_02,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_02,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_02,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_02,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_02,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_02,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_02,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_03,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_03,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_03,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_03,sg_only_pi,failure_aware_cost,0.0,True
H7_A_03,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_03,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_03,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_03,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_03,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_03,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_03,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_03,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_03,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_03,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_03,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_03,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_03,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_03,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_03,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_03,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_03,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_03,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_03,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_03,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_03,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_03,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_03,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_03,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_04,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_04,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_04,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_04,sg_only_pi,failure_aware_cost,0.0,True
H7_A_04,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_04,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_04,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_04,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_04,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_04,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_04,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_04,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_04,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_04,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_04,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_04,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_04,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_04,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_04,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_04,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_04,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_04,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_04,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_04,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_04,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_04,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_04,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_04,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_05,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_05,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_05,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_05,sg_only_pi,failure_aware_cost,0.0,True
H7_A_05,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_05,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_05,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_05,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_05,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_05,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_05,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_05,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_05,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_05,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_05,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_05,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_05,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_05,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_05,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_05,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_05,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_05,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_05,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_05,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_05,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_05,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_05,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_05,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_06,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_06,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_06,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_06,sg_only_pi,failure_aware_cost,0.0,True
H7_A_06,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_06,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_06,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_06,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_06,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_06,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_06,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_06,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_06,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_06,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_06,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_06,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_06,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_06,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_06,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_06,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_06,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_06,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_06,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_06,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_06,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_06,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_06,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_06,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_07,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_07,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_07,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_07,sg_only_pi,failure_aware_cost,0.0,True
H7_A_07,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_07,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_07,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_07,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_07,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_07,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_07,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_07,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_07,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_07,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_07,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_07,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_07,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_07,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_07,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_07,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_07,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_07,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_07,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_07,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_07,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_07,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_07,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_07,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_08,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_08,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_08,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_08,sg_only_pi,failure_aware_cost,0.0,True
H7_A_08,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_08,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_08,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_08,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_08,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_08,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_08,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_08,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_08,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_08,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_08,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_08,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_08,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_08,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_08,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_08,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_08,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_08,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_08,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_08,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_08,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_08,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_08,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_08,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_09,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_09,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_09,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_09,sg_only_pi,failure_aware_cost,0.0,True
H7_A_09,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_09,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_09,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_09,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_09,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_09,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_09,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_09,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_09,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_09,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_09,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_09,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_09,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_09,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_09,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_09,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_09,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_09,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_09,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_09,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_09,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_09,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_09,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_09,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_10,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_10,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_10,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_10,sg_only_pi,failure_aware_cost,0.0,True
H7_A_10,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_10,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_10,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_10,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_10,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_10,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_10,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_10,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_10,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_10,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_10,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_10,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_10,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_10,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_10,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_10,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_10,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_10,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_10,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_10,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_10,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_10,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_10,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_10,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_11,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_11,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_11,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_11,sg_only_pi,failure_aware_cost,0.0,True
H7_A_11,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_11,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_11,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_11,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_11,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_11,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_11,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_11,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_11,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_11,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_11,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_11,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_11,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_11,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_11,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_11,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_11,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_11,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_11,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_11,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_11,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_11,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_11,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_11,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_12,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_12,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_12,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_12,sg_only_pi,failure_aware_cost,0.0,True
H7_A_12,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_12,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_12,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_12,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_12,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_12,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_12,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_12,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_12,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_12,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_12,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_12,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_12,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_12,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_12,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_12,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_12,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_12,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_12,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_12,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_12,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_12,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_12,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_12,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_13,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_13,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_13,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_13,sg_only_pi,failure_aware_cost,0.0,True
H7_A_13,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_13,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_13,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_13,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_13,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_13,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_13,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_13,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_13,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_13,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_13,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_13,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_13,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_13,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_13,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_13,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_13,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_13,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_13,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_13,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_13,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_13,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_13,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_13,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_14,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_14,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_14,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_14,sg_only_pi,failure_aware_cost,0.0,True
H7_A_14,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_14,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_14,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_14,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_14,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_14,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_14,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
