source,metric,analysis,penalty_multiplier,field,recomputed,package,absolute_difference,within_tolerance,scope,category,quantity,plant,mechanism,sg_tension
PAIRED_FAILURE_TABLE,,,,scenarios,0,0,0.0,True,A_full_nonlinear,not_evaluated,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,0,0,0.0,True,A_full_nonlinear,only_baseline_fails,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,3,3,0.0,True,A_full_nonlinear,only_proposed_fails,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,34,34,0.0,True,A_full_nonlinear,physically_infeasible,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,0,0,0.0,True,B_native_ANDES_Kundur,both_fail,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,24,24,0.0,True,B_native_ANDES_Kundur,both_success,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,0,0,0.0,True,B_native_ANDES_Kundur,contract_violation,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,0,0,0.0,True,B_native_ANDES_Kundur,not_evaluated,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,0,0,0.0,True,B_native_ANDES_Kundur,only_baseline_fails,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,0,0,0.0,True,B_native_ANDES_Kundur,only_proposed_fails,,,,
PAIRED_FAILURE_TABLE,,,,scenarios,0,0,0.0,True,B_native_ANDES_Kundur,physically_infeasible,,,,
SOLVER_DENOMINATOR,,,,count,20271,20271,0.0,True,,,attempted_optimization_decisions,,,
SOLVER_DENOMINATOR,,,,decision_identity_holds,True,True,,True,,,attempted_optimization_decisions,,,
SOLVER_DENOMINATOR,,,,raw_invocation_identity_holds,True,True,,True,,,attempted_optimization_decisions,,,
SOLVER_DENOMINATOR,,,,count,1021,1021,0.0,True,,,backup_actions,,,
SOLVER_DENOMINATOR,,,,decision_identity_holds,True,True,,True,,,backup_actions,,,
SOLVER_DENOMINATOR,,,,raw_invocation_identity_holds,True,True,,True,,,backup_actions,,,
SOLVER_DENOMINATOR,,,,count,2121,2121,0.0,True,,,physical_infeasibility_preclassifications,,,
SOLVER_DENOMINATOR,,,,decision_identity_holds,True,True,,True,,,physical_infeasibility_preclassifications,,,
SOLVER_DENOMINATOR,,,,raw_invocation_identity_holds,True,True,,True,,,physical_infeasibility_preclassifications,,,
SOLVER_DENOMINATOR,,,,count,19249,19249,0.0,True,,,primary_accepted_actions,,,
SOLVER_DENOMINATOR,,,,decision_identity_holds,True,True,,True,,,primary_accepted_actions,,,
SOLVER_DENOMINATOR,,,,raw_invocation_identity_holds,True,True,,True,,,primary_accepted_actions,,,
SOLVER_DENOMINATOR,,,,count,21293,21293,0.0,True,,,raw_solver_invocations,,,
SOLVER_DENOMINATOR,,,,decision_identity_holds,True,True,,True,,,raw_solver_invocations,,,
SOLVER_DENOMINATOR,,,,raw_invocation_identity_holds,True,True,,True,,,raw_solver_invocations,,,
SOLVER_DENOMINATOR,,,,count,1,1,0.0,True,,,restoration_accepted_actions,,,
SOLVER_DENOMINATOR,,,,decision_identity_holds,True,True,,True,,,restoration_accepted_actions,,,
SOLVER_DENOMINATOR,,,,raw_invocation_identity_holds,True,True,,True,,,restoration_accepted_actions,,,
SOLVER_DENOMINATOR,,,,count,0,0,0.0,True,,,unhandled_actions,,,
SOLVER_DENOMINATOR,,,,decision_identity_holds,True,True,,True,,,unhandled_actions,,,
SOLVER_DENOMINATOR,,,,raw_invocation_identity_holds,True,True,,True,,,unhandled_actions,,,
PLANT_DIRECTION,,,,paired_frequency_absolute_difference_hz,-0.09025485821197532,-0.0902548582119753,1.3877787807814457e-17,True,,,,A_full_nonlinear,,
PLANT_DIRECTION,,,,positive_direction,False,False,,True,,,,A_full_nonlinear,,
PLANT_DIRECTION,,,,paired_frequency_absolute_difference_hz,0.00010142545791166854,0.0001014254579116,6.854868235539602e-17,True,,,,B_native_ANDES_Kundur,,
PLANT_DIRECTION,,,,positive_direction,True,True,,True,,,,B_native_ANDES_Kundur,,
MATERIALITY,,,,paired_scenarios,4,4,0.0,True,,,,,delay_increase,high
MATERIALITY,,,,both_success,2,2,0.0,True,,,,,delay_increase,high
MATERIALITY,,,,oracle_success_rate,0.5,0.5,0.0,True,,,,,delay_increase,high
MATERIALITY,,,,contract_success_rate,0.5,0.5,0.0,True,,,,,delay_increase,high
MATERIALITY,,,,success_rate_difference,0.0,0.0,0.0,True,,,,,delay_increase,high
MATERIALITY,,,,frequency_aggregate_improvement,0.011214422117408973,0.0112144221174089,7.28583859910259e-17,True,,,,,delay_increase,high
MATERIALITY,,,,ace_aggregate_improvement,0.028752988612390434,0.0287529886123904,3.469446951953614e-17,True,,,,,delay_increase,high
MATERIALITY,,,,tie_aggregate_improvement,-0.005856618610667967,-0.0058566186106679,6.678685382510707e-17,True,,,,,delay_increase,high
MATERIALITY,,,,metrics_improving_at_least_5pct,0,0,0.0,True,,,,,delay_increase,high
MATERIALITY,,,,material_value,False,False,,True,,,,,delay_increase,high
MATERIALITY,,,,paired_scenarios,4,4,0.0,True,,,,,delay_increase,low
MATERIALITY,,,,both_success,0,0,0.0,True,,,,,delay_increase,low
MATERIALITY,,,,oracle_success_rate,0.0,0.0,0.0,True,,,,,delay_increase,low
MATERIALITY,,,,contract_success_rate,0.0,0.0,0.0,True,,,,,delay_increase,low
MATERIALITY,,,,success_rate_difference,0.0,0.0,0.0,True,,,,,delay_increase,low
MATERIALITY,,,,frequency_aggregate_improvement,,,0.0,True,,,,,delay_increase,low
MATERIALITY,,,,ace_aggregate_improvement,,,0.0,True,,,,,delay_increase,low
MATERIALITY,,,,tie_aggregate_improvement,,,0.0,True,,,,,delay_increase,low
MATERIALITY,,,,metrics_improving_at_least_5pct,0,0,0.0,True,,,,,delay_increase,low
MATERIALITY,,,,material_value,False,False,,True,,,,,delay_increase,low
MATERIALITY,,,,paired_scenarios,4,4,0.0,True,,,,,power_drop,high
MATERIALITY,,,,both_success,4,4,0.0,True,,,,,power_drop,high
MATERIALITY,,,,oracle_success_rate,1.0,1.0,0.0,True,,,,,power_drop,high
MATERIALITY,,,,contract_success_rate,1.0,1.0,0.0,True,,,,,power_drop,high
MATERIALITY,,,,success_rate_difference,0.0,0.0,0.0,True,,,,,power_drop,high
MATERIALITY,,,,frequency_aggregate_improvement,0.11116806341630825,0.1111680634163082,5.551115123125783e-17,True,,,,,power_drop,high
MATERIALITY,,,,ace_aggregate_improvement,0.24702931007822454,0.2470293100782245,2.7755575615628914e-17,True,,,,,power_drop,high
MATERIALITY,,,,tie_aggregate_improvement,0.08802343433721531,0.0880234343372153,1.3877787807814457e-17,True,,,,,power_drop,high
MATERIALITY,,,,metrics_improving_at_least_5pct,3,3,0.0,True,,,,,power_drop,high
MATERIALITY,,,,material_value,True,True,,True,,,,,power_drop,high
MATERIALITY,,,,paired_scenarios,4,4,0.0,True,,,,,power_drop,low
MATERIALITY,,,,both_success,4,4,0.0,True,,,,,power_drop,low
MATERIALITY,,,,oracle_success_rate,1.0,1.0,0.0,True,,,,,power_drop,low
MATERIALITY,,,,contract_success_rate,1.0,1.0,0.0,True,,,,,power_drop,low
MATERIALITY,,,,success_rate_difference,0.0,0.0,0.0,True,,,,,power_drop,low
MATERIALITY,,,,frequency_aggregate_improvement,0.02893816759631687,0.0289381675963168,7.28583859910259e-17,True,,,,,power_drop,low
MATERIALITY,,,,ace_aggregate_improvement,0.16517689850131967,0.1651768985013196,5.551115123125783e-17,True,,,,,power_drop,low
MATERIALITY,,,,tie_aggregate_improvement,0.06235742200713845,0.0623574220071384,5.551115123125783e-17,True,,,,,power_drop,low
MATERIALITY,,,,metrics_improving_at_least_5pct,2,2,0.0,True,,,,,power_drop,low
MATERIALITY,,,,material_value,True,True,,True,,,,,power_drop,low
MATERIALITY,,,,paired_scenarios,4,4,0.0,True,,,,,ramp_drop,high
MATERIALITY,,,,both_success,4,4,0.0,True,,,,,ramp_drop,high
MATERIALITY,,,,oracle_success_rate,1.0,1.0,0.0,True,,,,,ramp_drop,high
MATERIALITY,,,,contract_success_rate,1.0,1.0,0.0,True,,,,,ramp_drop,high
MATERIALITY,,,,success_rate_difference,0.0,0.0,0.0,True,,,,,ramp_drop,high
MATERIALITY,,,,frequency_aggregate_improvement,0.104916262034046,0.104916262034046,0.0,True,,,,,ramp_drop,high
MATERIALITY,,,,ace_aggregate_improvement,0.2455274793891724,0.2455274793891724,0.0,True,,,,,ramp_drop,high
MATERIALITY,,,,tie_aggregate_improvement,0.03112504309129144,0.0311250430912914,4.163336342344337e-17,True,,,,,ramp_drop,high
MATERIALITY,,,,metrics_improving_at_least_5pct,2,2,0.0,True,,,,,ramp_drop,high
MATERIALITY,,,,material_value,True,True,,True,,,,,ramp_drop,high
MATERIALITY,,,,paired_scenarios,4,4,0.0,True,,,,,ramp_drop,low
MATERIALITY,,,,both_success,4,4,0.0,True,,,,,ramp_drop,low
MATERIALITY,,,,oracle_success_rate,1.0,1.0,0.0,True,,,,,ramp_drop,low
MATERIALITY,,,,contract_success_rate,1.0,1.0,0.0,True,,,,,ramp_drop,low
MATERIALITY,,,,success_rate_difference,0.0,0.0,0.0,True,,,,,ramp_drop,low
MATERIALITY,,,,frequency_aggregate_improvement,0.022778258381549205,0.0227782583815492,3.469446951953614e-18,True,,,,,ramp_drop,low
MATERIALITY,,,,ace_aggregate_improvement,0.23008686888789995,0.2300868688878999,5.551115123125783e-17,True,,,,,ramp_drop,low
MATERIALITY,,,,tie_aggregate_improvement,0.09317264761621089,0.0931726476162108,8.326672684688674e-17,True,,,,,ramp_drop,low
MATERIALITY,,,,metrics_improving_at_least_5pct,2,2,0.0,True,,,,,ramp_drop,low
MATERIALITY,,,,material_value,True,True,,True,,,,,ramp_drop,low
