point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,nominal_frequency_hz,candidate_count,robust_cost,perfect_information_cost,perfect_information_value,heuristic_value,maximum_safe_probe_upper_value,maximum_exact_probe_value,region,selected_probe_id,no_probe_reason,registered_probe_count,safe_probe_count,evaluated_probe_count,all_safe_probes_evaluated,solver_attempts,solver_failures,elapsed_s
B1_ADAPT_0100,2.0,low,0.075,0.0230293057357274,0.0231961873231461,0.1383313293162799,0.0010932094013915,0.3998983257518888,0.0220938701027335,resource_economy,50.0,8,8.162767787108146,8.162764890912602,2.896195544721536e-06,0.03204482879083294,-0.022442781614874008,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.3322519999928772
B1_ADAPT_0101,4.0,medium,0.075,0.030896777491396,0.0198931373955851,0.2044155106777402,0.001515452891503,0.6865544024885567,0.0044378261828958,resource_economy,50.0,8,11.332631074942595,11.332485360650498,0.0001457142920973098,0.02799200788114005,-0.06268772993729854,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.6759739000117406
B1_ADAPT_0102,2.0,medium,0.015,0.0171876564957865,0.035,1.3,0.0018556177706383,0.5357887314417294,0.0379393072164093,resource_economy,50.0,8,2.2893946897574837,2.28127431149641,0.008120378261073924,0.08542681961275551,-0.01790679948886753,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,2.5350365999911446
B1_ADAPT_0103,2.0,medium,0.015,0.0136845005909938,0.0212825914949018,0.8439550433387012,0.0011127126483749,0.3848112889309153,0.0315442591998877,regional_responsibility,50.0,8,2.4547964048065958,2.4528881240150833,0.0019082807915125066,0.02886384109581064,-0.02296058641309484,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.3445466000121087
B1_ADAPT_0104,4.0,medium,0.075,0.030517817205528,0.0058605207183521,0.5043181363961543,0.0015757238183482,0.5849126215825093,0.0,resource_economy,50.0,8,11.190356863876232,11.190145078239317,0.00021178563691570673,0.02786864264570005,-0.06235990348321785,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.5446699000021908
B1_ADAPT_0108,4.0,high,0.0664908699569628,0.0176439664600942,0.031820228857211,1.268180321292643,0.0016573046705717,0.4559643379890746,0.0059111496166455,resource_economy,50.0,8,8.801828069430048,8.80090476834376,0.0009233010862885749,0.012085827217286104,-0.061689892412360336,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4031978000130039
B1_ADAPT_0109,4.0,medium,0.0639308413432026,0.0107494201987407,0.019239566769475,0.3463668725956114,0.0010267716917546,0.3886458533087434,0.0339263040776763,resource_economy,50.0,8,10.096744798317042,10.096107771733044,0.0006370265839983347,0.011673002626310216,-0.061934835379492625,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4663597000180744
B1_ADAPT_0110,4.0,high,0.0634800072179276,0.035,0.0097985186266897,1.054802669823662,0.0016323423908557,0.4873207720126619,0.0081152262584183,resource_economy,50.0,8,8.08130784234111,8.080697168532168,0.0006106738089410868,0.006609806707639704,-0.06181264369741157,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4472140000143554
B1_ADAPT_0111,2.0,medium,0.015,0.011715552498626,0.005041021283911,1.177961574714509,0.0005,0.6479336743929294,0.04,resource_economy,50.0,8,2.504032345251103,2.497126932077305,0.006905413173798003,0.08245249393389054,-0.018070785354840524,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.07873790001031
B1_ADAPT_0112,2.0,medium,0.075,0.0292551518318021,0.0052007632296267,0.3899580929308034,0.0019591338687044,0.4321084879562327,0.0300382692100295,resource_economy,50.0,8,8.83563184872997,8.835258896354226,0.0003729523757431963,0.06250893951118144,-0.022460271535251763,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,180,180,180,True,9,0,3.063655400008429
B1_ADAPT_0113,4.0,high,0.0643390513922751,0.0340217336698588,0.0066882173125402,0.7831391856784341,0.0007620898990872,0.6296391738401094,0.0117906517584392,resource_economy,50.0,8,8.477850861443429,8.477083713483571,0.0007671479598574393,0.00898584308931976,-0.06180379232338673,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4175373000034597
B1_ADAPT_0114,4.0,medium,0.075,0.0046583590957257,0.035,0.2883231498001685,0.0010680735846275,0.4653012771801689,0.0293346897701189,resource_economy,50.0,8,13.028025462017848,13.027605415005771,0.00042004701207609685,0.010583194327133377,-0.06224444756221992,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.562821300001815
B1_ADAPT_0115,4.0,low,0.0677167283628005,0.0129683477842176,0.0040152102757997,0.684944166304419,0.000905610423015,0.3535958812164303,0.0103379450129668,resource_economy,50.0,8,9.33938343627938,9.338599941314234,0.0007834949651464029,0.016178536464699227,-0.06190851415255416,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4382847000088077
B1_ADAPT_0116,4.0,medium,0.075,0.0285505525234164,0.0081704121212697,0.3051158923992919,0.0019731464159658,0.7,0.0050705462137814,resource_economy,50.0,8,11.356932616878524,11.356734684619447,0.00019793225907704937,0.028918766883830122,-0.06262158025783648,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.9004328000009991
B1_ADAPT_0117,4.0,medium,0.075,0.0272656335718962,0.0235438922204613,0.8214240258321637,0.0008592114125286,0.5023427790905173,0.04,resource_economy,50.0,8,14.219382544985054,14.217757756515487,0.001624788469566596,0.05149642864537548,-0.060822148930757436,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.4004088999936357
B1_ADAPT_0118,4.0,medium,0.075,0.035,0.0121797143339837,0.5328119332691494,0.0016570349162021,0.7,0.0128279764061074,resource_economy,50.0,8,11.734269637322933,11.734177710564097,9.192675883618051e-05,0.03348754071285395,-0.06266084986077125,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.706702099996619
B1_ADAPT_0119,4.0,medium,0.0632688442113153,0.035,0.0104406461253959,0.4272114463761947,0.0018629962103847,0.7,0.0012429587897427,resource_economy,50.0,8,7.79745369776597,7.7974160957679715,3.7601997998848447e-05,0.004289856959245513,-0.0627053742394379,nan,ZERO_VALUE_PROVED,,MAXIMUM_SAFE_PROBE_UPPER_VALUE_NONPOSITIVE,60,60,60,True,9,0,1.390273500001058
