period_s,delay_s,left_vertex_s,right_vertex_s,matrix_inf_error,bounded_state_error_inf
2.0,1.8290944444444444,1.6,1.999,0.29046624766434176,0.017452163105534203
2.0,1.8340916666666667,1.6,1.999,0.29113211293153873,0.017491539068967134
2.0,1.8390888888888888,1.6,1.999,0.291414639364725,0.017507896765605824
2.0,1.844086111111111,1.6,1.999,0.29130128622628837,0.017500485058097332
2.0,1.8490833333333334,1.6,1.999,0.2907791093890408,0.017468528554749816
2.0,1.8540805555555555,1.6,1.999,0.2898347482332473,0.017411226822925653
2.0,1.8590777777777778,1.6,1.999,0.28845441211810147,0.017327753576970376
2.0,1.864075,1.6,1.999,0.2866238664138802,0.017217255839855464
2.0,1.8690722222222222,1.6,1.999,0.284328418080581,0.01707885307768748
2.0,1.8740694444444443,1.6,1.999,0.28155290077837425,0.016911636306208053
2.0,1.8790666666666667,1.6,1.999,0.27828165949473527,0.016714667168381235
2.0,1.884063888888889,1.6,1.999,0.2744985346726359,0.016486976982136067
2.0,1.889061111111111,1.6,1.999,0.2701868458236635,0.01622756575730146
2.0,1.8940583333333334,1.6,1.999,0.2653293746094241,0.01593540118074035
2.0,1.8990555555555555,1.6,1.999,0.25990834737404345,0.015609417568657503
2.0,1.9040527777777778,1.6,1.999,0.25390541711002623,0.015248514785022555
2.0,1.90905,1.6,1.999,0.24730164483916764,0.01485155712501616
2.0,1.9140472222222222,1.6,1.999,0.24007748038960858,0.01441737216237118
2.0,1.9190444444444446,1.6,1.999,0.23221274254953447,0.013944749559445708
2.0,1.9240416666666667,1.6,1.999,0.22368659857736958,0.013432439838826119
2.0,1.929038888888889,1.6,1.999,0.2144775430476824,0.012879153115220605
2.0,1.934036111111111,1.6,1.999,0.20456337601134475,0.01228355778636334
2.0,1.9390333333333334,1.6,1.999,0.19392118044778925,0.011644279181608295
2.0,1.9440305555555555,1.6,1.999,0.18252729898650788,0.01095989816684957
2.0,1.9490277777777778,1.6,1.999,0.17035730987418085,0.010228949704360625
2.0,1.954025,1.6,1.999,0.15738600216308446,0.009449921366100495
2.0,1.9590222222222222,1.6,1.999,0.1435873500956178,0.0086212517989872
2.0,1.9640194444444445,1.6,1.999,0.1289344866590046,0.007741329140591813
2.0,1.9690166666666666,1.6,1.999,0.11339967628336156,0.00680848938365529
2.0,1.974013888888889,1.6,1.999,0.09695428665548234,0.005821014687780108
2.0,1.979011111111111,1.6,1.999,0.07956875961979161,0.004777131636595587
2.0,1.9840083333333334,1.6,1.999,0.0612125811369848,0.003675009438639875
2.0,1.9890055555555555,1.6,1.999,0.04185425026995442,0.0025127580701474225
2.0,1.9940027777777778,1.6,1.999,0.021461247165581124,0.0012884263578697463
2.0,1.999,1.6,1.999,0.0,0.0
4.0,0.2,0.2,0.6,0.0,0.0
4.0,0.20499722222222222,0.2,0.6,0.0011060780618503685,0.00012701687784846108
4.0,0.20999444444444446,0.2,0.6,0.002187597133745528,0.0002512865193584371
4.0,0.2149916666666667,0.2,0.6,0.0032443292893639605,0.00037278017353236845
4.0,0.2199888888888889,0.2,0.6,0.004276050971839307,0.0004914695724464702
4.0,0.2249861111111111,0.2,0.6,0.005282543045670107,0.0006073269376195142
4.0,0.22998333333333335,0.2,0.6,0.006263590847862988,0.00072032498629836
4.0,0.23498055555555558,0.2,0.6,0.007218984238305914,0.0008304369376578366
4.0,0.2399777777777778,0.2,0.6,0.008148517649353093,0.0009376365189147322
4.0,0.244975,0.2,0.6,0.00905199013462489,0.001041897971354362
4.0,0.24997222222222223,0.2,0.6,0.009929205416982306,0.0011431960562670832
4.0,0.25496944444444447,0.2,0.6,0.01077997193570017,0.0012415060607953398
4.0,0.2599666666666667,0.2,0.6,0.011604102892803947,0.0013368038036887025
4.0,0.2649638888888889,0.2,0.6,0.012401416298568578,0.0014290656409657188
4.0,0.2699611111111111,0.2,0.6,0.013171735016169306,0.0015182684714819248
4.0,0.27495833333333336,0.2,0.6,0.01391488680546904,0.0016043897424019209
4.0,0.27995555555555557,0.2,0.6,0.014630704365941827,0.0016874074545751524
4.0,0.2849527777777778,0.2,0.6,0.015319025378710674,0.0017673001678132386
4.0,0.28995000000000004,0.2,0.6,0.015979692547697932,0.0018440470060685722
4.0,0.29494722222222225,0.2,0.6,0.01661255363987635,0.0019176276625121477
4.0,0.29994444444444446,0.2,0.6,0.017217461524610955,0.0019880224045102177
4.0,0.30494166666666667,0.2,0.6,0.017794274212083128,0.00205521207849791
4.0,0.3099388888888889,0.2,0.6,0.01834285489078602,0.0021191781147492784
4.0,0.31493611111111114,0.2,0.6,0.018863071964081435,0.0021799025320421465
4.0,0.31993333333333335,0.2,0.6,0.01935479908581851,0.002237367942217259
4.0,0.32493055555555556,0.2,0.6,0.019817915194989787,0.002291557554629787
4.0,0.3299277777777778,0.2,0.6,0.020252304549428432,0.0023424551804930934
4.0,0.33492500000000003,0.2,0.6,0.020657856758536264,0.002390045237113049
4.0,0.33992222222222224,0.2,0.6,0.02103446681502741,0.002434312752011996
4.0,0.34491944444444445,0.2,0.6,0.02138203512568978,0.0024752433669415754
4.0,0.34991666666666665,0.2,0.6,0.02170046754114896,0.0025128233417832896
4.0,0.3549138888888889,0.2,0.6,0.02198967538462726,0.002547039558335701
4.0,0.3599111111111111,0.2,0.6,0.022249575479698865,0.0025778795239875503
4.0,0.36490833333333333,0.2,0.6,0.022480090177018464,0.002605331375275816
4.0,0.3699055555555556,0.2,0.6,0.022681147380034496,0.0026293838813276627
4.0,0.3749027777777778,0.2,0.6,0.022852680569662276,0.002650026447185509
4.0,0.3799,0.2,0.6,0.02299462882792591,0.0026672491170144654
4.0,0.3848972222222222,0.2,0.6,0.023106936860550764,0.002681042577191082
4.0,0.38989444444444443,0.2,0.6,0.023189555018504726,0.002691398159272683
4.0,0.3948916666666667,0.2,0.6,0.023242439318484798,0.0026983078428464142
4.0,0.3998888888888889,0.2,0.6,0.023265551462338677,0.0027017642582576554
4.0,0.4048861111111111,0.2,0.6,0.02325885885541526,0.0027017606892160728
4.0,0.4098833333333334,0.2,0.6,0.023222334623844973,0.002698291075279861
4.0,0.4148805555555556,0.2,0.6,0.023155957630732915,0.002691350014216422
4.0,0.4198777777777778,0.2,0.6,0.023059712491276432,0.002680932764239257
4.0,0.424875,0.2,0.6,0.02293358958678049,0.0026670352461203397
4.0,0.4298722222222222,0.2,0.6,0.02277758507758776,0.002649654045177226
4.0,0.4348694444444445,0.2,0.6,0.022591700914905366,0.002628786413134749
4.0,0.4398666666666667,0.2,0.6,0.0223759448515254,0.0026044302698598073
4.0,0.4448638888888889,0.2,0.6,0.022130330451439334,0.0025765842049693924
4.0,0.44986111111111116,0.2,0.6,0.021854877098342107,0.0025452474793115284
4.0,0.45485833333333336,0.2,0.6,0.021549610003017028,0.002510420026317595
4.0,0.4598555555555556,0.2,0.6,0.02121456020959933,0.002472102453226268
4.0,0.4648527777777778,0.2,0.6,0.020849764600725407,0.00243029604217895
4.0,0.46985000000000005,0.2,0.6,0.02045526590154456,0.00238500275118507
4.0,0.47484722222222225,0.2,0.6,0.020031112682612928,0.0023362252149579845
4.0,0.47984444444444446,0.2,0.6,0.019577359361647742,0.0022839667456204834
4.0,0.48484166666666667,0.2,0.6,0.019094066204148358,0.002228231333279415
4.0,0.4898388888888889,0.2,0.6,0.01858129932288892,0.0021690236464699175
4.0,0.49483611111111114,0.2,0.6,0.018039130676262012,0.0021063490324674567
4.0,0.49983333333333335,0.2,0.6,0.017467638065488865,0.0020402135174691577
4.0,0.5048305555555556,0.2,0.6,0.01686690513068345,0.0019706238066422507
4.0,0.5098277777777778,0.2,0.6,0.016237021345780533,0.0018975872840415553
4.0,0.5148250000000001,0.2,0.6,0.015578082012309931,0.0018211120123932357
4.0,0.5198222222222222,0.2,0.6,0.01489018825203238,0.001741206732747164
4.0,0.5248194444444445,0.2,0.6,0.01417344699842682,0.0016578808639956802
4.0,0.5298166666666666,0.2,0.6,0.013427970987030788,0.001571144502259832
4.0,0.5348138888888889,0.2,0.6,0.012653878744636256,0.0014810084201425167
4.0,0.5398111111111111,0.2,0.6,0.011851294577335247,0.001387484065848542
4.0,0.5448083333333333,0.2,0.6,0.011020348557421067,0.0012905835621712428
4.0,0.5498055555555557,0.2,0.6,0.010161176509143388,0.0011903197053461311
4.0,0.5548027777777778,0.2,0.6,0.0092739199933164,0.0010867059637710039
4.0,0.5598000000000001,0.2,0.6,0.008358726290780633,0.0009797564765929502
4.0,0.5647972222222222,0.2,0.6,0.007415748384725918,0.0008694860521621798
4.0,0.5697944444444445,0.2,0.6,0.006445144941865925,0.0007559101663521996
4.0,0.5747916666666667,0.2,0.6,0.0054470802924770426,0.0006390449607476676
4.0,0.5797888888888889,0.2,0.6,0.004421724409291304,0.0005189072406983986
4.0,0.5847861111111111,0.2,0.6,0.003369252885258467,0.00039551447324100435
4.0,0.5897833333333333,0.2,0.6,0.0022898469101707564,0.0002688847848878876
4.0,0.5947805555555556,0.2,0.6,0.0011836932461514321,0.0001390369592832931
4.0,0.5997777777777777,0.2,0.6,5.0984202018010405e-05,5.990434727432617e-06
4.0,0.6047750000000001,0.6,1.0,0.0014916558885691433,0.00014900084999736106
4.0,0.6097722222222222,0.6,1.0,0.0030202464290041697,0.00030140646611564987
4.0,0.6147694444444445,0.6,1.0,0.00451526240115116,0.00045017584136564537
4.0,0.6197666666666667,0.6,1.0,0.005976352765880488,0.0005952827854796938
4.0,0.6247638888888889,0.6,1.0,0.00740317165126797,0.0007367017702998235
4.0,0.6297611111111112,0.6,1.0,0.00879537842409292,0.0008744079360134368
4.0,0.6347583333333333,0.6,1.0,0.010152637760497074,0.0010083770972711397
4.0,0.6397555555555556,0.6,1.0,0.011474619715786394,0.0011385857491857624
4.0,0.6447527777777777,0.6,1.0,0.012760999793361094,0.0012650110732099179
4.0,0.64975,0.6,1.0,0.014011459012760935,0.0013876309428924784
4.0,0.6547472222222223,0.6,1.0,0.015225683976814841,0.0015064239295112507
4.0,0.6597444444444445,0.6,1.0,0.016403366937869257,0.001621369307580895
4.0,0.6647416666666667,0.6,1.0,0.017544205863099155,0.001732447060235326
4.0,0.6697388888888889,0.6,1.0,0.018647904498872186,0.0018396378844820693
4.0,0.6747361111111112,0.6,1.0,0.019714172434160737,0.001942923196329236
4.0,0.6797333333333333,0.6,1.0,0.020742725162988418,0.0020422851357816316
4.0,0.6847305555555556,0.6,1.0,0.02173328414589437,0.002137706571706806
4.0,0.6897277777777777,0.6,1.0,0.022685576870403734,0.0022291711065685065
4.0,0.694725,0.6,1.0,0.02359933691049304,0.0023166630810268355
4.0,0.6997222222222222,0.6,1.0,0.024474303985038692,0.0024001675784042376
4.0,0.7047194444444445,0.6,1.0,0.025310224015232002,0.0024796704290157233
4.0,0.7097166666666668,0.6,1.0,0.026106849180949132,0.0025551582143624827
4.0,0.7147138888888889,0.6,1.0,0.026863937976071228,0.0026266182711879435
4.0,0.7197111111111112,0.6,1.0,0.02758125526273017,0.0026940386953948963
4.0,0.7247083333333333,0.6,1.0,0.02825857232448259,0.00275740834582276
4.0,0.7297055555555556,0.6,1.0,0.028895666918384966,0.002816716847884481
4.0,0.7347027777777777,0.6,1.0,0.029492323325974346,0.002871954597061297
4.0,0.7397,0.6,1.0,0.030048332403131844,0.0029231127622551343
4.0,0.7446972222222223,0.6,1.0,0.030563491628821576,0.002970183288997134
4.0,0.7496944444444444,0.6,1.0,0.03103760515269821,0.0030131589025120123
4.0,0.7546916666666668,0.6,1.0,0.0314704838415647,0.0030520331106367532
4.0,0.7596888888888889,0.6,1.0,0.03186194532467648,0.003086800206593514
4.0,0.7646861111111112,0.6,1.0,0.0322118140378817,0.0031174552716151027
4.0,0.7696833333333333,0.6,1.0,0.03251992126658021,0.0031439941774232686
4.0,0.7746805555555556,0.6,1.0,0.0327861051875038,0.0031664135885577202
4.0,0.7796777777777777,0.6,1.0,0.03301021090929521,0.003184710964556735
4.0,0.784675,0.6,1.0,0.033192090511884764,0.003198884561987196
4.0,0.7896722222222223,0.6,1.0,0.033331603084654826,0.00320893343632424
4.0,0.7946694444444444,0.6,1.0,0.033428614763382436,0.003214857443679733
4.0,0.7996666666666667,0.6,1.0,0.03348299876594374,0.003216657242378704
4.0,0.8046638888888888,0.6,1.0,0.033494635426792596,0.0032143342943834604
4.0,0.8096611111111112,0.6,1.0,0.03346341223017424,0.0032078908665644588
4.0,0.8146583333333333,0.6,1.0,0.03338922384209819,0.0031973300318181228
4.0,0.8196555555555556,0.6,1.0,0.033271972141039774,0.003182655670029994
4.0,0.8246527777777779,0.6,1.0,0.03311156624737244,0.0031638724688835456
4.0,0.82965,0.6,1.0,0.03290792255151978,0.003140985924514589
4.0,0.8346472222222223,0.6,1.0,0.032660964740827525,0.003114002342009348
4.0,0.8396444444444444,0.6,1.0,0.03237062382513878,0.0030829288357475757
4.0,0.8446416666666667,0.6,1.0,0.03203683816106853,0.003047773329589107
4.0,0.8496388888888888,0.6,1.0,0.03165955347497973,0.0030085445569040647
4.0,0.8546361111111112,0.6,1.0,0.0312387228846418,0.0029652520604465946
4.0,0.8596333333333332,0.6,1.0,0.030774306919576055,0.0029179061920710284
4.0,0.8646305555555556,0.6,1.0,0.03026627354007394,0.0028665181122914463
4.0,0.8696277777777779,0.6,1.0,0.02971459815489319,0.002811099789683325
4.0,0.874625,0.6,1.0,0.02911926363761419,0.0027516640001278023
4.0,0.8796222222222223,0.6,1.0,0.02848026034166301,0.0026882243258981023
4.0,0.8846194444444444,0.6,1.0,0.02779758611398586,0.002620795154588087
4.0,0.8896166666666667,0.6,1.0,0.027071246307384167,0.002549391677882751
4.0,0.8946138888888888,0.6,1.0,0.026301253791492174,0.0024740298901711048
4.0,0.8996111111111111,0.6,1.0,0.0254876289623992,0.002394726587000392
4.0,0.9046083333333335,0.6,1.0,0.024630399750915133,0.002311499363372661
4.0,0.9096055555555556,0.6,1.0,0.023729601629473573,0.0022243666118835106
4.0,0.9146027777777779,0.6,1.0,0.022785277617667743,0.002133347520702227
4.0,0.9196,0.6,1.0,0.021797478286418148,0.0020384620713951632
4.0,0.9245972222222223,0.6,1.0,0.020766261760770927,0.0019397310365902045
4.0,0.9295944444444444,0.6,1.0,0.019691693721319348,0.0018371759774848217
4.0,0.9345916666666667,0.6,1.0,0.018573847404255633,0.0017308192411958944
4.0,0.9395888888888888,0.6,1.0,0.017412803600035553,0.0016206839579530035
4.0,0.9445861111111111,0.6,1.0,0.01620865065067484,0.0015073816319555527
4.0,0.9495833333333334,0.6,1.0,0.014961484445660034,0.001391197116658683
4.0,0.9545805555555555,0.6,1.0,0.013671408416473685,0.0012710510538143786
4.0,0.9595777777777779,0.6,1.0,0.012338533529746482,0.0011469570638688506
4.0,0.964575,0.6,1.0,0.010962978279021374,0.0010189295669294776
4.0,0.9695722222222223,0.6,1.0,0.009544868675130547,0.0008869837813570286
4.0,0.9745694444444444,0.6,1.0,0.008084338235200134,0.0007511357222006204
4.0,0.9795666666666667,0.6,1.0,0.00658152797026007,0.0006114021994729024
4.0,0.984563888888889,0.6,1.0,0.005036586371481799,0.00046780081626763057
4.0,0.9895611111111111,0.6,1.0,0.0034496693950265556,0.00032034996671840286
4.0,0.9945583333333334,0.6,1.0,0.0018209404455186429,0.00016906883379930098
4.0,0.9995555555555555,0.6,1.0,0.00015057035813290098,1.3977386966908256e-05
4.0,1.0045527777777778,1.0,1.6,0.0014384763120584843,0.00011679277640104429
4.0,1.00955,1.0,1.6,0.002977941027001052,0.0002413870732428988
4.0,1.0145472222222223,1.0,1.6,0.0044763214931840545,0.0003622356574939456
4.0,1.0195444444444444,1.0,1.6,0.005933818061391483,0.00047936161780928906
4.0,1.0245416666666667,1.0,1.6,0.007350638402796761,0.0005927888151740021
4.0,1.029538888888889,1.0,1.6,0.008726997482816357,0.0007123632030826851
4.0,1.034536111111111,1.0,1.6,0.010063117533611082,0.0008317726052796901
4.0,1.0395333333333334,1.0,1.6,0.011359228025218271,0.000950721135456188
4.0,1.0445305555555555,1.0,1.6,0.012615565635333809,0.0010691551757171479
4.0,1.0495277777777778,1.0,1.6,0.013832374217741722,0.001187021118932084
4.0,1.054525,1.0,1.6,0.015009904769396454,0.0013042653792263265
4.0,1.0595222222222223,1.0,1.6,0.016148415396159077,0.0014208344024878217
4.0,1.0645194444444446,1.0,1.6,0.017248171277198465,0.001536674676887298
4.0,1.0695166666666667,1.0,1.6,0.01830944462806136,0.0016517327434095634
4.0,1.074513888888889,1.0,1.6,0.019332514662407374,0.0017659552063938992
4.0,1.079511111111111,1.0,1.6,0.02031766755242742,0.0018792887440818836
4.0,1.0845083333333334,1.0,1.6,0.021265196387944385,0.0019916801191701334
4.0,1.0895055555555555,1.0,1.6,0.02217540113420205,0.0021030761893661167
4.0,1.0945027777777778,1.0,1.6,0.023048588588350294,0.002213423917944994
4.0,1.0995,1.0,1.6,0.02388507233463058,0.0023226703843059675
4.0,1.1044972222222222,1.0,1.6,0.024685172698276275,0.002430762794524564
4.0,1.1094944444444446,1.0,1.6,0.025449216698122,0.0025376484919006227
4.0,1.1144916666666667,1.0,1.6,0.026177537997939038,0.0026432749674988936
4.0,1.119488888888889,1.0,1.6,0.026870476856505343,0.00274758987068001
4.0,1.124486111111111,1.0,1.6,0.02752838007640901,0.002850541019620744
4.0,1.1294833333333334,1.0,1.6,0.028151600951601685,0.002952076411820335
4.0,1.1344805555555555,1.0,1.6,0.028899841950178473,0.003052144234591673
4.0,1.1394777777777778,1.0,1.6,0.029812440676292684,0.003150692875534877
4.0,1.1444750000000001,1.0,1.6,0.03070915002704694,0.003247670932991187
4.0,1.1494722222222222,1.0,1.6,0.03158953398309883,0.0033430272264752784
4.0,1.1544694444444445,1.0,1.6,0.03245315887231279,0.0034367108070839517
4.0,1.1594666666666666,1.0,1.6,0.03329959345854605,0.003528670967878662
4.0,1.164463888888889,1.0,1.6,0.034128409030137585,0.0036188572542405783
4.0,1.169461111111111,1.0,1.6,0.034939179488072625,0.003707219474195378
4.0,1.1744583333333334,1.0,1.6,0.03573148143381316,0.003793707708706303
4.0,1.1794555555555555,1.0,1.6,0.036504894256774,0.0038782723219330717
4.0,1.1844527777777778,1.0,1.6,0.03725900022142342,0.003960863971454406
4.0,1.1894500000000001,1.0,1.6,0.03799338455399698,0.0040414336184528285
4.0,1.1944472222222222,1.0,1.6,0.03870763552880124,0.004119932537858694
4.0,1.1994444444444445,1.0,1.6,0.039401344554097134,0.00419631232845265
4.0,1.2044416666666666,1.0,1.6,0.04007410625753466,0.0042705249229230725
4.0,1.209438888888889,1.0,1.6,0.0407255185711346,0.004342522597877489
4.0,1.214436111111111,1.0,1.6,0.04135518281578732,0.004412257983805697
4.0,1.2194333333333334,1.0,1.6,0.04196270378526035,0.004479684074992119
4.0,1.2244305555555555,1.0,1.6,0.042547689829694924,0.004544754239375981
4.0,1.2294277777777778,1.0,1.6,0.04310975293857344,0.004607422228357186
4.0,1.2344249999999999,1.0,1.6,0.04364850882313964,0.00466764218654518
4.0,1.2394222222222222,1.0,1.6,0.044163576998258736,0.004725368661449867
4.0,1.2444194444444445,1.0,1.6,0.044654580863695725,0.004780556613111915
4.0,1.2494166666666666,1.0,1.6,0.045121147784801446,0.0048331614236704614
4.0,1.254413888888889,1.0,1.6,0.04556290917257813,0.004883138906866637
4.0,1.259411111111111,1.0,1.6,0.045979500563124776,0.004930445317480524
4.0,1.2644083333333334,1.0,1.6,0.04637056169642911,0.0049750373606999715
4.0,1.2694055555555555,1.0,1.6,0.04673573659449898,0.005016872201418821
4.0,1.2744027777777778,1.0,1.6,0.047074673638815734,0.005055907473463179
4.0,1.2794,1.0,1.6,0.047387025647093184,0.005092101288743415
4.0,1.2843972222222222,1.0,1.6,0.04767244994932074,0.0051254122463301076
4.0,1.2893944444444445,1.0,1.6,0.04793060846308278,0.0051557994414519045
4.0,1.2943916666666666,1.0,1.6,0.04816116776813559,0.005183222474413881
4.0,1.299388888888889,1.0,1.6,0.04836379918022243,0.005207641459433554
4.0,1.304386111111111,1.0,1.6,0.04853817882411299,0.005229017033393798
4.0,1.3093833333333333,1.0,1.6,0.048683987705854886,0.005247310364509942
4.0,1.3143805555555554,1.0,1.6,0.04880091178422136,0.005262483160909916
